HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-4.87038524e-01  1.06506472e-02  1.69204236e+09]
[-5.71734787e-01  6.03115024e-03  1.69204236e+09]
[-6.17420135e-01  4.74602322e-04  1.69204236e+09]
[-6.69516885e-01  1.42965766e-05  1.69204236e+09]
[-6.94258320e-01 -1.05427033e-03  1.69204236e+09]
[-7.02823295e-01 -1.05427033e-03  1.69204236e+09]
[-6.94570670e-01 -1.13646779e-03  1.69204236e+09]
[-6.86055013e-01 -1.07070982e-03  1.69204236e+09]
[-5.74019877e-01 -1.03783084e-03  1.69204236e+09]
[-4.29138633e-01 -1.26798371e-03  1.69204236e+09]
[-2.88942646e-01  4.04554439e-02  1.69204236e+09]
[-2.08487772e-01  2.05655880e-01  1.69204236e+09]
[-1.67750712e-01  3.30020615e-01  1.69204236e+09]
[-1.21128314e-01  4.19056883e-01  1.69204236e+09]
[-1.32767474e-01  4.53497609e-01  1.69204236e+09]
[-1.79570707e-01  4.62736601e-01  1.69204236e+09]
[-3.04214934e-01  4.90437136e-01  1.69204236e+09]
[-4.04183484e-01  5.24729905e-01  1.69204236e+09]
[-4.95899411e-01  5.61505036e-01  1.69204236e+09]
[-5.41453243e-01  5.78256872e-01  1.69204236e+09]
[-5.74743214e-01  5.86657450e-01  1.69204236e+09]
[-5.92366350e-01  5.86542373e-01  1.69204236e+09]
[-6.31097792e-01  5.78487025e-01  1.69204236e+09]
[-7.05979677e-01  5.68376741e-01  1.69204236e+09]
[-7.46930451e-01  5.51312555e-01  1.69204236e+09]
[-7.52717152e-01  5.41596818e-01  1.69204236e+09]
[-7.20857417e-01  5.23809294e-01  1.69204236e+09]
[-6.98220237e-01  4.88743869e-01  1.69204236e+09]
[-7.01031390e-01  4.83729826e-01  1.69204236e+09]
[-7.09810079e-01  4.72879764e-01  1.69204236e+09]
[-7.93865199e-01  4.65909422e-01  1.69204236e+09]
[-8.26892137e-01  4.37321153e-01  1.69204236e+09]
