HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-6.80616360e-02  1.88375136e-02  1.69204230e+09]
[-6.68779926e-02  1.93800168e-02  1.69204230e+09]
[-7.76458594e-02  2.04814627e-02  1.69204230e+09]
[-1.08371269e-01  2.07444945e-02  1.69204230e+09]
[-1.62769546e-01  1.80977365e-02  1.69204230e+09]
[-2.38835074e-01  1.29028574e-02  1.69204230e+09]
[-3.15656820e-01  6.98464071e-03  1.69204230e+09]
[-3.72208672e-01  1.44453229e-03  1.69204230e+09]
[-3.90456509e-01 -8.43403688e-05  1.69204230e+09]
[-3.93021069e-01 -2.15856296e-04  1.69204230e+09]
[-3.86149362e-01 -5.28206623e-04  1.69204230e+09]
[-3.85245190e-01 -9.72072878e-04  1.69204230e+09]
[-3.73260800e-01 -1.07070982e-03  1.69204230e+09]
[-3.58942002e-01 -1.12002830e-03  1.69204230e+09]
[-3.38211803e-01 -1.21866524e-03  1.69204230e+09]
[-2.94614270e-01  1.88703926e-02  1.69204230e+09]
[-1.78025394e-01  1.24198208e-01  1.69204230e+09]
[-6.81273939e-02  1.89380786e-01  1.69204230e+09]
[-1.40579077e-02  2.20221268e-01  1.69204230e+09]
[-3.50218961e-05  2.11031594e-01  1.69204230e+09]
[-8.43403688e-05  1.96252492e-01  1.69204230e+09]
[-1.00779860e-04  1.97090906e-01  1.69204230e+09]
[-6.79008779e-05  2.04159887e-01  1.69204230e+09]
[-3.50218961e-05  2.17278600e-01  1.69204230e+09]
[-5.14613870e-05  2.33438618e-01  1.69204230e+09]
[-5.14613870e-05  2.35509993e-01  1.69204230e+09]
[-5.14613870e-05  2.35246961e-01  1.69204230e+09]
[-1.00779860e-04  2.34951051e-01  1.69204230e+09]
[-1.00779860e-04  2.36315528e-01  1.69204231e+09]
[-3.50218961e-05  2.31153529e-01  1.69204231e+09]
[-1.33658842e-04  2.30758981e-01  1.69204231e+09]
[-1.50098332e-04  2.28967077e-01  1.69204231e+09]
[-1.00779860e-04  2.25301070e-01  1.69204231e+09]
[-1.00779860e-04  2.21076122e-01  1.69204231e+09]
[-6.79008779e-05  1.85944932e-01  1.69204231e+09]
[-5.11767133e-04  5.50043932e-02  1.69204231e+09]
[-7.73170696e-02 -3.05988822e-03  1.69204231e+09]
[-1.44834061e-01 -2.63246146e-03  1.69204231e+09]
[-1.84157325e-01 -2.63246146e-03  1.69204231e+09]
[-2.01616065e-01 -2.73109841e-03  1.69204231e+09]
[-2.05577982e-01 -2.82973535e-03  1.69204231e+09]
[-1.96026638e-01 -2.86261433e-03  1.69204231e+09]
[-1.68654884e-01 -2.86261433e-03  1.69204231e+09]
[-1.02321536e-01  1.06999656e-02  1.69204231e+09]
[-3.40812077e-02  8.54338901e-02  1.69204231e+09]
[-3.29004110e-03  1.08268342e-01  1.69204231e+09]
[-2.28723215e-03  9.45084888e-02  1.69204231e+09]
[-2.22147419e-03  1.65359849e-02  1.69204231e+09]
[-2.23791368e-03 -6.03543608e-03  1.69204231e+09]
[-2.27079266e-03 -5.93679914e-03  1.69204231e+09]
[-2.35299011e-03 -5.90392016e-03  1.69204231e+09]
[-2.28723215e-03 -5.92035965e-03  1.69204231e+09]
[-2.41874808e-03 -5.93679914e-03  1.69204231e+09]
[-2.36942961e-03 -5.90392016e-03  1.69204231e+09]
[-2.32011113e-03 -6.00255710e-03  1.69204231e+09]
[-2.35299011e-03 -5.95323863e-03  1.69204231e+09]
[-2.43518757e-03 -5.96967812e-03  1.69204231e+09]
[-2.41874808e-03 -5.95323863e-03  1.69204231e+09]
[-2.40230859e-03 -6.00255710e-03  1.69204231e+09]
[-4.62163986e-03 -5.93679914e-03  1.69204231e+09]
[-9.62882425e-02 -5.96967812e-03  1.69204231e+09]
[-1.69887846e-01 -5.95323863e-03  1.69204231e+09]
[-1.87921968e-01 -5.95323863e-03  1.69204231e+09]
[-1.84255962e-01 -5.96967812e-03  1.69204231e+09]
[-1.65416304e-01 -5.98611761e-03  1.69204231e+09]
[-9.52361151e-02 -5.95323863e-03  1.69204231e+09]
[-6.28831962e-02 -5.87104117e-03  1.69204231e+09]
[-6.35572154e-02 -5.95323863e-03  1.69204231e+09]
[-1.15489568e-01 -5.95323863e-03  1.69204231e+09]
[-1.68030183e-01 -5.90392016e-03  1.69204231e+09]
[-1.60911884e-01 -5.96967812e-03  1.69204231e+09]
[-8.88411530e-02  1.34029023e-01  1.69204231e+09]
[-7.25195841e-03  2.04620193e-01  1.69204231e+09]
[-1.92556335e-03  2.21289835e-01  1.69204231e+09]
[-1.84336590e-03  2.32254974e-01  1.69204231e+09]
[-1.77760793e-03  2.44765426e-01  1.69204231e+09]
[-1.77760793e-03  2.48793101e-01  1.69204231e+09]
[-1.72828946e-03  2.51916604e-01  1.69204231e+09]
