HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-2.57132229e-01 -4.45724495e-03  1.69204229e+09]
[-2.65417733e-01 -3.38867804e-03  1.69204229e+09]
[-2.69856395e-01 -2.13927673e-03  1.69204229e+09]
[-2.73505963e-01  4.58162831e-04  1.69204229e+09]
[-2.83090186e-01  1.06642399e-03  1.69204229e+09]
[-2.91556525e-01 -1.00779860e-04  1.69204229e+09]
[-3.19684495e-01 -2.00776081e-03  1.69204229e+09]
[-3.86658986e-01 -3.53663346e-03  1.69204229e+09]
[-4.54077343e-01 -6.54506030e-03  1.69204229e+09]
[-4.56345993e-01 -6.66013674e-03  1.69204229e+09]
[-4.24979442e-01  3.92404866e-04  1.69204229e+09]
[-3.01074991e-01  1.65642162e-01  1.69204229e+09]
[-1.30597461e-01  4.17560889e-01  1.69204229e+09]
[-6.00255710e-03  5.14290831e-01  1.69204229e+09]
[-1.50098332e-04  5.18893888e-01  1.69204229e+09]
[-1.82977314e-04  4.88595914e-01  1.69204229e+09]
[-2.15856296e-04  4.47217725e-01  1.69204229e+09]
[-1.99416805e-04  4.05214834e-01  1.69204229e+09]
[-2.65174769e-04  3.83416073e-01  1.69204229e+09]
[-1.82977314e-04  3.75377163e-01  1.69204229e+09]
[-2.15856296e-04  3.03569478e-01  1.69204229e+09]
[-1.66537823e-04  1.48660169e-01  1.69204229e+09]
[-3.13029338e-02  6.38981576e-02  1.69204229e+09]
[-1.52461985e-01  1.89361506e-02  1.69204229e+09]
[-2.63609389e-01 -6.26843569e-04  1.69204229e+09]
[-2.95666398e-01 -1.39949964e-03  1.69204229e+09]
[-2.90044092e-01 -1.51457608e-03  1.69204229e+09]
[-2.85671187e-01 -1.59677353e-03  1.69204229e+09]
[-2.81972301e-01 -1.62965251e-03  1.69204229e+09]
[-2.80246154e-01 -1.74472895e-03  1.69204229e+09]
[-2.84158753e-01 -1.74472895e-03  1.69204229e+09]
[-2.89254996e-01 -1.90912386e-03  1.69204229e+09]
[-3.03557354e-01 -1.90912386e-03  1.69204229e+09]
[-3.19043355e-01 -1.97488182e-03  1.69204229e+09]
[-3.22643604e-01 -1.90912386e-03  1.69204229e+09]
[-3.25175286e-01 -1.90912386e-03  1.69204229e+09]
[-3.27854923e-01 -1.95844233e-03  1.69204229e+09]
[-3.22397012e-01 -2.04063979e-03  1.69204229e+09]
[-3.13125138e-01 -2.04063979e-03  1.69204229e+09]
[-2.87002785e-01 -1.92556335e-03  1.69204229e+09]
[-2.61850363e-01 -1.95844233e-03  1.69204229e+09]
[-2.05923212e-01 -1.99132131e-03  1.69204229e+09]
