HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-2.63609389e-01  2.73452334e-01  1.69204233e+09]
[-2.53186751e-01  2.40030853e-01  1.69204233e+09]
[-2.28379558e-01  1.83298175e-01  1.69204233e+09]
[-1.93527835e-01  1.21304858e-01  1.69204233e+09]
[-1.35693704e-01  6.99807690e-02  1.69204233e+09]
[-7.20728718e-02  3.27453228e-02  1.69204233e+09]
[-2.99055770e-02  1.71935645e-02  1.69204233e+09]
[-1.35018117e-03  5.88319482e-03  1.69204233e+09]
[-1.84336590e-03 -4.39148699e-03  1.69204233e+09]
[-1.59514527e-01 -4.65451884e-03  1.69204233e+09]
[-2.74525211e-01 -4.42436597e-03  1.69204233e+09]
[-3.01124309e-01 -4.47368444e-03  1.69204233e+09]
[-3.01962723e-01 -4.50656343e-03  1.69204233e+09]
[-2.93825175e-01 -4.53944241e-03  1.69204233e+09]
[-2.87660365e-01 -4.62163986e-03  1.69204233e+09]
[-2.64299847e-01 -4.63807935e-03  1.69204233e+09]
[-1.83960051e-01  1.16044221e-01  1.69204233e+09]
[-9.11098028e-02  2.43943451e-01  1.69204233e+09]
[-2.06172646e-02  3.23181788e-01  1.69204233e+09]
[-1.71184997e-03  3.45588811e-01  1.69204233e+09]
[-1.97488182e-03  3.57195089e-01  1.69204233e+09]
[-2.05707928e-03  3.67584846e-01  1.69204233e+09]
[-2.13927673e-03  3.62587242e-01  1.69204233e+09]
[-2.17215571e-03  3.56438873e-01  1.69204233e+09]
[-2.17215571e-03  3.47479352e-01  1.69204233e+09]
[-2.23791368e-03  3.31730322e-01  1.69204233e+09]
[-2.27079266e-03  3.09126025e-01  1.69204233e+09]
[-2.28723215e-03  2.33389299e-01  1.69204233e+09]
[-2.33655062e-03  8.39707754e-02  1.69204233e+09]
[-2.45162706e-03  1.73086410e-02  1.69204233e+09]
[-2.32011113e-03  6.36150493e-05  1.69204233e+09]
[-2.35299011e-03 -3.30932732e-04  1.69204233e+09]
[-2.36942961e-03 -4.78888151e-04  1.69204233e+09]
[-2.33655062e-03 -5.93964587e-04  1.69204233e+09]
[-2.30367164e-03 -6.43283060e-04  1.69204233e+09]
[-2.56313093e-02 -6.76162042e-04  1.69204233e+09]
[-8.13118659e-02 -7.25480514e-04  1.69204233e+09]
[-1.37880156e-01 -7.58359496e-04  1.69204233e+09]
[-1.81559885e-01 -7.58359496e-04  1.69204233e+09]
[-2.26439697e-01 -8.24117460e-04  1.69204233e+09]
[-2.53236069e-01 -7.25480514e-04  1.69204233e+09]
[-2.70366020e-01 -7.91238478e-04  1.69204233e+09]
[-2.84060116e-01 -7.09041023e-04  1.69204233e+09]
[-2.95041697e-01 -8.07677969e-04  1.69204233e+09]
[-2.98165201e-01 -7.25480514e-04  1.69204233e+09]
[-3.01765449e-01 -7.25480514e-04  1.69204233e+09]
[-2.92444257e-01 -7.25480514e-04  1.69204233e+09]
[-2.50983859e-01 -7.91238478e-04  1.69204233e+09]
[-1.28674041e-01 -7.25480514e-04  1.69204233e+09]
[-1.69676976e-02 -7.58359496e-04  1.69204233e+09]
[-2.20503470e-03  4.19678771e-02  1.69204233e+09]
[-1.41593913e-03  1.35229106e-01  1.69204233e+09]
[-1.72828946e-03  2.05770957e-01  1.69204233e+09]
[-1.87624488e-03  2.40869267e-01  1.69204233e+09]
[-1.82692641e-03  2.63753036e-01  1.69204233e+09]
[-1.81048691e-03  2.69901405e-01  1.69204233e+09]
[-1.87624488e-03  2.78811608e-01  1.69204233e+09]
[-1.97488182e-03  2.80176085e-01  1.69204233e+09]
[-1.94200284e-03  2.74520901e-01  1.69204233e+09]
