HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-3.59139276e-01  2.97766338e-01  1.69204232e+09]
[-3.57396690e-01  2.96927924e-01  1.69204232e+09]
[-3.54733492e-01  2.96714211e-01  1.69204232e+09]
[-3.50738696e-01  2.96599135e-01  1.69204232e+09]
[-3.54733492e-01  2.97536186e-01  1.69204232e+09]
[-3.50048237e-01  2.98719829e-01  1.69204232e+09]
[-3.49423537e-01  3.00314459e-01  1.69204232e+09]
[-3.49489294e-01  3.02139242e-01  1.69204232e+09]
[-3.48470046e-01  3.02237879e-01  1.69204232e+09]
[-3.49094747e-01  3.01333707e-01  1.69204232e+09]
[-3.43538198e-01  2.99459606e-01  1.69204232e+09]
[-3.30320847e-01  2.83595499e-01  1.69204232e+09]
[-3.02258634e-01  2.43631101e-01  1.69204232e+09]
[-2.29957749e-01  1.81210359e-01  1.69204232e+09]
[-1.68852158e-01  1.10421915e-01  1.69204232e+09]
[-8.25448278e-02  4.78203358e-02  1.69204232e+09]
[-3.27660485e-02  2.46242144e-02  1.69204232e+09]
[-1.49292007e-02  2.21718836e-03  1.69204232e+09]
[-5.14613870e-05 -2.51738502e-03  1.69204232e+09]
[-1.85824052e-05 -2.79685637e-03  1.69204232e+09]
[-1.17563789e-02 -2.94481179e-03  1.69204232e+09]
[-5.23126034e-02 -3.10920670e-03  1.69204232e+09]
[-8.77397070e-02 -3.05988822e-03  1.69204232e+09]
[-1.18925422e-01 -2.99413026e-03  1.69204232e+09]
[-1.67504120e-01 -3.07632772e-03  1.69204232e+09]
[-2.35185507e-01 -3.29004110e-03  1.69204232e+09]
[-2.90898945e-01 -3.25716212e-03  1.69204232e+09]
[-3.29860541e-01 -3.15852517e-03  1.69204232e+09]
[-3.46102759e-01 -3.25716212e-03  1.69204232e+09]
[-3.35269134e-01 -3.24072262e-03  1.69204232e+09]
[-3.09294737e-01 -3.33935957e-03  1.69204232e+09]
[-2.45542387e-01 -3.20784364e-03  1.69204232e+09]
[-1.49601513e-01  1.37741504e-02  1.69204232e+09]
[-1.23446282e-01  4.54037306e-02  1.69204232e+09]
[-1.43913449e-01  3.36001763e-02  1.69204232e+09]
[-1.94004580e-01  5.30781264e-03  1.69204232e+09]
[-1.98673396e-01 -4.62163986e-03  1.69204232e+09]
[-1.80507758e-01 -4.80247426e-03  1.69204232e+09]
[-1.14371683e-01 -4.75315579e-03  1.69204232e+09]
[-1.32852516e-02  1.79004626e-02  1.69204232e+09]
[-1.87624488e-03  8.83929983e-02  1.69204232e+09]
[-2.05707928e-03  1.49087596e-01  1.69204232e+09]
[-2.07351877e-03  1.91550798e-01  1.69204232e+09]
[-2.05707928e-03  2.07940970e-01  1.69204232e+09]
[-2.08995826e-03  2.13546835e-01  1.69204232e+09]
[-2.08995826e-03  2.12839937e-01  1.69204232e+09]
[-2.07351877e-03  2.06576492e-01  1.69204232e+09]
[-2.13927673e-03  1.97880002e-01  1.69204232e+09]
[-2.13927673e-03  1.33831749e-01  1.69204232e+09]
[-2.15571622e-03  2.68271061e-02  1.69204232e+09]
[-2.12283724e-03 -2.53382452e-03  1.69204232e+09]
[-2.55162329e-02 -3.05988822e-03  1.69204232e+09]
[-8.72629618e-02 -3.10920670e-03  1.69204232e+09]
[-1.30893372e-01 -3.22428313e-03  1.69204232e+09]
[-1.33786722e-01 -3.24072262e-03  1.69204232e+09]
[-1.20043308e-01 -3.29004110e-03  1.69204232e+09]
[-9.87212873e-02 -3.38867804e-03  1.69204232e+09]
[-6.80123175e-02 -3.32292008e-03  1.69204232e+09]
[-2.14721181e-02  5.23247562e-02  1.69204232e+09]
[-2.89549332e-03  1.23852979e-01  1.69204232e+09]
[-2.69821942e-03  1.81374754e-01  1.69204232e+09]
[-2.66534044e-03  2.30906936e-01  1.69204232e+09]
[-2.79685637e-03  2.84335276e-01  1.69204232e+09]
[-3.02700924e-03  3.27193023e-01  1.69204232e+09]
[-3.04344873e-03  3.43270843e-01  1.69204232e+09]
[-3.10920670e-03  3.84418882e-01  1.69204232e+09]
[-3.10920670e-03  4.24333958e-01  1.69204232e+09]
[-3.12564619e-03  4.44472330e-01  1.69204232e+09]
[-3.27360161e-03  4.39902153e-01  1.69204232e+09]
[-3.27360161e-03  4.28706862e-01  1.69204232e+09]
[-3.29004110e-03  4.19698023e-01  1.69204232e+09]
[-3.30648059e-03  4.16179972e-01  1.69204232e+09]
[-3.14208568e-03  4.18119832e-01  1.69204232e+09]
[-3.02700924e-03  4.19139080e-01  1.69204232e+09]
[-3.20784364e-03  4.18448622e-01  1.69204232e+09]
[-3.22428313e-03  4.09110993e-01  1.69204232e+09]
[-3.58595193e-03  3.94660683e-01  1.69204232e+09]
[-3.55307295e-03  3.83761302e-01  1.69204232e+09]
[-3.61883092e-03  3.74933297e-01  1.69204232e+09]
