0,1,2
0.0,0.0,0.0
-0.07619918414644175,0.004272124718584314,1692043879.57903
-0.07373326045611833,0.004305003700354306,1692043879.6257374
-0.07361818401727528,0.004189927264162413,1692043879.6756296
-0.07407848977265974,0.004239245736816953,1692043879.725641
-0.0746867509495253,0.004173487773279605,1692043879.7750545
-0.07986519070236876,0.0042063667550487184,1692043879.8278236
-0.09272087291274833,0.004222806245933275,1692043879.8778338
-0.1147333518833527,0.004272124718585192,1692043879.9258492
-0.1417269969001971,0.00425568522770151,1692043879.976025
-0.1662053998571828,0.004272124718584314,1692043880.0260494
-0.16911518987421506,0.004189927264163287,1692043880.0780613
-0.1735702921070833,0.004173487773277857,1692043880.128076
-0.17409635583961444,0.0042392457368152,1692043880.1760721
-0.17593757890394693,0.004173487773278731,1692043880.2260852
-0.1797186619845478,0.0042063667550487184,1692043880.275755
-0.1822174647174884,0.004173487773276982,1692043880.3277664
-0.17794319688547985,0.0041570482823933,1692043880.3777778
-0.169378221740276,0.004140608791507868,1692043880.4256272
-0.15423744997425043,0.004173487773276978,1692043880.475729
-0.1299398814859076,0.004140608791507868,1692043880.5257413
-0.09326337612760174,0.004058411337081585,1692043880.5787563
-0.0548607245346847,0.004189927264159782,1692043880.6277044
-0.025072366647249444,0.0238515582980851,1692043880.675634
-0.00010077985974843856,0.06432558430751514,1692043880.7257142
-8.434036884207851e-05,0.09393310661000735,1692043880.7756562
-0.00011721935065653333,0.11393996629690173,1692043880.827685
-0.00013365884156376072,0.11223025931270048,1692043880.8766928
-0.00011721935065566597,0.10744636764866025,1692043880.925708
-8.434036884207851e-05,0.10373104284487522,1692043880.975728
-6.79008779331164e-05,0.10210353330517612,1692043881.0281088
-8.434036884121115e-05,0.10088701102233266,1692043881.0781198
-0.00019941680519613842,0.09970336771947942,1692043881.126112
-0.00028161425974007755,0.0988156352420453,1692043881.1751924
-0.0014652576053767407,0.09781282633190569,1692043881.2251165
-0.00223791367846751,0.09667850149871021,1692043881.2781284
-0.002928372297134245,0.09214120216077641,1692043881.3281395
-0.004046257680058074,0.08960952064259999,1692043881.3751574
-0.005492932882081633,0.085713361418333,1692043881.4260132
-0.009356213254366186,0.0853681321197097,1692043881.4760425
-0.01192077384451877,0.08972459707531022,1692043881.5275388
-0.01729648739591897,0.09794434225456758,1692043881.5775502
-0.020946054399201563,0.10248164158213316,1692043881.6251335
-0.03182899746908642,0.1059174950530208,1692043881.6761432
-0.03633341802493632,0.10410915112159728,1692043881.7260416
-0.03631697853384133,0.09935813842274104,1692043881.7770529
-0.035149774666599014,0.09439341234037094,1692043881.8270638
-0.03506757721117262,0.09222339961261958,1692043881.8761446
-0.03557720143483798,0.09237135502593269,1692043881.9252255
-0.036185462605117985,0.09350567986092295,1692043881.9772494
-0.038930857618298675,0.09388378813933032,1692043882.0282595
-0.04142966026690766,0.09542910023252567,1692043882.0760367
-0.04100223349793872,0.09368651425502902,1692043882.125634
-0.04014737996014791,0.08919853338293657,1692043882.1756384
-0.03373597843362526,0.05973896644162434,1692043882.2282588
-0.018923997005054406,0.009976628049028916,1692043882.2781618
-0.0077122641592549755,-0.006709455211567887,1692043882.3260994
-0.03562651991124287,-0.006709455211568743,1692043882.3756511
-0.11100158733068517,-0.006725894702512984,1692043882.4256403
-0.1596460427062444,-0.006725894702510417,1692043882.4766548
-0.17054542564594366,-0.006709455211568743,1692043882.5276537
-0.16758631715313976,-0.00677521317533715,1692043882.5756357
-0.1582322464290235,-0.006775213175338858,1692043882.6256359
-0.1464286914811081,-0.006725894702511273,1692043882.6756504
-0.13765000300146601,-0.006758773684397185,1692043882.727663
-0.12786850555818413,-0.00675877368439462,1692043882.777674
-0.1201419445679327,-0.0067258947025095606,1692043882.8257577
-0.1118071224088942,-0.006660136738741154,1692043882.8757758
-0.10467238313798574,-0.00675877368439462,1692043882.925188
-0.09543338898542002,-0.006676576229687104,1692043882.978276
-0.0905179810730812,-0.006709455211567887,1692043883.0282872
-0.08977820396305933,-0.006791652666280531,1692043883.076294
-0.09523611508915927,-0.006725894702511273,1692043883.1256063
-0.0982938604823452,-0.0013501811690018544,1692043883.1786504
-0.0950717201756056,-0.0024516270604198268,1692043883.226661
-0.08469840114483362,-0.003437996515855317,1692043883.27563
-0.07942132443756218,0.00220074886592541,1692043883.3256235
-0.09906651657730017,0.010108143976954628,1692043883.3776352
-0.13822538520502298,0.0017240036304358066,1692043883.4276464
-0.15149205488134193,-0.004884671717527387,1692043883.4756227
-0.14501489520801675,-0.005575130336761766,1692043883.5256348
-0.11654169594180089,-0.005591569827699164,1692043883.575646
-0.0657272282202173,-0.00560800931863399,1692043883.6286604
-0.026321767966324034,0.004337882681062959,1692043883.678672
-3.502189612039769e-05,0.06945470534828843,1692043883.7255616
-0.00011721935065566597,0.120811673201358,1692043883.7762232
-0.00013365884156462808,0.15102745596413944,1692043883.8255646
-0.00011721935065740069,0.16620110515869868,1692043883.8775759
-0.00015009833247098814,0.16695732169227845,1692043883.9275877
-0.0001007798597519094,0.16542844913501867,1692043883.9755917
-0.00013365884156376072,0.16207479319936735,1692043884.0262353
-0.00011721935065740069,0.15870469776883117,1692043884.075573
-5.146138702675635e-05,0.1547099017154262,1692043884.1275845
-0.00019941680519527244,0.1511918508643513,1692043884.1775956
-0.00021585629610423318,0.1478381949079271,1692043884.2255864
-0.00024873527792215603,0.14533939242740584,1692043884.2756805
-0.0002980537506473063,0.1424296026934624,1692043884.3262482
-0.00019941680519527244,0.13958557091607454,1692043884.3782911
-0.00023229578701232796,0.13583736718115164,1692043884.4282887
-0.000182977314288911,0.1321056029303865,1692043884.475297
-0.0003966906961002048,0.1234255521395492,1692043884.5253134
-0.0035366334613705546,0.10705181988205068,1692043884.575258
-0.007383474340270463,0.10636136129062146,1692043884.6272874
-0.005788843718941929,0.09968692822883932,1692043884.677299
-0.007186200448957547,0.04637366057529646,1692043884.7257285
-0.034919621792234685,0.00825048151002337,1692043884.7762668
-0.08481347758488952,0.0072476725672205745,1692043884.8259444
-0.11300720528292436,0.007001080204182551,1692043884.8778844
-0.12331476641969127,0.006738048350254636,1692043884.9278946
-0.12324900845383473,0.0067216088593841416,1692043884.9757388
-0.116755409329713,0.006639411405026383,1692043885.0256438
-0.11136325614049289,0.006491455987176953,1692043885.075628
-0.11095226885502493,0.006491455987178716,1692043885.1286407
-0.11304008426572598,0.00635994006019185,1692043885.178657
-0.1128592498599887,0.006376379551066751,1692043885.2266717
-0.10662868261430522,0.006343500569319595,1692043885.2757435
-0.1021900199383321,0.0063106215875742,1692043885.3257613
-0.09924735098175944,0.006327061078448218,1692043885.3777843
-0.0954169494940665,0.006244863624080768,1692043885.4281235
-0.08767394907312556,0.006277742605824402,1692043885.4758503
-0.08057208882791547,0.00622842413320675,1692043885.5258656
-0.07804040716960961,0.006228424133204989,1692043885.5752995
-0.08014466205429367,0.006195545151456074,1692043885.628313
-0.07871442631225388,0.006211984642330972,1692043885.678325
-0.07060975711741325,0.006179105660582054,1692043885.7254214
-0.06386956571118184,0.006047589733580228,1692043885.775442
-0.05941446359343194,0.006162666169708916,1692043885.8263118
-0.052115329508340705,0.006031150242713249,1692043885.8783233
-0.04588476236206725,0.006047589733583748,1692043885.9273338
-0.039637755735817085,0.006014710751835711,1692043885.9756372
-0.03150020764773756,0.0060147107518365925,1692043886.0256312
-0.017806111616934784,0.006031150242711489,1692043886.0776448
-0.006265588956179474,0.00612978718795736,1692043886.1286554
-0.0005282066233822935,0.006573653441533832,1692043886.1756647
-0.008238327870769103,0.006014710751835711,1692043886.2253277
-0.039128131511746975,0.006096908206210204,1692043886.2760081
-0.05395655251954856,0.006902443258963985,1692043886.3290205
-0.08264346473185141,0.006031150242713249,1692043886.3790312
-0.09291814680888862,0.02353920797158273,1692043886.4260426
-0.06304759115083013,0.10705181987983403,1692043886.4763787
-0.03240437965680442,0.1515370801530868,1692043886.5256293
-0.008024614487402486,0.1680587675123796,1692043886.577642
-0.00028161425973747823,0.16754914332703902,1692043886.6276534
-0.00021585629610423318,0.16184464034086038,1692043886.6763456
-0.00021585629610423318,0.15533460233331708,1692043886.7256215
-0.00021585629610423318,0.14984381268640645,1692043886.7763512
-0.00024873527792215603,0.14165694666169756,1692043886.8283756
-0.0002816142597383442,0.12625314444611524,1692043886.8782485
-0.00023229578701319532,0.11844438661502962,1692043886.926275
-0.00026517476882851747,0.11773748853629373,1692043886.9762778
-0.000807677968856299,0.11898688979145777,1692043887.0263624
-0.0006597225506583162,0.11726074332052876,1692043887.0783076
-0.00023229578701146198,0.11206586441028796,1692043887.1283276
-0.00047888815064761197,0.10889304279199238,1692043887.176049
-0.0012351047325802667,0.10734773070705379,1692043887.225633
-0.00149813658720592,0.10466809379132572,1692043887.2753716
-0.0006597225506565829,0.08964239962149702,1692043887.3283834
-0.0003802512051921114,0.07981158435439284,1692043887.377394
-0.000988512368884338,0.08094590919502527,1692043887.4264047
-0.0014816970962926294,0.08027189008690658,1692043887.4760656
-0.0011529072780155317,0.07298919580984727,1692043887.5260632
-0.00013365884156549406,0.030065685806044906,1692043887.57908
-0.0001665378233790829,0.016240074058965746,1692043887.6291857
-0.016145723028149973,0.016371589985536134,1692043887.676199
-0.03728690850839637,0.01426733515996809,1692043887.7263918
-0.048252049086523745,0.010699965647642123,1692043887.775631
-0.03725402952621197,0.00788881271102343,1692043887.8286426
-0.022228334698654012,0.008069647110532685,1692043887.8766537
-0.02124196523747774,0.03197266672779772,1692043887.9256306
-0.013926391743448747,0.12518457758528428,1692043887.9756358
-0.003290041097486494,0.14505992109703353,1692043888.0264056
