HokinRight_Hand
Dev2/ai0 Dev2/ai1
[-7.61991841e-02  4.27212472e-03  1.69204388e+09]
[-7.37332605e-02  4.30500370e-03  1.69204388e+09]
[-7.36181840e-02  4.18992726e-03  1.69204388e+09]
[-7.40784898e-02  4.23924574e-03  1.69204388e+09]
[-7.46867509e-02  4.17348777e-03  1.69204388e+09]
[-7.98651907e-02  4.20636676e-03  1.69204388e+09]
[-9.27208729e-02  4.22280625e-03  1.69204388e+09]
[-1.14733352e-01  4.27212472e-03  1.69204388e+09]
[-1.41726997e-01  4.25568523e-03  1.69204388e+09]
[-1.66205400e-01  4.27212472e-03  1.69204388e+09]
[-1.69115190e-01  4.18992726e-03  1.69204388e+09]
[-1.73570292e-01  4.17348777e-03  1.69204388e+09]
[-1.74096356e-01  4.23924574e-03  1.69204388e+09]
[-1.75937579e-01  4.17348777e-03  1.69204388e+09]
[-1.79718662e-01  4.20636676e-03  1.69204388e+09]
[-1.82217465e-01  4.17348777e-03  1.69204388e+09]
[-1.77943197e-01  4.15704828e-03  1.69204388e+09]
[-1.69378222e-01  4.14060879e-03  1.69204388e+09]
[-1.54237450e-01  4.17348777e-03  1.69204388e+09]
[-1.29939881e-01  4.14060879e-03  1.69204388e+09]
[-9.32633761e-02  4.05841134e-03  1.69204388e+09]
[-5.48607245e-02  4.18992726e-03  1.69204388e+09]
[-2.50723666e-02  2.38515583e-02  1.69204388e+09]
[-1.00779860e-04  6.43255843e-02  1.69204388e+09]
[-8.43403688e-05  9.39331066e-02  1.69204388e+09]
[-1.17219351e-04  1.13939966e-01  1.69204388e+09]
[-1.33658842e-04  1.12230259e-01  1.69204388e+09]
[-1.17219351e-04  1.07446368e-01  1.69204388e+09]
[-8.43403688e-05  1.03731043e-01  1.69204388e+09]
[-6.79008779e-05  1.02103533e-01  1.69204388e+09]
[-8.43403688e-05  1.00887011e-01  1.69204388e+09]
[-1.99416805e-04  9.97033677e-02  1.69204388e+09]
[-2.81614260e-04  9.88156352e-02  1.69204388e+09]
[-1.46525761e-03  9.78128263e-02  1.69204388e+09]
[-2.23791368e-03  9.66785015e-02  1.69204388e+09]
[-2.92837230e-03  9.21412022e-02  1.69204388e+09]
[-4.04625768e-03  8.96095206e-02  1.69204388e+09]
[-5.49293288e-03  8.57133614e-02  1.69204388e+09]
[-9.35621325e-03  8.53681321e-02  1.69204388e+09]
[-1.19207738e-02  8.97245971e-02  1.69204388e+09]
[-1.72964874e-02  9.79443423e-02  1.69204388e+09]
[-2.09460544e-02  1.02481642e-01  1.69204388e+09]
[-3.18289975e-02  1.05917495e-01  1.69204388e+09]
[-3.63334180e-02  1.04109151e-01  1.69204388e+09]
[-3.63169785e-02  9.93581384e-02  1.69204388e+09]
[-3.51497747e-02  9.43934123e-02  1.69204388e+09]
[-3.50675772e-02  9.22233996e-02  1.69204388e+09]
[-3.55772014e-02  9.23713550e-02  1.69204388e+09]
[-3.61854626e-02  9.35056799e-02  1.69204388e+09]
