HokinRight_Hand
Dev2/ai0 Dev2/ai1
[-2.77026852e-02 -6.66013674e-03  1.69204371e+09]
[-2.75711693e-02 -6.67657623e-03  1.69204371e+09]
[-2.76533667e-02 -6.66013674e-03  1.69204371e+09]
[-2.84095833e-02 -6.57793928e-03  1.69204371e+09]
[-2.96754241e-02 -6.64369725e-03  1.69204371e+09]
[-2.90671630e-02 -6.57793928e-03  1.69204371e+09]
[-2.81301120e-02 -6.64369725e-03  1.69204371e+09]
[-2.83109464e-02 -6.67657623e-03  1.69204371e+09]
[-4.66574184e-02 -6.82453165e-03  1.69204371e+09]
[-1.21342027e-01 -6.69301572e-03  1.69204371e+09]
[-1.75608789e-01 -6.69301572e-03  1.69204371e+09]
[-2.03950473e-01 -6.72589470e-03  1.69204371e+09]
[-2.16493805e-01 -6.77521318e-03  1.69204371e+09]
[-2.16066378e-01 -6.74233419e-03  1.69204371e+09]
[-2.06794505e-01 -6.75877368e-03  1.69204371e+09]
[-1.98098014e-01 -6.74233419e-03  1.69204371e+09]
[-2.02553116e-01 -6.70945521e-03  1.69204371e+09]
[-2.11775671e-01 -6.72589470e-03  1.69204371e+09]
[-2.15984181e-01 -6.69301572e-03  1.69204371e+09]
[-2.12531887e-01 -6.69301572e-03  1.69204371e+09]
[-1.98344606e-01 -6.70945521e-03  1.69204371e+09]
[-1.73866203e-01 -6.74233419e-03  1.69204371e+09]
[-1.50456367e-01 -6.69301572e-03  1.69204371e+09]
[-1.15851237e-01 -6.10119405e-03  1.69204371e+09]
[-8.13118659e-02  5.05657307e-02  1.69204371e+09]
[-4.77917433e-02  1.24494119e-01  1.69204371e+09]
[-5.42717492e-03  1.53115271e-01  1.69204371e+09]
[-6.79008779e-05  1.54479749e-01  1.69204371e+09]
[-1.17219351e-04  1.50715106e-01  1.69204371e+09]
[-8.43403688e-05  1.50501392e-01  1.69204371e+09]
[-4.78888151e-04  1.54068762e-01  1.69204371e+09]
[-1.26605509e-02  1.56173016e-01  1.69204371e+09]
[-7.99173551e-03  1.56764838e-01  1.69204371e+09]
