0,1,2
0.0,0.0,0.0
-0.14935492097798805,0.08540101110047948,1692042667.0900939
-0.15793633558035094,0.09774706837048604,1692042667.1402793
-0.16569577561695573,0.11024108099300359,1692042667.1900692
-0.16715889037098153,0.11168775613473247,1692042667.23982
-0.16132287084907,0.1091067561653539,1692042667.2905538
-0.14800688267035883,0.10276111291723733,1692042667.3445685
-0.13972137893334322,0.0962675142401527,1692042667.3945832
-0.1366307545273774,0.09194392827633406,1692042667.4406006
-0.13603893283286211,0.08972459707532801,1692042667.4906158
-0.13832402215378523,0.08959308115225287,1692042667.540586
-0.13891584384860506,0.08900125949829721,1692042667.594419
-0.1379952323233638,0.08776829771880965,1692042667.6443992
-0.13822538520468539,0.0873573104588175,1692042667.6904178
-0.14024744266221595,0.0871271575932489,1692042667.7404218
