HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-8.48463566e-02 -6.26843569e-04  1.69204253e+09]
[-1.09752186e-01 -5.11767132e-04  1.69204253e+09]
[-1.19648760e-01 -4.46009169e-04  1.69204253e+09]
[-1.17593823e-01 -3.47372223e-04  1.69204253e+09]
[-1.16114269e-01 -2.98053751e-04  1.69204253e+09]
[-1.29413818e-01 -1.66537823e-04  1.69204253e+09]
[-1.64676527e-01 -6.79008779e-05  1.69204253e+09]
[-2.32029125e-01 -5.14613870e-05  1.69204253e+09]
[-2.78520008e-01  3.92404867e-04  1.69204253e+09]
[-3.02143558e-01  2.15143039e-03  1.69204253e+09]
[-3.44130020e-01  1.95415650e-03  1.69204253e+09]
[-3.79031062e-01 -6.92601532e-04  1.69204253e+09]
[-4.08441313e-01 -1.23510473e-03  1.69204253e+09]
[-4.24206786e-01 -1.15290728e-03  1.69204253e+09]
[-4.33380022e-01 -9.55633387e-04  1.69204253e+09]
[-4.24831487e-01 -9.39193896e-04  1.69204253e+09]
[-4.03098478e-01 -7.25480514e-04  1.69204253e+09]
[-3.83239572e-01 -5.77525096e-04  1.69204253e+09]
[-3.61506563e-01 -4.78888151e-04  1.69204253e+09]
[-3.45362982e-01 -4.29569678e-04  1.69204253e+09]
[-3.12319603e-01 -3.63811714e-04  1.69204253e+09]
[-2.51098935e-01 -2.32295787e-04  1.69204253e+09]
[-1.57229437e-01 -2.48735278e-04  1.69204253e+09]
[-9.27701914e-02  1.58126473e-02  1.69204253e+09]
[-1.39592707e-02  8.67983678e-02  1.69204253e+09]
[-8.43403688e-05  1.54068762e-01  1.69204253e+09]
[-1.00779860e-04  2.04603753e-01  1.69204253e+09]
[-6.79008779e-05  2.20369224e-01  1.69204253e+09]
[-6.79008779e-05  2.19267778e-01  1.69204253e+09]
[-1.00779860e-04  2.17442994e-01  1.69204253e+09]
[-1.99416805e-04  2.10324696e-01  1.69204253e+09]
[-1.82977314e-04  1.91780951e-01  1.69204253e+09]
[-2.15856296e-04  1.02909068e-01  1.69204253e+09]
[-2.71465892e-03  2.79778705e-02  1.69204253e+09]
[-9.78993127e-02  5.60372348e-03  1.69204253e+09]
