HokinRight_Hand
Dev2/ai0 Dev2/ai1
[-1.83269592e-01  1.51224730e-01  1.69204491e+09]
[-1.30120716e-01  8.91492149e-02  1.69204491e+09]
[-8.55368152e-02  5.98211639e-02  1.69204491e+09]
[-6.26201644e-02  2.78792335e-02  1.69204491e+09]
[-8.44846878e-02 -2.99413026e-03  1.69204491e+09]
[-1.54484042e-01 -3.22428313e-03  1.69204491e+09]
[-2.03079180e-01 -3.27360161e-03  1.69204491e+09]
[-2.27409627e-01 -3.38867804e-03  1.69204491e+09]
[-2.51674317e-01 -3.40511753e-03  1.69204491e+09]
[-2.78963874e-01 -3.40511753e-03  1.69204491e+09]
[-3.14062189e-01 -3.40511753e-03  1.69204491e+09]
[-3.31175700e-01 -3.40511753e-03  1.69204491e+09]
[-3.24599904e-01  1.57962078e-02  1.69204491e+09]
