HokinRight_Hand
Dev2/ai0 Dev2/ai1
[-2.28182284e-01  1.47741127e-03  1.69204485e+09]
[-2.28659029e-01  1.60892719e-03  1.69204485e+09]
[-2.30401615e-01  1.62536669e-03  1.69204485e+09]
[-2.33738832e-01  1.55960872e-03  1.69204485e+09]
[-2.35399221e-01  1.70756414e-03  1.69204485e+09]
[-2.38341890e-01  1.69112465e-03  1.69204485e+09]
[-2.43881998e-01  1.75688261e-03  1.69204485e+09]
[-2.47301413e-01  1.72400363e-03  1.69204485e+09]
[-2.54814260e-01  1.72400363e-03  1.69204485e+09]
[-2.64661516e-01  1.64180618e-03  1.69204485e+09]
[-2.70185185e-01  1.77332210e-03  1.69204485e+09]
[-2.73045657e-01  1.69112465e-03  1.69204485e+09]
[-2.82350409e-01  1.82264058e-03  1.69204485e+09]
[-2.97408984e-01  1.77332210e-03  1.69204485e+09]
[-3.00039303e-01  1.78976159e-03  1.69204485e+09]
[-3.02028481e-01  1.77332210e-03  1.69204485e+09]
[-3.00664003e-01  1.69112465e-03  1.69204485e+09]
[-3.02587424e-01  1.82264058e-03  1.69204485e+09]
[-3.07075405e-01  1.78976159e-03  1.69204485e+09]
[-3.05151985e-01  1.74044312e-03  1.69204485e+09]
[-2.96521251e-01  1.67468516e-03  1.69204485e+09]
[-2.78585766e-01  1.74044312e-03  1.69204485e+09]
[-2.42501081e-01  1.77332210e-03  1.69204485e+09]
[-1.46297176e-01  1.72400363e-03  1.69204485e+09]
[-5.86746865e-02  1.77332210e-03  1.69204485e+09]
[-4.78888151e-04  9.38015907e-02  1.69204485e+09]
[-6.79008779e-05  1.84547576e-01  1.69204485e+09]
[-5.14613870e-05  2.47593018e-01  1.69204485e+09]
[3.07360675e-05 2.78219786e-01 1.69204485e+09]
[-1.17219351e-04  2.98736268e-01  1.69204485e+09]
[-3.50218961e-05  3.11854980e-01  1.69204485e+09]
[-3.50218961e-05  3.14320904e-01  1.69204485e+09]
[-1.17219351e-04  3.13219458e-01  1.69204485e+09]
[-1.00779860e-04  3.06808057e-01  1.69204485e+09]
[-5.14613870e-05  2.87245066e-01  1.69204485e+09]
[-3.50218961e-05  2.30611025e-01  1.69204486e+09]
[-2.14291430e-06  8.75052659e-02  1.69204486e+09]
[-5.14613870e-05  6.04758973e-03  1.69204486e+09]
[-2.14291431e-06  2.16786988e-03  1.69204486e+09]
[-5.45483742e-02  1.83908007e-03  1.69204486e+09]
[-1.57969215e-01  1.82264058e-03  1.69204486e+09]
[-2.23579226e-01  1.87195905e-03  1.69204486e+09]
[-2.60436567e-01  1.80620108e-03  1.69204486e+09]
[-2.78750161e-01  1.74044312e-03  1.69204486e+09]
[-2.82481925e-01  1.70756414e-03  1.69204486e+09]
[-2.87117862e-01  1.77332210e-03  1.69204486e+09]
[-2.89879697e-01  1.69112465e-03  1.69204486e+09]
[-2.98658385e-01  1.74044312e-03  1.69204486e+09]
[-3.02866895e-01  1.70756414e-03  1.69204486e+09]
[-3.04938271e-01  1.51029025e-03  1.69204486e+09]
[-3.01502417e-01  1.67468516e-03  1.69204486e+09]
[-2.93430627e-01  1.62536669e-03  1.69204486e+09]
[-2.83303900e-01  1.57604821e-03  1.69204486e+09]
[-2.53466222e-01  1.70756414e-03  1.69204486e+09]
[-1.79751541e-01  1.59248770e-03  1.69204486e+09]
[-8.01282226e-02  1.64180618e-03  1.69204486e+09]
[-3.58595193e-03  1.62536669e-03  1.69204486e+09]
[-1.85824052e-05  1.55960872e-03  1.69204486e+09]
[-6.79008779e-05  1.52372651e-02  1.69204486e+09]
[-5.14613870e-05  2.01991447e-03  1.69204486e+09]
[-2.14291431e-06  5.40360286e-04  1.69204486e+09]
[-3.50218961e-05  6.06118249e-04  1.69204486e+09]
[-6.79008779e-05  2.61530870e-02  1.69204486e+09]
[-6.79008779e-05  3.48824566e-02  1.69204486e+09]
[-3.50218961e-05  1.31494498e-02  1.69204486e+09]
[-1.17219351e-04 -1.99416805e-04  1.69204486e+09]
[ 1.42965766e-05 -1.82977314e-04  1.69204486e+09]
[-3.50218961e-05  7.75100557e-02  1.69204486e+09]
[-8.43403688e-05  1.42380284e-01  1.69204486e+09]
[-1.85824052e-05  1.68831424e-01  1.69204486e+09]
[-3.50218961e-05  1.80371945e-01  1.69204486e+09]
[-6.79008779e-05  1.82311805e-01  1.69204486e+09]
[-2.14291431e-06  1.80076035e-01  1.69204486e+09]
[-6.79008779e-05  1.74207137e-01  1.69204486e+09]
[-1.00779860e-04  1.68568392e-01  1.69204486e+09]
[-2.14291430e-06  1.66020271e-01  1.69204486e+09]
[-1.17219351e-04  1.67582022e-01  1.69204486e+09]
[-1.85824052e-05  1.71954927e-01  1.69204486e+09]
[-8.43403688e-05  1.83594085e-01  1.69204486e+09]
[-8.43403688e-05  2.21602185e-01  1.69204486e+09]
[-8.43403688e-05  2.43647541e-01  1.69204486e+09]
[-6.79008779e-05  2.52607062e-01  1.69204486e+09]
[-8.43403688e-05  2.53215323e-01  1.69204486e+09]
[-3.50218961e-05  2.47280668e-01  1.69204486e+09]
[-5.14613870e-05  2.33405739e-01  1.69204486e+09]
[-6.79008779e-05  1.79237621e-01  1.69204486e+09]
[-1.85824052e-05  1.80914449e-01  1.69204486e+09]
[-5.14613870e-05  1.78349888e-01  1.69204486e+09]
[-1.00779860e-04  1.85303792e-01  1.69204486e+09]
[-8.43403688e-05  1.79829442e-01  1.69204486e+09]
[-1.17219351e-04  1.20565081e-01  1.69204486e+09]
[-3.50218961e-05  2.39337557e-02  1.69204486e+09]
[-3.50218961e-05 -3.33935957e-03  1.69204486e+09]
[-1.00779860e-04 -3.01056975e-03  1.69204486e+09]
[-1.00779860e-04 -2.92837230e-03  1.69204486e+09]
[-5.14613870e-05 -2.92837230e-03  1.69204486e+09]
[-1.17219351e-04 -2.86261433e-03  1.69204486e+09]
[-6.79008779e-05 -2.89549332e-03  1.69204486e+09]
[-8.43403688e-05 -2.79685637e-03  1.69204486e+09]
[-3.50218961e-05  1.04289986e-01  1.69204486e+09]
[-1.00779860e-04  2.13316683e-01  1.69204486e+09]
[-8.43403688e-05  2.43105037e-01  1.69204486e+09]
[-1.00779860e-04  2.53987979e-01  1.69204486e+09]
[-5.14613870e-05  2.68980793e-01  1.69204486e+09]
[-8.43403688e-05  2.83595499e-01  1.69204486e+09]
[-5.14613870e-05  2.90648040e-01  1.69204486e+09]
[-8.43403688e-05  2.90795995e-01  1.69204486e+09]
[-8.43403688e-05  2.86061422e-01  1.69204486e+09]
[-3.50218961e-05  2.80767907e-01  1.69204486e+09]
[-3.50218961e-05  2.81228213e-01  1.69204486e+09]
[-1.00779860e-04  2.81688518e-01  1.69204486e+09]
[-8.43403688e-05  2.79863735e-01  1.69204486e+09]
[-3.50218961e-05  2.79584264e-01  1.69204486e+09]
[-8.43403688e-05  2.75277118e-01  1.69204486e+09]
[-1.85824052e-05  2.69309583e-01  1.69204486e+09]
[-6.79008779e-05  2.59199297e-01  1.69204486e+09]
[-3.50218961e-05  2.24577733e-01  1.69204486e+09]
[-6.79008779e-05  1.30313698e-01  1.69204486e+09]
[-6.79008779e-05  2.64161189e-02  1.69204486e+09]
[-3.50218961e-05  1.06642399e-03  1.69204486e+09]
[-8.43403688e-05  6.55436722e-04  1.69204486e+09]
[-3.82568385e-02  5.07481304e-04  1.69204486e+09]
[-1.08486345e-01  3.75965377e-04  1.69204486e+09]
[-1.43140793e-01  3.59525886e-04  1.69204486e+09]
