HokinRight_Hand
Dev2/ai0 Dev2/ai1
[-2.92000391e-01 -1.59677353e-03  1.69204495e+09]
[-2.91161977e-01 -1.77760793e-03  1.69204495e+09]
[-2.91112658e-01 -2.04063979e-03  1.69204495e+09]
[-2.95403366e-01 -2.20503470e-03  1.69204495e+09]
[-2.98872099e-01 -2.28723215e-03  1.69204495e+09]
[-3.00417411e-01 -2.51738502e-03  1.69204495e+09]
[-3.03442277e-01 -2.79685637e-03  1.69204495e+09]
[-3.14654011e-01 -3.01056975e-03  1.69204495e+09]
[-3.42732663e-01 -3.40511753e-03  1.69204495e+09]
[-3.96999426e-01 -3.79966532e-03  1.69204495e+09]
[-4.44147890e-01 -4.24353157e-03  1.69204495e+09]
[-4.39314679e-01  5.04670937e-02  1.69204495e+09]
[-4.35155488e-01  9.99335206e-02  1.69204496e+09]
[-4.60439426e-01  1.03615966e-01  1.69204496e+09]
[-4.92118327e-01  8.64038200e-02  1.69204496e+09]
[-5.26180955e-01  5.43468135e-02  1.69204496e+09]
[-5.61262831e-01  2.32432971e-02  1.69204496e+09]
[-5.79033922e-01  2.01991447e-03  1.69204496e+09]
[-5.65142551e-01 -1.72828946e-03  1.69204496e+09]
[-5.49146925e-01 -2.15571622e-03  1.69204496e+09]
[-5.11221017e-01 -2.30367164e-03  1.69204496e+09]
[-4.47139877e-01 -2.35299011e-03  1.69204496e+09]
[-3.64794462e-01 -2.40230859e-03  1.69204496e+09]
[-2.30385176e-01 -2.45162706e-03  1.69204496e+09]
[-1.70446789e-01 -2.43518757e-03  1.69204496e+09]
[-1.53546991e-01 -2.53382452e-03  1.69204496e+09]
[-1.49469997e-01 -2.63246146e-03  1.69204496e+09]
[-1.90930395e-01 -2.50094553e-03  1.69204496e+09]
[-2.87430212e-01 -2.48450604e-03  1.69204496e+09]
[-4.88633155e-01 -2.51738502e-03  1.69204496e+09]
[-6.65209738e-01 -2.61602197e-03  1.69204496e+09]
[-7.51533508e-01 -2.76397739e-03  1.69204496e+09]
[-8.23538480e-01 -2.63246146e-03  1.69204496e+09]
[-8.80484877e-01 -2.64890095e-03  1.69204496e+09]
[-9.03401527e-01 -2.68177993e-03  1.69204496e+09]
[-9.31545935e-01 -2.71465892e-03  1.69204496e+09]
[-9.40932885e-01 -2.78041688e-03  1.69204496e+09]
[-9.37842260e-01 -2.64890095e-03  1.69204496e+09]
[-9.20350642e-01 -2.78041688e-03  1.69204496e+09]
[-8.93126846e-01 -2.78041688e-03  1.69204496e+09]
[-7.09415531e-01  3.13779985e-03  1.69204496e+09]
[-4.83339639e-01  4.26747752e-02  1.69204496e+09]
[-2.67489109e-01  8.14555334e-02  1.69204496e+09]
[-7.90432161e-02  1.51290488e-01  1.69204496e+09]
[-1.50098332e-04  2.34688019e-01  1.69204496e+09]
[-5.14613870e-05  2.98391039e-01  1.69204496e+09]
[-6.79008779e-05  3.05525777e-01  1.69204496e+09]
[-5.14613870e-05  3.32272825e-01  1.69204496e+09]
[-1.85824052e-05  3.52723549e-01  1.69204496e+09]
[-1.00779860e-04  3.76116940e-01  1.69204496e+09]
[-1.17219351e-04  3.77908845e-01  1.69204496e+09]
[-1.00779860e-04  3.45950479e-01  1.69204496e+09]
[-1.17219351e-04  1.66168226e-01  1.69204496e+09]
[-5.14613870e-05  1.61414371e-02  1.69204496e+09]
[-8.43403688e-05 -2.56670350e-03  1.69204496e+09]
[-1.33819601e-01 -2.84617484e-03  1.69204496e+09]
[-2.16148576e-01 -2.82973535e-03  1.69204496e+09]
[-2.42270928e-01 -2.87905382e-03  1.69204496e+09]
[-2.65039624e-01 -2.97769077e-03  1.69204496e+09]
[-2.72519593e-01 -3.05988822e-03  1.69204496e+09]
[-2.78848798e-01 -3.02700924e-03  1.69204496e+09]
[-2.84503983e-01 -3.15852517e-03  1.69204496e+09]
