HokinRight_Hand
Dev2/ai0 Dev2/ai1
[-1.84288841e-01 -3.55307295e-03  1.69204495e+09]
[-1.22690066e-01 -3.60239143e-03  1.69204495e+09]
[-9.98556122e-02 -3.60239143e-03  1.69204495e+09]
[-8.94165352e-02 -3.63527041e-03  1.69204495e+09]
[-9.64361980e-02 -3.60239143e-03  1.69204495e+09]
[-9.33620131e-02 -3.65170990e-03  1.69204495e+09]
[-6.63519289e-02 -3.79966532e-03  1.69204495e+09]
[-2.76204878e-02  8.08308328e-02  1.69204495e+09]
[-8.43403688e-05  2.06691568e-01  1.69204495e+09]
[-1.00779860e-04  3.08188974e-01  1.69204495e+09]
