HokinRight_Hand
Dev2/ai0 Dev2/ai1
[-1.82828569e-02 -3.89830226e-03  1.69204404e+09]
[-4.14625392e-02 -3.89830226e-03  1.69204404e+09]
[-7.95528404e-02 -5.01618764e-03  1.69204404e+09]
[-1.22640747e-01 -5.24634052e-03  1.69204404e+09]
[-1.59136418e-01 -5.18058255e-03  1.69204404e+09]
[-1.85340968e-01 -5.18058255e-03  1.69204404e+09]
[-2.05873893e-01 -5.14770357e-03  1.69204404e+09]
[-2.28034328e-01 -5.19702205e-03  1.69204404e+09]
[-2.47153457e-01 -5.16414306e-03  1.69204404e+09]
[-2.62179153e-01 -5.11482459e-03  1.69204404e+09]
[-2.77336364e-01 -5.09838510e-03  1.69204404e+09]
[-3.03639551e-01 -5.01618764e-03  1.69204404e+09]
[-3.04510844e-01 -5.11482459e-03  1.69204404e+09]
[-2.87528849e-01 -5.03262714e-03  1.69204404e+09]
[-2.70777007e-01 -5.01618764e-03  1.69204404e+09]
[-2.56819878e-01 -5.01618764e-03  1.69204404e+09]
[-2.35053991e-01 -4.95042968e-03  1.69204404e+09]
[-2.22477780e-01 -4.99974815e-03  1.69204404e+09]
[-2.17348659e-01 -4.93399019e-03  1.69204404e+09]
[-2.08158983e-01 -4.96686917e-03  1.69204404e+09]
[-1.99807721e-01 -4.96686917e-03  1.69204404e+09]
[-1.53629189e-01  3.81703547e-02  1.69204404e+09]
[-8.99754779e-02  1.20088336e-01  1.69204404e+09]
[-3.64156155e-02  1.66858685e-01  1.69204404e+09]
[-2.25435317e-03  1.63274876e-01  1.69204404e+09]
[-6.79008779e-05  1.49136915e-01  1.69204404e+09]
[-8.43403688e-05  1.36889495e-01  1.69204404e+09]
[-5.14613870e-05  1.16142858e-01  1.69204404e+09]
[-6.79008779e-05  6.10376862e-02  1.69204404e+09]
[-1.33658842e-04  2.17966220e-02  1.69204404e+09]
[-1.84636913e-02  1.54316923e-03  1.69204404e+09]
[-7.34209101e-02  1.41165330e-03  1.69204404e+09]
[-1.47727411e-01  1.19793992e-03  1.69204404e+09]
[-1.93725109e-01  1.14862145e-03  1.69204404e+09]
[-2.15852665e-01  1.08286349e-03  1.69204404e+09]
[-2.15638951e-01  1.06642399e-03  1.69204404e+09]
[-2.19617308e-01  1.01710552e-03  1.69204404e+09]
[-2.29234411e-01  9.34908067e-04  1.69204404e+09]
[-2.36665061e-01  9.34908067e-04  1.69204404e+09]
[-2.39722807e-01  8.52710613e-04  1.69204404e+09]
[-2.53762133e-01  8.36271122e-04  1.69204404e+09]
[-2.51953789e-01  9.02029085e-04  1.69204404e+09]
[-2.20735194e-01  8.52710613e-04  1.69204404e+09]
[-1.48500067e-01  8.69150104e-04  1.69204404e+09]
[-8.43038534e-02  7.86952649e-04  1.69204404e+09]
[-3.93747239e-02  7.54073667e-04  1.69204404e+09]
[-1.68033027e-02  7.70513158e-04  1.69204404e+09]
[-3.18289975e-02  7.21194686e-04  1.69204404e+09]
[-5.36606417e-02  7.21194686e-04  1.69204404e+09]
[-7.83198785e-02  7.21194686e-04  1.69204404e+09]
[-8.05885283e-02  8.03392140e-04  1.69204404e+09]
[-6.50203301e-02  7.37634176e-04  1.69204404e+09]
[-4.12817048e-02  7.21194686e-04  1.69204404e+09]
[-3.50675772e-02  6.71876213e-04  1.69204404e+09]
[-4.16762526e-02  6.55436722e-04  1.69204404e+09]
[-9.21619302e-02  7.04755195e-04  1.69204404e+09]
[-1.31452315e-01  6.55436722e-04  1.69204404e+09]
