HokinRight_Hand
Dev2/ai0 Dev2/ai1
[-1.76841751e-01  1.81177480e-01  1.69204408e+09]
[-1.61289992e-01  1.31727495e-01  1.69204408e+09]
[-1.57739062e-01  9.69744123e-02  1.69204408e+09]
[-1.50735838e-01  7.33015461e-02  1.69204408e+09]
[-1.29693289e-01  5.09109600e-02  1.69204408e+09]
[-9.94939434e-02  4.37926605e-02  1.69204408e+09]
[-8.49943120e-02  3.73812592e-02  1.69204408e+09]
[-7.62320631e-02  3.71511063e-02  1.69204408e+09]
[-7.72677511e-02  3.61647369e-02  1.69204408e+09]
[-1.11346817e-01  2.93916667e-02  1.69204408e+09]
[-1.47760290e-01  6.11334770e-03  1.69204408e+09]
[-1.91768809e-01  4.45295912e-03  1.69204408e+09]
[-2.37487036e-01  4.22280625e-03  1.69204408e+09]
[-2.93430627e-01  4.18992726e-03  1.69204408e+09]
[-3.03343640e-01  4.09129032e-03  1.69204408e+09]
[-2.96028067e-01  4.10772981e-03  1.69204408e+09]
[-2.72092166e-01  4.04197185e-03  1.69204408e+09]
[-2.66256147e-01  3.89401643e-03  1.69204408e+09]
[-2.68886465e-01  3.99265337e-03  1.69204408e+09]
[-2.66650695e-01  3.91045592e-03  1.69204408e+09]
[-2.52052426e-01  3.95977439e-03  1.69204408e+09]
[-2.31124953e-01  3.99265337e-03  1.69204408e+09]
[-1.98015816e-01  3.87757694e-03  1.69204408e+09]
[-1.76365006e-01  3.89401643e-03  1.69204408e+09]
[-1.51426297e-01  3.81181897e-03  1.69204408e+09]
[-1.35956735e-01  3.82825846e-03  1.69204408e+09]
[-1.35578627e-01  3.81181897e-03  1.69204408e+09]
[-1.41809194e-01  3.82825846e-03  1.69204408e+09]
[-1.45623156e-01  3.71318203e-03  1.69204408e+09]
[-1.41020099e-01  3.66386356e-03  1.69204408e+09]
[-1.25616295e-01  3.69674254e-03  1.69204408e+09]
[-1.08963090e-01  3.71318203e-03  1.69204408e+09]
[-9.05672995e-02  3.68030305e-03  1.69204408e+09]
[-6.26859223e-02  3.63098457e-03  1.69204408e+09]
[-3.98021506e-02  7.30056353e-02  1.69204408e+09]
[-3.17632395e-02  8.11431831e-02  1.69204408e+09]
[-3.27167300e-02  3.64935267e-02  1.69204408e+09]
[-6.43956294e-02 -2.02420030e-03  1.69204408e+09]
[-1.12892129e-01 -3.33935957e-03  1.69204408e+09]
[-1.69312464e-01 -3.19140415e-03  1.69204408e+09]
[-1.99889918e-01 -3.17496466e-03  1.69204408e+09]
[-2.04460097e-01 -3.07632772e-03  1.69204408e+09]
[-2.03325772e-01 -2.99413026e-03  1.69204408e+09]
[-1.98887109e-01 -2.96125128e-03  1.69204408e+09]
[-1.95812924e-01 -2.87905382e-03  1.69204408e+09]
[-2.08011027e-01 -2.97769077e-03  1.69204408e+09]
[-2.29711156e-01 -3.01056975e-03  1.69204408e+09]
[-2.53268948e-01 -2.96125128e-03  1.69204408e+09]
[-2.88465900e-01 -3.07632772e-03  1.69204408e+09]
[-2.77056893e-01 -3.04344873e-03  1.69204408e+09]
[-2.45739661e-01 -3.05988822e-03  1.69204408e+09]
[-2.24943704e-01 -2.97769077e-03  1.69204408e+09]
[-2.05791696e-01 -3.01056975e-03  1.69204408e+09]
[-1.94201854e-01 -2.99413026e-03  1.69204408e+09]
[-2.02569555e-01 -2.97769077e-03  1.69204408e+09]
[-1.90913956e-01 -2.86261433e-03  1.69204408e+09]
[-1.73093547e-01 -3.04344873e-03  1.69204408e+09]
[-1.50028940e-01 -2.86261433e-03  1.69204408e+09]
[-9.47922488e-02 -2.99413026e-03  1.69204408e+09]
[-2.78999591e-02  1.58290867e-02  1.69204408e+09]
[-5.14613870e-05  1.18493705e-01  1.69204408e+09]
[-1.00779860e-04  1.31661737e-01  1.69204408e+09]
[-3.50218961e-05  1.33009775e-01  1.69204408e+09]
[-3.50218961e-05  1.35311303e-01  1.69204408e+09]
[-6.79008779e-05  1.20022578e-01  1.69204408e+09]
[-1.00779860e-04  1.10306839e-01  1.69204408e+09]
[-3.50218961e-05  8.76367818e-02  1.69204408e+09]
[-1.17219351e-04  6.96355397e-02  1.69204408e+09]
[-3.50218961e-05  5.82758518e-02  1.69204408e+09]
[-1.85824052e-05  4.58475969e-02  1.69204408e+09]
[-1.00779860e-04  1.99389595e-02  1.69204408e+09]
[-6.79008779e-05  7.16547511e-03  1.69204408e+09]
[-1.85824052e-05  6.57365344e-03  1.69204408e+09]
[-1.00779860e-04  6.27774261e-03  1.69204408e+09]
[-1.09179649e-02  6.09690821e-03  1.69204408e+09]
[-6.04501515e-02  5.19273621e-03  1.69204408e+09]
[-7.20071139e-02  5.11053875e-03  1.69204408e+09]
[-8.00295856e-02  5.24205468e-03  1.69204408e+09]
[-8.51587069e-02  5.24205468e-03  1.69204408e+09]
[-7.82541206e-02  5.11053875e-03  1.69204408e+09]
[-6.08940178e-02  5.15985723e-03  1.69204408e+09]
[-5.11289600e-02  5.11053875e-03  1.69204408e+09]
[-4.15282972e-02  5.06122028e-03  1.69204408e+09]
[-3.23879402e-02  5.06122028e-03  1.69204408e+09]
[-2.44147870e-02  4.99546232e-03  1.69204408e+09]
[-2.08474175e-02  3.44714693e-02  1.69204408e+09]
[-2.46778189e-02  4.82148835e-02  1.69204408e+09]
[-6.80123175e-02  3.58359471e-02  1.69204408e+09]
[-1.11330377e-01  3.40083170e-03  1.69204408e+09]
[-1.33540130e-01 -8.43403688e-05  1.69204408e+09]
[-1.41973589e-01  6.36150493e-05  1.69204408e+09]
[-1.43880570e-01  1.12933522e-04  1.69204408e+09]
[-1.40970780e-01  1.12933522e-04  1.69204408e+09]
[-1.45458761e-01  8.00545402e-05  1.69204408e+09]
[-1.52988049e-01  2.44449449e-04  1.69204408e+09]
[-1.56949966e-01  2.28009958e-04  1.69204408e+09]
[-1.53037367e-01  2.77328431e-04  1.69204409e+09]
[-1.44012086e-01  3.10207413e-04  1.69204409e+09]
[-1.32044136e-01  2.60888940e-04  1.69204409e+09]
[-1.30515264e-01  3.26646904e-04  1.69204409e+09]
[-1.35332035e-01  3.75965377e-04  1.69204409e+09]
[-1.45097093e-01  3.43086395e-04  1.69204409e+09]
[-1.53629189e-01  3.92404867e-04  1.69204409e+09]
[-1.56275947e-01  3.26646904e-04  1.69204409e+09]
[-1.56670495e-01  4.41723340e-04  1.69204409e+09]
[-1.62342119e-01  3.92404867e-04  1.69204409e+09]
[-1.71712630e-01  4.41723340e-04  1.69204409e+09]
[-1.80146089e-01  5.07481304e-04  1.69204409e+09]
[-1.85719076e-01  4.74602322e-04  1.69204409e+09]
[-1.93922383e-01  4.91041813e-04  1.69204409e+09]
[-1.98509001e-01  4.74602322e-04  1.69204409e+09]
[-1.97539071e-01  4.74602322e-04  1.69204409e+09]
[-2.06416397e-01  5.23920795e-04  1.69204409e+09]
[-2.28017889e-01  4.74602322e-04  1.69204409e+09]
[-2.43898438e-01  5.56799776e-04  1.69204409e+09]
[-2.54978655e-01  5.73239267e-04  1.69204409e+09]
[-2.65762962e-01  6.06118249e-04  1.69204409e+09]
[-2.68278204e-01  6.22557740e-04  1.69204409e+09]
[-2.71352389e-01  5.89678758e-04  1.69204409e+09]
[-2.69922153e-01  6.22557740e-04  1.69204409e+09]
[-2.65319096e-01  6.55436722e-04  1.69204409e+09]
[-2.58496707e-01  7.70513158e-04  1.69204409e+09]
[-2.52035986e-01  6.88315704e-04  1.69204409e+09]
[-2.43355935e-01  6.22557740e-04  1.69204409e+09]
[-2.36500666e-01  7.37634176e-04  1.69204409e+09]
[-2.25913634e-01  6.55436722e-04  1.69204409e+09]
[-2.06712307e-01  7.37634176e-04  1.69204409e+09]
[-1.77104783e-01  6.38997231e-04  1.69204409e+09]
[-1.22607868e-01  3.28603992e-02  1.69204409e+09]
[-6.46751008e-02  1.06591514e-01  1.69204409e+09]
[-2.13734812e-02  1.89002677e-01  1.69204409e+09]
[-1.00779860e-04  2.08598549e-01  1.69204409e+09]
[-8.43403688e-05  2.11656294e-01  1.69204409e+09]
[-5.14613870e-05  2.10735683e-01  1.69204409e+09]
[-1.00779860e-04  2.09995906e-01  1.69204409e+09]
[-3.50218961e-05  2.07135435e-01  1.69204409e+09]
[-5.14613870e-05  2.04570874e-01  1.69204409e+09]
[-1.17219351e-04  1.97288180e-01  1.69204409e+09]
[-1.00779860e-04  1.79681487e-01  1.69204409e+09]
[-4.78888151e-04  1.14416712e-01  1.69204409e+09]
[-2.50559272e-02  4.71463166e-02  1.69204409e+09]
[-3.04973987e-02  1.43495326e-02  1.69204409e+09]
[-2.91657999e-02  5.04478079e-03  1.69204409e+09]
[-2.15707551e-02  4.79818843e-03  1.69204409e+09]
[-7.69582467e-03  4.63379352e-03  1.69204409e+09]
[-3.50218961e-05  4.55159606e-03  1.69204409e+09]
[-8.43403688e-05  4.46939861e-03  1.69204409e+09]
[-4.76602274e-02  9.76291467e-03  1.69204409e+09]
[-1.01368045e-01  9.58208027e-03  1.69204409e+09]
[-1.39096678e-01  5.71879992e-03  1.69204409e+09]
[-1.74227872e-01  2.75969156e-03  1.69204409e+09]
[-2.01385912e-01  2.52953868e-03  1.69204409e+09]
[-2.18466544e-01  2.43090174e-03  1.69204409e+09]
[-2.32768902e-01  2.44734123e-03  1.69204409e+09]
[-2.44210788e-01  2.46378072e-03  1.69204409e+09]
[-2.50753706e-01  2.49665970e-03  1.69204409e+09]
[-2.60502325e-01  2.44734123e-03  1.69204409e+09]
[-2.66502739e-01  2.52953868e-03  1.69204409e+09]
[-2.55751311e-01  2.52953868e-03  1.69204409e+09]
[-2.27886373e-01  2.46378072e-03  1.69204409e+09]
[-1.31353678e-01  2.49665970e-03  1.69204409e+09]
[-1.60964046e-02  2.61173614e-03  1.69204409e+09]
[-3.50218961e-05  5.98869219e-02  1.69204409e+09]
[-8.43403688e-05  1.05440750e-01  1.69204409e+09]
[-1.17219351e-04  1.18477266e-01  1.69204409e+09]
[-1.00779860e-04  1.32812501e-01  1.69204409e+09]
[-6.79008779e-05  1.39338979e-01  1.69204409e+09]
[-8.43403688e-05  1.43432412e-01  1.69204409e+09]
[-1.17219351e-04  1.53131711e-01  1.69204409e+09]
[-1.33658842e-04  1.57093628e-01  1.69204409e+09]
[-8.43403688e-05  1.58096437e-01  1.69204409e+09]
[-1.85824052e-05  1.54808539e-01  1.69204409e+09]
[-3.50218961e-05  1.34324934e-01  1.69204409e+09]
[-6.79008779e-05  1.03468011e-01  1.69204409e+09]
[-6.79008779e-05  4.52886542e-02  1.69204409e+09]
[-6.79008779e-05  1.90841060e-02  1.69204409e+09]
[1.42965766e-05 4.20636676e-03 1.69204409e+09]
[-1.00779860e-04  3.72962152e-03  1.69204409e+09]
[-1.33658842e-04  3.48302916e-03  1.69204409e+09]
[-6.79008779e-05  2.78134756e-02  1.69204409e+09]
[-1.33658842e-04  4.84121574e-02  1.69204409e+09]
[-8.43403688e-05  4.27569726e-02  1.69204409e+09]
[-1.00779860e-04  8.38199744e-03  1.69204409e+09]
[-3.50218961e-05  8.00545402e-05  1.69204409e+09]
[-6.79008779e-05  8.00545402e-05  1.69204409e+09]
[-6.79008779e-05  7.72634630e-02  1.69204409e+09]
[-8.43403688e-05  9.96211703e-02  1.69204409e+09]
[-5.14613870e-05  1.09073877e-01  1.69204409e+09]
[-3.50218961e-05  1.16093540e-01  1.69204409e+09]
[-6.79008779e-05  1.17556654e-01  1.69204409e+09]
[-1.00779860e-04  9.84046480e-02  1.69204409e+09]
[-8.43403688e-05  1.22617173e-02  1.69204409e+09]
[-1.85824052e-05  7.51070442e-03  1.69204409e+09]
[-6.79008779e-05  7.01751970e-03  1.69204409e+09]
[-5.14613870e-05  6.68872988e-03  1.69204409e+09]
[-5.73952529e-03  6.52433497e-03  1.69204409e+09]
[-1.03702453e-01  5.75167890e-03  1.69204409e+09]
[-1.34411423e-01  5.62016297e-03  1.69204409e+09]
[-1.60007712e-01  5.68592093e-03  1.69204409e+09]
[-1.82316102e-01  5.71879992e-03  1.69204409e+09]
[-2.13584015e-01  5.65304195e-03  1.69204409e+09]
[-2.40166673e-01  5.71879992e-03  1.69204409e+09]
[-2.50161884e-01  5.78455788e-03  1.69204409e+09]
[-2.64595758e-01  5.68592093e-03  1.69204409e+09]
[-2.63329917e-01  5.73523941e-03  1.69204409e+09]
[-2.68064491e-01  5.65304195e-03  1.69204409e+09]
[-2.47761718e-01  5.58728399e-03  1.69204409e+09]
[-2.39952960e-01  5.55440501e-03  1.69204409e+09]
[-2.31387985e-01  5.60372348e-03  1.69204409e+09]
[-2.13567575e-01  5.58728399e-03  1.69204409e+09]
[-1.59350132e-01  5.53796552e-03  1.69204409e+09]
[-3.95062398e-02  5.48864704e-03  1.69204409e+09]
[-6.79008779e-05  5.37357061e-03  1.69204409e+09]
[-3.50218961e-05  5.35713112e-03  1.69204409e+09]
[-6.79008779e-05  2.83395389e-02  1.69204409e+09]
[-1.00779860e-04  8.26884952e-02  1.69204409e+09]
[-5.14613870e-05  1.16899075e-01  1.69204409e+09]
[-5.14613870e-05  1.21617208e-01  1.69204409e+09]
[-5.14613870e-05  1.47312131e-01  1.69204409e+09]
[-3.50218961e-05  1.43448851e-01  1.69204409e+09]
[-1.50098332e-04  1.42183010e-01  1.69204409e+09]
[-3.50218961e-05  1.37201845e-01  1.69204409e+09]
[-1.85824052e-05  1.30954839e-01  1.69204409e+09]
[-5.14613870e-05  1.25168138e-01  1.69204409e+09]
[-1.17219351e-04  1.02235049e-01  1.69204409e+09]
[-1.85824052e-05  5.02862593e-02  1.69204409e+09]
[-3.50218961e-05  1.05191312e-02  1.69204409e+09]
[-8.43403688e-05  6.75448784e-03  1.69204409e+09]
[-5.14613870e-05  6.45857701e-03  1.69204409e+09]
[-1.85824052e-05  6.24486362e-03  1.69204409e+09]
