HokinRight_Hand
Dev2/ai0 Dev2/ai1
[-9.55155864e-02  1.65824567e-03  1.69204394e+09]
[-9.68307458e-02  1.31301636e-03  1.69204395e+09]
[-9.32798156e-02  1.59248770e-03  1.69204395e+09]
[-8.78547835e-02  1.70756414e-03  1.69204395e+09]
[-8.40079425e-02  1.93771701e-03  1.69204395e+09]
[-8.64903057e-02  2.21718836e-03  1.69204395e+09]
[-1.12185231e-01  1.42809279e-03  1.69204395e+09]
[-1.56785571e-01  6.36150493e-05  1.69204395e+09]
[-1.91127669e-01 -1.21866524e-03  1.69204395e+09]
[-2.15507435e-01 -1.95844233e-03  1.69204395e+09]
[-2.30516691e-01 -1.81048691e-03  1.69204395e+09]
[-2.45821858e-01 -1.92556335e-03  1.69204395e+09]
[-2.63280599e-01 -2.04063979e-03  1.69204395e+09]
[-2.85884900e-01 -1.95844233e-03  1.69204395e+09]
[-3.15344470e-01 -1.46525761e-03  1.69204395e+09]
[-3.55259556e-01 -1.95844233e-03  1.69204395e+09]
[-3.86034285e-01 -2.69821942e-03  1.69204395e+09]
[-4.01766879e-01 -2.99413026e-03  1.69204395e+09]
[-4.10841479e-01 -3.07632772e-03  1.69204395e+09]
[-4.05383567e-01 -3.02700924e-03  1.69204395e+09]
[-3.89042712e-01 -3.10920670e-03  1.69204395e+09]
[-3.45527377e-01 -3.01056975e-03  1.69204395e+09]
[-2.99529678e-01 -3.05988822e-03  1.69204395e+09]
[-2.52331897e-01 -1.99132131e-03  1.69204395e+09]
[-2.18614499e-01  1.62251995e-04  1.69204395e+09]
[-1.93018211e-01  2.28294632e-03  1.69204395e+09]
[-1.69641254e-01  1.29850549e-02  1.69204395e+09]
[-1.51229023e-01  5.02369409e-02  1.69204395e+09]
[-1.49568634e-01  1.01248680e-01  1.69204395e+09]
[-1.59465208e-01  1.31859011e-01  1.69204395e+09]
[-1.77154101e-01  1.66184666e-01  1.69204395e+09]
[-1.93790867e-01  1.70689086e-01  1.69204395e+09]
[-1.91982523e-01  1.64622914e-01  1.69204395e+09]
[-1.90881077e-01  1.56764838e-01  1.69204395e+09]
[-1.87593178e-01  1.53263227e-01  1.69204395e+09]
[-1.87132873e-01  1.53460500e-01  1.69204395e+09]
[-1.78419942e-01  1.54085201e-01  1.69204395e+09]
[-1.69148069e-01  1.56436048e-01  1.69204395e+09]
[-1.59843317e-01  1.58277271e-01  1.69204395e+09]
[-1.58544597e-01  1.64853067e-01  1.69204395e+09]
[-1.55503291e-01  1.75653812e-01  1.69204395e+09]
[-1.51179705e-01  1.86060009e-01  1.69204395e+09]
[-1.36729391e-01  1.96170295e-01  1.69204395e+09]
[-1.03275026e-01  2.17048447e-01  1.69204395e+09]
[-5.37921576e-02  2.49039693e-01  1.69204395e+09]
[-1.88417996e-02  2.58114291e-01  1.69204395e+09]
[-5.61085605e-04  2.54448285e-01  1.69204395e+09]
[-4.13130187e-04  2.48398553e-01  1.69204395e+09]
[-5.44646114e-04  2.43450267e-01  1.69204395e+09]
[-4.46009169e-04  2.34835974e-01  1.69204395e+09]
[-4.29569678e-04  1.99211601e-01  1.69204395e+09]
[-5.61085605e-04  1.11474043e-01  1.69204395e+09]
[-4.34216852e-03  5.50865906e-02  1.69204395e+09]
[-1.06220541e-02  3.48331381e-02  1.69204395e+09]
[-1.07206910e-02  1.19000485e-02  1.69204395e+09]
[-9.37265275e-03  4.61735403e-03  1.69204395e+09]
[-8.33696482e-03  5.66948144e-03  1.69204395e+09]
[-5.70664626e-03  4.23624249e-02  1.69204395e+09]
[-5.04906663e-03  5.85388836e-02  1.69204395e+09]
[-4.63807935e-03  6.62654442e-02  1.69204395e+09]
[-3.24072262e-03  8.40200939e-02  1.69204395e+09]
[-4.81891375e-03  1.07101138e-01  1.69204395e+09]
[-4.63807935e-03  1.35377061e-01  1.69204395e+09]
[-4.27641055e-03  1.60693876e-01  1.69204395e+09]
[-4.63807935e-03  1.80881570e-01  1.69204395e+09]
[-4.93399019e-03  2.02877607e-01  1.69204395e+09]
[-4.65451884e-03  2.26484714e-01  1.69204395e+09]
[-4.06269717e-03  2.47905368e-01  1.69204395e+09]
[-7.89309856e-03  2.68619125e-01  1.69204395e+09]
[-1.13947101e-02  2.83184512e-01  1.69204395e+09]
[-1.61457230e-02  2.94034574e-01  1.69204395e+09]
[-1.67046657e-02  2.97404670e-01  1.69204395e+09]
[-1.97130926e-02  2.93179721e-01  1.69204395e+09]
[-3.11056599e-02  2.89135607e-01  1.69204395e+09]
