HokinRight_Hand
Dev2/ai0 Dev2/ai1
[-1.79143280e-01  4.20636676e-03  1.69204410e+09]
[-1.87954847e-01  4.17348777e-03  1.69204410e+09]
[-1.92557905e-01  4.17348777e-03  1.69204410e+09]
[-1.95138905e-01  4.14060879e-03  1.69204410e+09]
[-1.86376656e-01  4.04197185e-03  1.69204410e+09]
[-1.78271987e-01  4.04197185e-03  1.69204410e+09]
[-1.84847783e-01  4.04197185e-03  1.69204410e+09]
[-1.96897931e-01  4.09129032e-03  1.69204410e+09]
[-2.12482569e-01  4.12416930e-03  1.69204411e+09]
[-2.24384761e-01  4.12416930e-03  1.69204411e+09]
[-2.46117769e-01  4.04197185e-03  1.69204411e+09]
[-2.52857961e-01  4.07485083e-03  1.69204411e+09]
[-2.53548419e-01  4.09129032e-03  1.69204411e+09]
[-2.46430120e-01  4.00909286e-03  1.69204411e+09]
[-2.38785756e-01  4.00909286e-03  1.69204411e+09]
[-2.43191540e-01  4.05841134e-03  1.69204411e+09]
[-2.43421693e-01  3.99265337e-03  1.69204411e+09]
[-2.43372374e-01  4.02553236e-03  1.69204411e+09]
[-2.32801781e-01  4.02553236e-03  1.69204411e+09]
[-2.16345850e-01  4.09129032e-03  1.69204411e+09]
[-1.80705031e-01  1.12589083e-02  1.69204411e+09]
[-7.95364009e-02  6.28460302e-02  1.69204411e+09]
[-2.70122266e-02  9.20590047e-02  1.69204411e+09]
[-3.50218961e-05  1.19266361e-01  1.69204411e+09]
[-1.17219351e-04  1.40950049e-01  1.69204411e+09]
[-6.79008779e-05  1.61335016e-01  1.69204411e+09]
[-6.79008779e-05  1.76393589e-01  1.69204411e+09]
[-8.43403688e-05  1.84251665e-01  1.69204411e+09]
[-1.17219351e-04  1.83906436e-01  1.69204411e+09]
[-5.14613870e-05  1.79730805e-01  1.69204411e+09]
[-1.00779860e-04  1.70656207e-01  1.69204411e+09]
[-1.85824052e-05  1.46670991e-01  1.69204411e+09]
[-8.43403688e-05  7.86772595e-02  1.69204411e+09]
[1.42965766e-05 1.53523416e-02 1.69204411e+09]
[-5.14613870e-05  5.01190181e-03  1.69204411e+09]
[-1.17219351e-04  4.84750690e-03  1.69204411e+09]
[-6.79008779e-05  4.68311199e-03  1.69204411e+09]
[-8.40408215e-02  4.60091454e-03  1.69204411e+09]
[-1.01795472e-01  4.61735403e-03  1.69204411e+09]
[-9.37565609e-02  4.60091454e-03  1.69204411e+09]
[-7.73663880e-02  4.53515657e-03  1.69204411e+09]
[-6.48723747e-02  4.51871708e-03  1.69204411e+09]
[-3.73197875e-02  4.46939861e-03  1.69204411e+09]
[-6.79008779e-05  4.50227759e-03  1.69204411e+09]
[-8.43403688e-05  4.48583810e-03  1.69204411e+09]
[1.42965766e-05 4.40364065e-03 1.69204411e+09]
[-6.79008779e-05  5.75853932e-02  1.69204411e+09]
[-5.14613870e-05  7.14932022e-02  1.69204411e+09]
[-6.79008779e-05  6.83696990e-02  1.69204411e+09]
[-1.00779860e-04  5.77991066e-02  1.69204411e+09]
[-1.00779860e-04  4.23295459e-02  1.69204411e+09]
[-8.43403688e-05  1.28864179e-02  1.69204411e+09]
[-6.79008779e-05  1.88839854e-03  1.69204411e+09]
[-8.43403688e-05  2.10211192e-03  1.69204411e+09]
[-8.43403688e-05  1.62893925e-02  1.69204411e+09]
[-1.17219351e-04  5.47742403e-02  1.69204411e+09]
[-1.00779860e-04  5.69113741e-02  1.69204411e+09]
[-6.79008779e-05  4.09486287e-02  1.69204411e+09]
[-5.14613870e-05  3.30219476e-03  1.69204411e+09]
[-1.85824052e-05  2.82544952e-03  1.69204411e+09]
[-6.79008779e-05  2.92408647e-03  1.69204411e+09]
[-4.31229279e-02  2.56241767e-03  1.69204411e+09]
[-9.63704400e-02  2.64461512e-03  1.69204411e+09]
[-1.22032486e-01  2.64461512e-03  1.69204411e+09]
[-1.37551366e-01  2.75969156e-03  1.69204411e+09]
[-1.44110723e-01  2.75969156e-03  1.69204411e+09]
[-1.54582679e-01  2.87476799e-03  1.69204411e+09]
[-1.66221839e-01  2.87476799e-03  1.69204411e+09]
[-1.75000528e-01  2.94052596e-03  1.69204411e+09]
[-1.87724694e-01  2.92408647e-03  1.69204411e+09]
[-2.02618874e-01  2.97340494e-03  1.69204411e+09]
[-2.21409213e-01  3.07204188e-03  1.69204411e+09]
[-2.30746844e-01  3.07204188e-03  1.69204411e+09]
[-2.35826647e-01  3.10492087e-03  1.69204411e+09]
[-2.44112151e-01  3.12136036e-03  1.69204411e+09]
[-2.49454986e-01  3.13779985e-03  1.69204411e+09]
[-2.51509923e-01  3.15423934e-03  1.69204411e+09]
[-2.49109757e-01  3.20355781e-03  1.69204411e+09]
[-2.31552379e-01  3.20355781e-03  1.69204411e+09]
[-2.07830193e-01  3.30219476e-03  1.69204411e+09]
[-1.80228286e-01  3.26931577e-03  1.69204411e+09]
[-1.44669666e-01  3.21999730e-03  1.69204411e+09]
[-1.09850823e-01  3.26931577e-03  1.69204411e+09]
[-7.60347892e-02  3.26931577e-03  1.69204411e+09]
