HokinRight_Hand
Dev2/ai0 Dev2/ai1
[-7.28948464e-02 -6.75877368e-03  1.69204421e+09]
[-8.94000957e-02 -6.47930234e-03  1.69204421e+09]
[-1.06809517e-01 -6.29846794e-03  1.69204421e+09]
[-1.21654378e-01 -6.70945521e-03  1.69204421e+09]
[-1.22985977e-01 -6.72589470e-03  1.69204421e+09]
[-1.12415384e-01 -6.66013674e-03  1.69204421e+09]
[-7.81883626e-02  8.00388915e-03  1.69204421e+09]
[-2.76533667e-02  1.16225055e-01  1.69204421e+09]
[9.91087009e-03 2.53281081e-01 1.69204421e+09]
[2.59886921e-02 3.48071173e-01 1.69204421e+09]
[3.05753100e-02 4.05806655e-01 1.69204421e+09]
[3.19562272e-02 4.29348002e-01 1.69204421e+09]
[3.32385075e-02 4.38159567e-01 1.69204421e+09]
[3.45372273e-02 4.42022847e-01 1.69204421e+09]
[3.39454056e-02 4.32783855e-01 1.69204421e+09]
[3.21041827e-02 4.21210455e-01 1.69204421e+09]
[3.09040998e-02 4.04195586e-01 1.69204421e+09]
[3.14794820e-02 3.67864317e-01 1.69204421e+09]
[3.22685776e-02 2.62191284e-01 1.69204421e+09]
[2.85039342e-02 1.24921546e-01 1.69204421e+09]
[2.09910869e-02 3.65592846e-02 1.69204421e+09]
[ 1.62565135e-02 -1.21866524e-03  1.69204421e+09]
[ 1.43495326e-02 -1.66253150e-03  1.69204421e+09]
[ 1.43002141e-02 -1.66253150e-03  1.69204421e+09]
[ 1.35768765e-02 -1.54745506e-03  1.69204421e+09]
[ 1.08643606e-02 -1.26798371e-03  1.69204421e+09]
[-4.57203675e-02 -1.44881811e-03  1.69204421e+09]
[-1.46790360e-01 -1.48169710e-03  1.69204421e+09]
[-2.70892083e-01 -1.53101557e-03  1.69204421e+09]
[-3.56311684e-01 -1.54745506e-03  1.69204421e+09]
[-3.95815783e-01 -1.54745506e-03  1.69204421e+09]
[-4.06600090e-01 -1.49813659e-03  1.69204421e+09]
[-4.09427682e-01 -1.49813659e-03  1.69204421e+09]
[-4.11844288e-01 -1.56389455e-03  1.69204421e+09]
[-4.14951352e-01 -1.51457608e-03  1.69204421e+09]
[-4.05991829e-01 -1.54745506e-03  1.69204421e+09]
[-3.78241966e-01 -1.51457608e-03  1.69204421e+09]
