HokinRight_Hand
Dev2/ai0 Dev2/ai1
[-1.99084383e-01  2.06083307e-01  1.69204425e+09]
[-1.95007389e-01  2.00724034e-01  1.69204425e+09]
[-1.80589955e-01  1.86372359e-01  1.69204425e+09]
[-1.31452315e-01  1.06920304e-01  1.69204425e+09]
[-6.18639478e-02  4.33981128e-02  1.69204425e+09]
[-1.68197422e-02  5.45576806e-03  1.69204425e+09]
[-4.95327642e-04 -6.59722551e-04  1.69204425e+09]
[-6.79008779e-05 -7.91238478e-04  1.69204425e+09]
[-3.38867804e-03 -8.24117460e-04  1.69204425e+09]
[-4.73971955e-02 -3.30932733e-04  1.69204425e+09]
[-9.54498285e-02  5.40360286e-04  1.69204425e+09]
[-1.58281565e-01  5.02834130e-03  1.69204425e+09]
[-2.14833416e-01  3.13808451e-02  1.69204425e+09]
[-2.95255410e-01  3.36988133e-02  1.69204425e+09]
[-3.89700292e-01  1.53194626e-02  1.69204425e+09]
[-4.33215627e-01  1.42965765e-05  1.69204425e+09]
[-4.32114181e-01 -1.58033404e-03  1.69204425e+09]
[-4.29434544e-01 -1.48169710e-03  1.69204425e+09]
[-4.11236027e-01 -1.43237862e-03  1.69204425e+09]
[-4.01043542e-01 -1.36662066e-03  1.69204425e+09]
[-3.79639323e-01 -1.30086270e-03  1.69204425e+09]
[-3.62690207e-01 -1.23510473e-03  1.69204425e+09]
[-3.43702593e-01 -1.18578626e-03  1.69204425e+09]
[-3.00565366e-01 -1.12002830e-03  1.69204425e+09]
[-2.28511073e-01 -1.10358881e-03  1.69204425e+09]
[-1.10689237e-01 -1.10358881e-03  1.69204425e+09]
[-2.63382075e-02  5.58592467e-02  1.69204425e+09]
[-3.50218961e-05  1.69390366e-01  1.69204425e+09]
[-6.79008779e-05  2.62799545e-01  1.69204425e+09]
[-5.14613870e-05  2.88395830e-01  1.69204425e+09]
[-1.17219351e-04  3.16227884e-01  1.69204425e+09]
[-5.14613870e-05  3.31319335e-01  1.69204425e+09]
[-1.00779860e-04  3.36300500e-01  1.69204425e+09]
[-5.14613870e-05  3.40525448e-01  1.69204425e+09]
[-1.33658842e-04  3.40722722e-01  1.69204425e+09]
[-8.43403688e-05  3.33916774e-01  1.69204425e+09]
[-2.14291431e-06  3.32667373e-01  1.69204425e+09]
[-1.85824052e-05  3.27308100e-01  1.69204425e+09]
[-3.50218961e-05  3.08665719e-01  1.69204425e+09]
[-6.79008779e-05  2.42776248e-01  1.69204426e+09]
[-5.14613870e-05  1.18230673e-01  1.69204426e+09]
[-3.50218961e-05  5.66976607e-02  1.69204426e+09]
[-1.00779860e-04  1.15712587e-02  1.69204426e+09]
[-1.00779860e-04  6.38997231e-04  1.69204426e+09]
[-1.85824052e-05  3.43086395e-04  1.69204426e+09]
[-1.00779860e-04  1.95130977e-04  1.69204426e+09]
[-7.78760124e-02 -1.03783084e-03  1.69204426e+09]
[-1.57623985e-01  3.43086395e-04  1.69204426e+09]
[-1.98213090e-01 -3.30932732e-04  1.69204426e+09]
[-2.07616479e-01 -2.48735278e-04  1.69204426e+09]
[-1.89434402e-01 -3.63811714e-04  1.69204426e+09]
[-1.19796715e-01 -3.63811714e-04  1.69204426e+09]
[-1.80362645e-02 -3.63811714e-04  1.69204426e+09]
[-1.00779860e-04 -4.46009169e-04  1.69204426e+09]
[-8.43403688e-05  1.09271151e-01  1.69204426e+09]
[-8.43403688e-05  2.37005987e-01  1.69204426e+09]
[-1.00779860e-04  2.66958736e-01  1.69204426e+09]
[1.42965766e-05 2.89036970e-01 1.69204426e+09]
[-3.50218961e-05  3.28984927e-01  1.69204426e+09]
[-1.17219351e-04  3.28146513e-01  1.69204426e+09]
[-1.50098332e-04  3.40476130e-01  1.69204426e+09]
[-1.85824052e-05  3.40706283e-01  1.69204426e+09]
[-1.85824052e-05  3.41413181e-01  1.69204426e+09]
