HokinRight_Hand
Dev2/ai0 Dev2/ai1
[-1.17528065e-01 -3.47087550e-03  1.69204417e+09]
[-1.24481970e-01 -3.50375448e-03  1.69204417e+09]
[-1.31485194e-01 -3.56951244e-03  1.69204417e+09]
[-1.39343271e-01 -3.43799652e-03  1.69204417e+09]
[-1.47020513e-01 -3.45443601e-03  1.69204417e+09]
[-1.56538979e-01 -3.48731499e-03  1.69204417e+09]
[-1.70627623e-01 -3.42155702e-03  1.69204417e+09]
[-1.86639688e-01 -3.50375448e-03  1.69204417e+09]
[-2.07879511e-01 -3.45443601e-03  1.69204417e+09]
[-2.32670265e-01 -3.47087550e-03  1.69204417e+09]
[-2.52331897e-01 -3.38867804e-03  1.69204417e+09]
[-2.63132643e-01 -3.47087550e-03  1.69204417e+09]
[-2.75314307e-01 -3.43799652e-03  1.69204417e+09]
[-2.82070938e-01 -3.45443601e-03  1.69204417e+09]
[-2.93808735e-01 -3.42155702e-03  1.69204417e+09]
[-3.02981972e-01 -3.42155702e-03  1.69204417e+09]
[-3.04099857e-01 -3.45443601e-03  1.69204417e+09]
[-2.94712907e-01 -3.43799652e-03  1.69204417e+09]
[-2.68919344e-01 -3.42155702e-03  1.69204417e+09]
[-2.17233582e-01 -3.48731499e-03  1.69204417e+09]
[-1.50407048e-01 -3.40511753e-03  1.69204417e+09]
[-1.08502785e-01 -3.43799652e-03  1.69204417e+09]
[-7.96350378e-02 -3.45443601e-03  1.69204417e+09]
[-5.75403616e-02 -3.43799652e-03  1.69204417e+09]
[-4.19228450e-02 -3.45443601e-03  1.69204417e+09]
[-2.98069401e-02  1.18150043e-03  1.69204417e+09]
[-1.98117295e-02  1.21795198e-02  1.69204417e+09]
[-1.37291179e-02  1.43495326e-02  1.69204417e+09]
[-7.58074823e-03  1.33796027e-02  1.69204417e+09]
[-3.17496466e-03  1.16863351e-02  1.69204417e+09]
[-7.99173551e-03  7.05039868e-03  1.69204417e+09]
[-8.81371005e-03  5.19273621e-03  1.69204417e+09]
[-5.95323863e-03  6.09690821e-03  1.69204417e+09]
[-4.24353157e-03  1.05848892e-02  1.69204417e+09]
[-3.53663346e-03  1.34618001e-02  1.69204417e+09]
[-2.97769077e-03  1.22781568e-02  1.69204417e+09]
[-3.78322583e-03  1.30672523e-02  1.69204417e+09]
[-8.07393296e-03  3.95348325e-02  1.69204417e+09]
[-3.65471314e-02  5.13712657e-02  1.69204417e+09]
[-1.05149128e-01  3.69045139e-02  1.69204417e+09]
[-2.38407648e-01  1.08286349e-03  1.69204417e+09]
