u_1,u_2,angle,velocity,acceleration,results,time
-0.02293523281298737,-0.0022707926603036054,-0.6133428346835287,0.00506609161935254,0.00506609161935254,0.0,1693075302.1976633
-0.00011721935065740069,-0.002205034696627961,-0.6207338929653874,-0.00739105828185874,-0.01245714990121128,0.0,1693075302.244193
-3.502189611866158e-05,0.03914028467130744,-0.63892328585739,-0.01818939289200265,-0.010798334610143909,0.0,1693075302.2936404
-0.0030598882250537683,0.1709027992423034,-0.6654705291300309,-0.026547243272640936,-0.008357850380638285,0.0,1693075302.3437123
-0.08297225456597358,0.25147273738741666,-0.6940598912561975,-0.028589362126166546,-0.002042118853525609,0.0,1693075302.3938694
-0.2261766656114752,0.3215378390627945,-0.7229373788771474,-0.02887748762094985,-0.0002881254947833054,0.0,1693075302.4475002
-0.3315209297292537,0.35602788577876054,-0.7522150966574743,-0.02927771778032698,-0.000400230159377129,0.0,1693075302.497517
-0.40812896258707987,0.42462986888620324,-0.7826336146904099,-0.030418518032935583,-0.0011408002526086067,0.0,1693075302.5446165
-0.38784262939661407,0.48484771070059934,-0.8125073868262407,-0.029873772135830746,0.0005447458971048377,0.0,1693075302.5946317
-0.33625550342250227,0.5126468828337114,-0.8386076579690924,-0.026100271142851735,0.0037735009929790093,0.0,1693075302.6456475
-0.28082153653709163,0.5549949997145934,-0.8589267598329046,-0.020319101863812094,0.005781169279039641,0.0,1693075302.6966588
-0.21212090014449556,0.558085623100968,-0.8708948893345204,-0.011968129501615828,0.008350972362196266,0.0,1693075302.745301
-0.1439792072413612,0.5763827709840009,-0.8738677369170804,-0.002972847582560025,0.008995281919055803,0.0,1693075302.794499
-0.11142901410662384,0.5856217620044604,-0.8665523864557397,0.007315350461340679,0.010288198043900704,0.0,1693075302.8455155
-0.08522446486685345,0.5882849586922017,-0.8488984525403298,0.017653933915409956,0.010338583454069277,0.0,1693075302.896527
-0.06699306904424553,0.5919345245149275,-0.821277545610604,0.0276209069297259,0.009966973014315945,0.0,1693075302.9465384
-0.06314622809760459,0.5855395645758256,-0.7840921951043776,0.037185350506226414,0.009564443576500515,0.0,1693075302.994545
-0.04729855860014496,0.5792268020342786,-0.7384199469171775,0.04567224818720004,0.008486897680973623,0.0,1693075303.0440006
-0.04309004886995955,0.5606501829264184,-0.6849045266951044,0.053515420222073146,0.007843172034873105,0.0,1693075303.0960205
-0.0877561465355299,0.49369215463149824,-0.6248396691644036,0.060064857530700774,0.00654943730862763,0.0,1693075303.146038
-0.15177152623801357,0.4470697692678319,-0.5625622696993415,0.06227739946506208,0.002212541934361307,0.0,1693075303.1940355
-0.12196672812042249,0.45662111138212635,-0.5014596831663976,0.06110258653294393,-0.0011748129321181478,0.0,1693075303.2446494
-0.059595297998090935,0.4953032243507883,-0.43981965803706013,0.061640025129337396,0.0005374385963934652,0.0,1693075303.296655
-0.032387940165489126,0.5099343675404163,-0.37395287093286433,0.06586678710419577,0.004226761974858373,0.0,1693075303.3466702
-0.014764805783725531,0.4994624145095541,-0.3023533686786146,0.07159950225424974,0.005732715150053962,0.0,1693075303.3946826
-6.790087793485112e-05,0.4649394918957041,-0.2248035161680209,0.0775498525105937,0.00595035025634395,0.0,1693075303.4444175
-0.024825774315517073,0.20009933296384017,-0.14193680172793932,0.0828667144400816,0.005316861929487909,0.0,1693075303.4954324
-0.20395047275941494,0.048477915374707345,-0.06370339199961449,0.07823340972832483,-0.004633304711756772,0.0,1693075303.5454483
-0.3435710773639998,0.003219997301483787,0.0004357658817403104,0.0641391578813548,-0.014094251846970033,0.0,1693075303.5961564
-0.37079487615109563,-0.0021885952057094813,0.046629837193276846,0.046194071311536536,-0.017945086569818258,0.0,1693075303.6446228
-0.394944489960992,-0.0022379136784657833,0.07634684967440188,0.029717012481125033,-0.016477058830411503,0.0,1693075303.6950042
-0.3877111134600824,-0.00233655062397925,0.0907915678723723,0.014444718197970422,-0.015272294283154611,0.0,1693075303.7460184
-0.36974274866094275,-0.0022379136784657833,0.09194138645105375,0.0011498185786814417,-0.01329489961928898,0.0,1693075303.7955616
-0.36426839781473574,-0.002254353169384263,0.0817750022117236,-0.010166384239330153,-0.011316202818011595,0.0,1693075303.8445728
-0.3535498490155491,-0.002303671642141428,0.06147926495477238,-0.020295737256951215,-0.010129353017621062,0.0,1693075303.8945847
-0.3650903724161701,-0.0022379136784666464,0.032164455213271145,-0.029314809741501233,-0.00901907248455002,0.0,1693075303.9465964
-0.36931532186806193,-0.002205034696627961,-0.006076031493639028,-0.03824048670691017,-0.008925676965408944,0.0,1693075303.9966078
-0.3732443604642112,-0.0022214741875464404,-0.053020145428213594,-0.046944113934574566,-0.008703627227664391,0.0,1693075304.0445788
-0.35359916749165743,-0.0021721557147910036,-0.10856939004693436,-0.05554924461872077,-0.008605130684146202,0.0,1693075304.094687
-0.3140128707680838,-0.002254353169384263,-0.17198893891706218,-0.06341954887012784,-0.007870304251407069,0.0,1693075304.1456745
-0.19451420450715118,0.10498044409785731,-0.24213552379114095,-0.07014658487407875,-0.006727036003950912,0.0,1693075304.1966856
-0.05214820849490402,0.28390784929179086,-0.31186889724676486,-0.06973337345562393,0.00041321141845482605,0.0,1693075304.247694
-3.502189611952894e-05,0.34991239613501257,-0.3711330694147654,-0.05926417216800055,0.010469201287623383,0.0,1693075304.2946956
-8.434036884207851e-05,0.37591966646117253,-0.41766270012463946,-0.04652963070987405,0.012734541458126497,0.0,1693075304.3447168
-5.146138702675635e-05,0.38920277276831694,-0.4522499475897682,-0.034587247465128784,0.011942383244745263,0.0,1693075304.3967276
-1.8582405211434173e-05,0.3981787331576204,-0.47594297591378487,-0.023693028324016638,0.010894219141112145,0.0,1693075304.4463682
-0.00011721935065653333,0.4107056228489429,-0.48972109355835175,-0.013778117644566885,0.009914910679449752,0.0,1693075304.4947524
-8.434036884294727e-05,0.4195829461931355,-0.49420076763666,-0.00447967407830826,0.009298443566258625,0.0,1693075304.5438354
-0.00016653782338081624,0.4252216904396726,-0.4899834941268691,0.004217273509790896,0.008696947588099156,0.0,1693075304.5957146
-3.50218961203963e-05,0.4429270184527544,-0.4776587589367587,0.012324735190110426,0.00810746168031953,0.0,1693075304.6467264
-8.434036884121115e-05,0.43894866250078834,-0.4571610527751982,0.02049770616156049,0.008172970971450068,0.0,1693075304.697738
-0.00011721935065740069,0.4384883568527408,-0.42926256616464237,0.027898486610555846,0.007400780448995354,0.0,1693075304.7440236
-0.00011721935065653333,0.42735882382221513,-0.3944267625631116,0.03483580360153074,0.006937316990974896,0.0,1693075304.7940373
-0.00010077985975103926,0.3864738177592346,-0.35341959108444915,0.04100717147866245,0.006171367877131713,0.0,1693075304.8450499
-0.11159340902721196,0.17210288197680704,-0.3080222622947264,0.04539732878972275,0.004390157311060302,0.0,1693075304.8960605
-0.20492040275920104,0.043480310219043146,-0.26969589145690076,0.03832637083782563,-0.007070957951897126,0.0,1693075304.944066
-0.23881863480914936,0.0019377170118098544,-0.24486800120731,0.024827890249590742,-0.013498480588234885,0.0,1693075304.9940853
-0.26296824833800925,-0.002287232151222085,-0.23440211460125704,0.010465886606052965,-0.014362003643537777,0.0,1693075305.045102
-0.2685412360863377,-0.002402308587660937,-0.23741085304848367,-0.0030087384472266363,-0.013474625053279602,0.0,1693075305.095835
-0.2713688286917234,-0.0024680665513374445,-0.2527538609374458,-0.015343007888962134,-0.012334269441735497,0.0,1693075305.1608722
-0.25677055990265596,-0.0025831429877788844,-0.2795061661354364,-0.0267523051979906,-0.011409297309028468,0.0,1693075305.2124999
-0.23641846900344818,-0.002517385024098924,-0.31648872335932277,-0.03698255722388641,-0.010230252025895809,0.0,1693075305.2634764
-0.19604307722956613,-0.0025667034968595405,-0.3626448037208742,-0.04615608036155142,-0.009173523137665014,0.0,1693075305.3123274
-0.07833631802043996,0.17687033402827157,-0.41661800301814184,-0.053973199297267634,-0.007817118935716209,0.0,1693075305.3612888
-8.434036884034379e-05,0.27938698984623905,-0.46814505114037874,-0.05152704812223692,0.0024461511750307093,0.0,1693075305.4114318
-6.790087793485112e-05,0.33100698446400023,-0.5118586313878688,-0.04371358024749006,0.007813467874746866,0.0,1693075305.462443
-0.00010077985974843856,0.3648887699304998,-0.5469062865014888,-0.03504765511362,0.00866592513387006,0.0,1693075305.5124576
-6.790087793398514e-05,0.3876081424375905,-0.5731011204001116,-0.026194833898622837,0.008852821214997164,0.0,1693075305.5614767
-1.8582405211434173e-05,0.3991651024281633,-0.5906185976821607,-0.017517477282049086,0.008677356616573751,0.0,1693075305.6106527
-0.00011721935065653333,0.40161458611413536,-0.5999954132428265,-0.009376815560665703,0.008140661721383382,0.0,1693075305.6646645
-3.502189612039769e-05,0.4013186753335338,-0.6020318638137808,-0.0020364505709543684,0.007340364989711335,0.0,1693075305.7126813
-0.00010077985974930592,0.40332429284578275,-0.5974928141533427,0.004539049660438157,0.0065755002313925255,0.0,1693075305.7606976
-8.434036884121115e-05,0.40715469349754363,-0.5869050199803926,0.010587794172950131,0.006048744512511974,0.0,1693075305.8114312
-0.00011721935065653333,0.40652999296265435,-0.5706017148713904,0.016303305109002103,0.005715510936051973,0.0,1693075305.8610358
-0.00010077985974930592,0.40393255389408333,-0.5490220339647472,0.021579680906643244,0.0052763757976411405,0.0,1693075305.913054
-5.146138702675773e-05,0.3995103316727775,-0.5225884579515204,0.026433576013226785,0.00485389510658354,0.0,1693075305.9794893
-8.434036884121115e-05,0.39467712224242113,-0.49170066536184076,0.030887792589679636,0.004454216576452853,0.0,1693075306.044515
-6.790087793485112e-05,0.3915536195418089,-0.45667823438674804,0.03502243097509272,0.004134638385413089,0.0,1693075306.095495
-5.146138702675635e-05,0.3900411866529682,-0.4176754563155524,0.03900277807119563,0.003980347096102905,0.0,1693075306.16312
-3.502189611953033e-05,0.3923920334250906,-0.37470414069111413,0.04297131562443829,0.003968537553242659,0.0,1693075306.2275045
-0.00011721935065826943,0.39303317345328137,-0.32755739131693123,0.04714674937418289,0.004175433749744599,0.0,1693075306.2781343
-0.00010077985975017468,0.39221119905820856,-0.27605805676165124,0.05149933455528001,0.004352585181097123,0.0,1693075306.3311467
-8.434036884034379e-05,0.39444696941209256,-0.22003247057144004,0.05602558619021121,0.004526251634931196,0.0,1693075306.3801572
-6.79008779331164e-05,0.3930824919170529,-0.15913509367792347,0.060897376893516576,0.004871790703305367,0.0,1693075306.4278076
-0.00010077985974930592,0.3916029380054816,-0.09311380452780832,0.06602128915011515,0.005123912256598575,0.0,1693075306.478129
-6.79008779348525e-05,0.38685192599158136,-0.02166478406885332,0.071449020458955,0.005427731308839849,0.0,1693075306.53114
-0.0001172193506547986,0.3510795998006969,0.055459472298676635,0.07712425636752995,0.005675235908574953,0.0,1693075306.5811224
-0.11317160019895603,0.07703331045595466,0.13754683194095527,0.08208735964227863,0.004963103274748676,0.0,1693075306.6447394
-0.17554303110533928,0.010190341429365384,0.21249927433329177,0.0749524423923365,-0.007134917249942126,0.0,1693075306.6948044
-0.23770074936617985,-0.0007747989870340449,0.2779004161822391,0.06540114184894733,-0.009551300543389173,0.0,1693075306.7466948
-0.27534718573129124,-0.0008734359325008101,0.33309353825288457,0.055193122070645494,-0.010208019778301833,0.0,1693075306.7967105
-0.28741377279596564,-0.0010378308416224863,0.37844306920127596,0.04534953094839141,-0.009843591122254082,0.0,1693075306.844152
-0.30732199753812933,-0.0011200282961854892,0.4150892590455487,0.036646189844272786,-0.008703341104118625,0.0,1693075306.893881
-0.32861113964517286,-0.00115290727801121,0.4435865178843216,0.028497258838772875,-0.00814893100549991,0.0,1693075306.9442208
-0.34605344065710836,-0.0012022257507519507,0.4642381011688806,0.020651583284558996,-0.007845675554213881,0.0,1693075306.9972322
-0.36063527007685864,-0.0012186652416643837,0.4773571266216368,0.013119025452756245,-0.00753255783180275,0.0,1693075307.0472426
