u_1,u_2,angle,velocity,acceleration,results,time
-0.3493084600760802,-0.002385869096737278,0.9933501863172918,0.01152891372855964,0.01152891372855964,0.0,1693075778.9361339
-0.42558770315219274,-0.002336550623980113,0.9945122344090855,0.0011620480917937485,-0.010366865636765891,0.0,1693075778.982811
-0.4806435620508028,-0.002352990114902907,0.9806688842593704,-0.01384335014971516,-0.015005398241508908,0.0,1693075779.0328448
-0.4731471536758338,-0.0023858690967390045,0.9493465119538073,-0.031322372305563104,-0.017479022155847942,0.0,1693075779.082495
-0.46417119101440624,-0.002287232151222085,0.9030951819115467,-0.046251330042260605,-0.0149289577366975,0.0,1693075779.1328182
-0.45552401819250365,-0.0022707926603027424,0.8443809928186745,-0.058714189092872175,-0.012462859050611572,0.0,1693075779.1868498
-0.47558019849941113,-0.0023201111330607704,0.7754007093378515,-0.06898028348082297,-0.010266094387950793,0.0,1693075779.2378478
-0.4996476148521977,-0.0024351875694970325,0.6962019857101122,-0.07919872362773937,-0.010218440146916403,0.0,1693075779.2849035
-0.506749475410676,-0.002352990114900319,0.6066756136986131,-0.08952637201149907,-0.010327648383759698,0.0,1693075779.331914
-0.5051055262075476,-0.0022543531693877154,0.5078426837320538,-0.09883292996655939,-0.009306557955060319,0.0,1693075779.383531
-0.5012422455796701,-0.002254353169384263,0.4010920666347404,-0.10675061709731339,-0.007917687130754003,0.0,1693075779.436543
-0.4947157672407657,-0.0022872321512238114,0.28769529294933,-0.1133967736854104,-0.0066461565880970176,0.0,1693075779.4865544
-0.4808243964633112,-0.002336550623980113,0.16880420763114676,-0.11889108531818324,-0.005494311632772829,0.0,1693075779.5324962
-0.42688642302512464,0.053639915414353444,0.045624698662214455,-0.1231795089689323,-0.004288423650749069,0.0,1693075779.5834925
-0.2521510626992617,0.24695187783184566,-0.07786892438289772,-0.12349362304511217,-0.000314114076179867,0.0,1693075779.6368432
-0.09420042713797773,0.3886438301661452,-0.18916430051135913,-0.11129537612846141,0.01219824691665076,0.0,1693075779.6869743
-0.03283180642596286,0.4605008303647028,-0.27939437092764974,-0.09023007041629062,0.021065305712170787,0.0,1693075779.7328446
-0.005213461536377345,0.47394833083097054,-0.3460128288561681,-0.06661845792851834,0.023611612487772285,0.0,1693075779.7828524
-0.00010077985974930592,0.48287497227149545,-0.39011886718416755,-0.04410603832799946,0.02251241960051888,0.0,1693075779.8354986
-0.00010077985975017468,0.48016245692232645,-0.41339058277616086,-0.02327171559199333,0.02083432273600613,0.0,1693075779.885515
-8.434036884207851e-05,0.4828585327845067,-0.4180201288634618,-0.004629546087300911,0.01864216950469242,0.0,1693075779.932854
-8.434036884121255e-05,0.48982887523475205,-0.4057284692404735,0.01229165962298829,0.0169212057102892,0.0,1693075779.9827197
-6.79008779331164e-05,0.4862943855530242,-0.37787259973298165,0.027855869507491852,0.015564209884503561,0.0,1693075780.0338337
-6.790087793571986e-05,0.48180640561942745,-0.3362230253663859,0.04164957436659576,0.013793704859103906,0.0,1693075780.0868459
1.429657660215189e-05,0.4750990949240082,-0.2824162371792013,0.053806788187184575,0.012157213820588814,0.0,1693075780.1368623
-8.434036884121115e-05,0.4716796816167609,-0.21800093916159335,0.06441529801760794,0.010608509830423359,0.0,1693075780.182828
-6.790087793485112e-05,0.4665834406154505,-0.1441829289728818,0.07381801018871156,0.00940271217110362,0.0,1693075780.233494
-8.434036884121115e-05,0.45640739804807245,-0.06206936942063859,0.0821135595522432,0.008295549363531631,0.0,1693075780.287506
-0.00011721935065826667,0.42398872886723266,0.02721339772720288,0.08928276714784147,0.007169207595598279,0.0,1693075780.3362143
-0.07899389767948331,0.3175266038227089,0.12201113547827018,0.0947977377510673,0.005514970603225826,0.0,1693075780.3818731
-0.25247985253142574,0.15160283809249847,0.21588113002145448,0.09386999454318432,-0.0009277432078829862,0.0,1693075780.4326847
-0.34833853004695264,0.03578662857797764,0.2976802343776549,0.0817991043562004,-0.01207089018698392,0.0,1693075780.4877002
-0.3714360163403722,-0.0024351875695004855,0.3619191320040015,0.0642388976263466,-0.017560206729853797,0.0,1693075780.5377085
-0.37613771106267035,-0.002599582478703402,0.40880284902620573,0.04688371702220423,-0.017355180604142376,0.0,1693075780.5827148
-0.37715695956902867,-0.0025995824787008156,0.43998798299249453,0.031185133966288792,-0.015698583055915438,0.0,1693075780.6328409
-0.3798530362635373,-0.002533824515018267,0.4570795023622725,0.017091519369778006,-0.014093614596510788,0.0,1693075780.683857
-0.3862479986680584,-0.0024845060422576505,0.46138823043737753,0.0043087280751050346,-0.012782791294672972,0.0,1693075780.7368565
-0.380625692389419,-0.002500945533176993,0.4538651240791357,-0.007523106358241849,-0.011831834433346884,0.0,1693075780.7868676
-0.3856890559385506,-0.002517385024098924,0.4359719898427608,-0.017893134236374876,-0.010370027878133029,0.0,1693075780.8488898
-0.3983803437994903,-0.002435187569498759,0.4084405030406773,-0.02753148680208348,-0.009638352565708604,0.0,1693075780.9009063
-0.39995853503642836,-0.002517385024098924,0.3715245059059555,-0.03691599713472184,-0.009384510332638357,0.0,1693075780.9539244
