u_1,u_2,angle,velocity,acceleration,results,time
-0.07021520932740818,-0.0003473722233750559,-0.8171326243904496,-0.003459871590855246,-0.003459871590855246,0.0,1692983875.6234732
-0.07144817117120292,-0.0003802512051903781,-0.8276890838721263,-0.01055645948167664,-0.007096587890821395,0.0,1692983875.6693456
-0.07499910128363965,-0.00042956967791899365,-0.844598601213811,-0.01690951734168478,-0.006353057860008141,0.0,1692983875.719525
-0.08399150301847177,-0.0004131301870126336,-0.8670818441387496,-0.022483242924938564,-0.0055737255832537845,0.0,1692983875.7701433
-0.09204685376758734,-0.0003802512051903781,-0.8941439715632001,-0.027062127424450626,-0.00457888449951206,0.0,1692983875.8191588
-0.10151600079167929,-0.00039669069609847145,-0.9248979417186061,-0.030753970155405878,-0.003691842730955253,0.0,1692983875.8721704
-0.11050840258674707,-0.00024873527792215603,-0.9583970335320026,-0.033499091813396525,-0.0027451216579906465,0.0,1692983875.9219983
-0.11491418628872963,-0.00046244865973691653,-0.9937630544230442,-0.0353660208910417,-0.001866929077645173,0.0,1692983875.9700134
-0.11897474067481724,-0.00038025120518951074,-1.030383427531316,-0.03662037310827174,-0.001254352217230044,0.0,1692983876.0200806
-0.1267506201374947,-0.00031449324155453375,-1.067717776719418,-0.03733434918810196,-0.0007139760798302183,0.0,1692983876.0710964
-0.13245512368437726,-0.0003473722233733212,-1.1049492817966042,-0.03723150507718629,0.00010284411091566768,0.0,1692983876.1217399
-0.1329154294464295,-0.0003966906961002062,-1.1414147722398897,-0.03646549044328543,0.0007660146339008578,0.0,1692983876.171161
-0.11336887409477862,0.034701622190856006,-1.1768898769625904,-0.03547510472270063,0.0009903857205848022,0.0,1692983876.2195137
-0.059348705630356234,0.10276111291503269,-1.207613782740025,-0.0307239057774347,0.00475119894526593,0.0,1692983876.2705226
-0.015175793058337694,0.14172270462130732,-1.2279068432921738,-0.020293060552148853,0.010430845225285847,0.0,1692983876.3225343
-0.00011721935065740069,0.1532961055797076,-1.2364154681148962,-0.00850862482272232,0.011784435729426532,0.0,1692983876.3725455
-3.502189611866158e-05,0.15826083154093834,-1.2337601743435989,0.002655293771297281,0.011163918594019601,0.0,1692983876.4195478
1.429657660215189e-05,0.1652804937262269,-1.2203019796745178,0.013458194669081,0.01080290089778372,0.0,1692983876.4695697
-6.790087793398376e-05,0.16971915598660878,-1.1961625702205723,0.0241394094539455,0.010681214784864501,0.0,1692983876.5215821
-5.146138702762509e-05,0.17392766538097965,-1.1619923197494555,0.034170250471116714,0.010030841017171215,0.0,1692983876.5715933
1.429657660215189e-05,0.17897458874571948,-1.1185500501652506,0.043442269584205044,0.009272019113088332,0.0,1692983876.6201804
-5.146138702675773e-05,0.18428454393463226,-1.0665174353315598,0.05203261483369076,0.008590345249485713,0.0,1692983876.6701996
-6.79008779348525e-05,0.19033427614657566,-1.0065827670371987,0.0599346682943611,0.007902053460670343,0.0,1692983876.72221
-6.790087793398376e-05,0.19281663908733954,-0.9393766041766325,0.06720616286056627,0.007271494566205166,0.0,1692983876.7712853
-0.00013365884156462808,0.19248784929404203,-0.8660388299665769,0.07333777421005558,0.006131611349489306,0.0,1692983876.8195114
-8.434036884121115e-05,0.19168231430021798,-0.7879763699126183,0.07806246005395862,0.004724685843903036,0.0,1692983876.8693032
-5.1461387025888985e-05,0.19003836533226065,-0.7064923479303965,0.08148402198222181,0.0034215619282631908,0.0,1692983876.9205124
-0.00010077985974930592,0.18717789412503144,-0.622796716721015,0.08369563120938146,0.0022116092271596507,0.0,1692983876.971524
-8.434036884121115e-05,0.18339681148911305,-0.538017344246597,0.08477937247441807,0.001083741265036606,0.0,1692983877.0215397
-8.434036884121115e-05,0.1811281619042333,-0.453149524036075,0.084867820210522,8.844773610393986e-05,0.0,1692983877.0695307
-6.790087793485112e-05,0.1783005696650332,-0.3688475812437315,0.08430194279234349,-0.000565877418178518,0.0,1692983877.119539
-3.502189611866158e-05,0.1743715316057132,-0.2856515710685851,0.08319601017514643,-0.0011059326171970567,0.0,1692983877.1725512
-1.8582405213170282e-05,0.17192204762367697,-0.2040257994655268,0.0816257716030583,-0.0015702385720881276,0.0,1692983877.2225647
-8.434036884034379e-05,0.1582608315407823,-0.12420707721215409,0.0798187222533727,-0.0018070493496855943,0.0,1692983877.2695818
3.07360675093793e-05,0.14478044976674012,-0.04686653760180526,0.07734053961034883,-0.0024781826430238735,0.0,1692983877.3198752
-5.1461387025888985e-05,0.09136854610659846,0.027634160201326113,0.07450069780313137,-0.002839841807217458,0.0,1692983877.3711102
-8.434036884034379e-05,0.023818679316432802,0.09793782886628259,0.07030366866495648,-0.004197029138174892,0.0,1692983877.422116
-0.04682181335762962,8.005454022845526e-05,0.1632443357833389,0.06530650691705633,-0.00499716174790014,0.0,1692983877.472114
-0.07761298039676447,0.00011293352204117258,0.22209490601274734,0.05885057022940844,-0.006455936687647896,0.0,1692983877.5201206
-0.10079266317111846,1.429657660041439e-05,0.2739818908491947,0.051886984836447395,-0.006963585392961044,0.0,1692983877.5711353
-0.11377986137994782,6.361504932209661e-05,0.3185137250369011,0.04453183418770639,-0.0073551506487410006,0.0,1692983877.6221468
-0.11897474067481031,8.005454023019276e-05,0.35574738882256457,0.037233663785663444,-0.007298170402042946,0.0,1692983877.6721618
