HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-8.69670509e-02  3.93046796e-02  1.69204218e+09]
[-5.72773297e-02  2.11061633e-02  1.69204218e+09]
[-3.24536981e-02  4.55159606e-03  1.69204218e+09]
[-1.75595193e-02  1.39521381e-03  1.69204218e+09]
[-6.24914947e-03  8.36271122e-04  1.69204218e+09]
[-4.22709208e-03  6.22557740e-04  1.69204218e+09]
[-4.14489463e-03  5.07481304e-04  1.69204218e+09]
[-7.46567180e-03  4.25283849e-04  1.69204218e+09]
[-9.00083568e-02  3.92404867e-04  1.69204218e+09]
[-1.78748732e-01  4.25283849e-04  1.69204218e+09]
[-2.51296209e-01  3.10207413e-04  1.69204218e+09]
[-2.90783869e-01  2.93767922e-04  1.69204218e+09]
[-3.20407833e-01  2.77328431e-04  1.69204218e+09]
[-3.31438732e-01  2.93767922e-04  1.69204218e+09]
[-3.36222624e-01  2.28009958e-04  1.69204218e+09]
[-3.33411471e-01  1.62251995e-04  1.69204218e+09]
[-3.31800401e-01  1.62251995e-04  1.69204218e+09]
[-3.29170082e-01  1.12933522e-04  1.69204218e+09]
[-3.28216592e-01  1.12933522e-04  1.69204218e+09]
[-3.28282350e-01  9.64940311e-05  1.69204218e+09]
[-3.28348108e-01  1.12933522e-04  1.69204218e+09]
[-3.27180904e-01 -2.14291430e-06  1.69204218e+09]
[-3.26358929e-01  1.12933522e-04  1.69204218e+09]
[-3.24369751e-01  4.71755584e-05  1.69204218e+09]
[-3.22035343e-01  1.42965766e-05  1.69204218e+09]
[-3.17152814e-01 -5.14613870e-05  1.69204218e+09]
[-3.13190896e-01 -6.79008779e-05  1.69204218e+09]
[-3.10840049e-01 -3.50218961e-05  1.69204218e+09]
[-3.08834431e-01 -8.43403688e-05  1.69204218e+09]
[-3.08867310e-01 -5.14613870e-05  1.69204218e+09]
[-3.09919437e-01 -1.85824052e-05  1.69204218e+09]
[-3.11415431e-01 -5.14613870e-05  1.69204218e+09]
[-3.13223775e-01 -3.50218961e-05  1.69204218e+09]
[-3.13322412e-01 -8.43403688e-05  1.69204218e+09]
[-3.11103081e-01 -5.14613870e-05  1.69204218e+09]
[-3.04247813e-01 -6.79008779e-05  1.69204218e+09]
[-2.97277468e-01 -1.50098332e-04  1.69204218e+09]
[-2.95896551e-01 -1.00779860e-04  1.69204218e+09]
[-2.94893742e-01 -3.50218961e-05  1.69204218e+09]
[-2.94515633e-01 -1.17219351e-04  1.69204218e+09]
[-2.92608652e-01 -1.33658842e-04  1.69204218e+09]
[-2.91786678e-01 -8.43403688e-05  1.69204218e+09]
[-2.86509601e-01 -1.33658842e-04  1.69204218e+09]
[-2.71401708e-01 -6.79008779e-05  1.69204218e+09]
[-2.48682330e-01 -1.33658842e-04  1.69204218e+09]
[-2.31059195e-01 -1.33658842e-04  1.69204218e+09]
[-2.19041926e-01 -1.82977314e-04  1.69204218e+09]
[-2.13830607e-01 -8.43403688e-05  1.69204218e+09]
[-2.13025072e-01 -6.79008779e-05  1.69204218e+09]
[-2.04312142e-01 -5.14613870e-05  1.69204218e+09]
[-1.90009784e-01 -6.79008779e-05  1.69204218e+09]
[-1.68079502e-01 -1.99416805e-04  1.69204218e+09]
[-1.50735838e-01 -1.33658842e-04  1.69204218e+09]
[-1.41694118e-01 -1.00779860e-04  1.69204218e+09]
[-1.37452729e-01 -1.33658842e-04  1.69204218e+09]
[-1.29348060e-01 -8.43403688e-05  1.69204218e+09]
[-1.16919804e-01  5.55440499e-03  1.69204218e+09]
[-8.80191784e-02  8.07979538e-02  1.69204218e+09]
[-6.05816675e-02  1.41098004e-01  1.69204218e+09]
[-5.79349094e-02  1.33371444e-01  1.69204218e+09]
[-4.42243738e-02  8.49078264e-02  1.69204218e+09]
[-5.49758010e-02  7.10164570e-02  1.69204218e+09]
[-9.99378096e-02  7.81511958e-02  1.69204218e+09]
[-2.51477044e-01  7.51756480e-02  1.69204218e+09]
[-3.45757530e-01  4.02252911e-02  1.69204218e+09]
[-3.72537462e-01  7.54073667e-04  1.69204218e+09]
[-3.78439240e-01  3.92404867e-04  1.69204218e+09]
[-3.74148533e-01  2.93767922e-04  1.69204218e+09]
[-3.68690621e-01  2.11570467e-04  1.69204218e+09]
[-3.65172570e-01  1.78691486e-04  1.69204218e+09]
[-3.62772404e-01  9.64940311e-05  1.69204218e+09]
[-3.60174964e-01 -1.85824052e-05  1.69204218e+09]
[-3.53385454e-01 -1.85824052e-05  1.69204218e+09]
[-3.46316473e-01 -5.14613870e-05  1.69204218e+09]
[-3.40990077e-01 -3.50218961e-05  1.69204218e+09]
[-3.30961987e-01 -1.33658842e-04  1.69204218e+09]
[-3.25536955e-01 -1.17219351e-04  1.69204218e+09]
[-3.22627165e-01 -8.43403688e-05  1.69204218e+09]
[-3.21032534e-01 -1.82977314e-04  1.69204219e+09]
[-3.18731005e-01 -1.17219351e-04  1.69204219e+09]
[-3.16117126e-01 -1.50098332e-04  1.69204219e+09]
[-3.14226584e-01 -1.17219351e-04  1.69204219e+09]
[-3.08357686e-01 -1.50098332e-04  1.69204219e+09]
[-2.99891347e-01 -2.32295787e-04  1.69204219e+09]
[-2.92099028e-01 -1.33658842e-04  1.69204219e+09]
[-2.89057722e-01 -2.65174769e-04  1.69204219e+09]
[-2.94153964e-01 -2.15856296e-04  1.69204219e+09]
[-2.99973545e-01 -1.33658842e-04  1.69204219e+09]
[-3.11448310e-01 -1.17219351e-04  1.69204219e+09]
[-3.25701350e-01 -1.82977314e-04  1.69204219e+09]
[-3.58859805e-01 -2.15856296e-04  1.69204219e+09]
[-3.73589590e-01 -1.33658842e-04  1.69204219e+09]
[-4.02144987e-01 -1.82977314e-04  1.69204219e+09]
[-4.69612663e-01 -8.43403688e-05  1.69204219e+09]
[-5.50659359e-01 -1.66537823e-04  1.69204219e+09]
[-6.26017990e-01 -2.32295787e-04  1.69204219e+09]
[-6.88981243e-01 -2.65174769e-04  1.69204219e+09]
[-6.71538942e-01 -1.82977314e-04  1.69204219e+09]
[-6.48227743e-01 -2.48735278e-04  1.69204219e+09]
[-6.12471848e-01  2.03499468e-02  1.69204219e+09]
[-5.25983681e-01  1.43777641e-01  1.69204219e+09]
[-4.22447760e-01  2.23805077e-01  1.69204219e+09]
[-2.36188316e-01  2.66810781e-01  1.69204219e+09]
[-5.64060367e-02  3.02172121e-01  1.69204219e+09]
[-2.40230859e-03  2.90286371e-01  1.69204219e+09]
[-2.40230859e-03  2.76362124e-01  1.69204219e+09]
[-2.36942961e-03  2.60415819e-01  1.69204219e+09]
[-2.43518757e-03  1.86503875e-01  1.69204219e+09]
[-2.55026401e-03  7.24795716e-02  1.69204219e+09]
[-2.48450604e-03  1.03876153e-02  1.69204219e+09]
