HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-2.15543156e-02  9.02029085e-04  1.69204217e+09]
[-2.15871945e-02  3.59525886e-04  1.69204217e+09]
[-2.18502264e-02 -1.99416805e-04  1.69204217e+09]
[-2.21954557e-02 -1.61321302e-03  1.69204217e+09]
[-2.21461372e-02 -2.10639775e-03  1.69204217e+09]
[-2.03871117e-02 -2.20503470e-03  1.69204217e+09]
[-2.32640226e-02 -2.18859521e-03  1.69204217e+09]
[-8.34325603e-02 -2.10639775e-03  1.69204217e+09]
[-1.82727089e-01 -2.08995826e-03  1.69204217e+09]
[-2.33492239e-01 -2.02420030e-03  1.69204217e+09]
[-2.44506699e-01 -2.07351877e-03  1.69204217e+09]
[-2.45509508e-01 -2.00776081e-03  1.69204217e+09]
[-2.41350317e-01 -1.99132131e-03  1.69204217e+09]
[-2.27672659e-01  7.21479357e-03  1.69204217e+09]
[-1.51344099e-01  1.06640833e-01  1.69204217e+09]
[-2.45956214e-02  2.43384509e-01  1.69204217e+09]
[-4.11201564e-03  3.22655724e-01  1.69204217e+09]
[-4.19421310e-03  3.46854651e-01  1.69204217e+09]
[-4.11201564e-03  3.39703474e-01  1.69204217e+09]
[-4.06269717e-03  3.59397981e-01  1.69204217e+09]
[-4.14489463e-03  3.68439699e-01  1.69204217e+09]
[-4.16133412e-03  3.79141806e-01  1.69204217e+09]
[-4.32572903e-03  3.77382781e-01  1.69204217e+09]
[-4.16133412e-03  3.97471835e-01  1.69204217e+09]
[-4.24353157e-03  3.84714793e-01  1.69204217e+09]
[-4.25997106e-03  3.64083235e-01  1.69204217e+09]
[-4.14489463e-03  2.46935438e-01  1.69204217e+09]
[-4.06269717e-03  7.85457436e-02  1.69204217e+09]
[-6.80780755e-02  7.28055155e-03  1.69204217e+09]
[-1.45902628e-01  8.69150104e-04  1.69204217e+09]
[-2.06399957e-01  4.74602322e-04  1.69204217e+09]
[-2.31831851e-01  3.43086395e-04  1.69204217e+09]
[-2.45673903e-01  2.77328431e-04  1.69204217e+09]
[-2.48665890e-01  2.44449449e-04  1.69204217e+09]
[-2.42254489e-01  1.78691486e-04  1.69204217e+09]
[-2.40183113e-01  1.45812504e-04  1.69204217e+09]
[-2.38177495e-01  1.42965766e-05  1.69204217e+09]
[-2.37470596e-01  4.71755584e-05  1.69204217e+09]
[-2.33262087e-01  3.07360675e-05  1.69204217e+09]
[-2.29645398e-01  4.71755584e-05  1.69204217e+09]
[-2.22773691e-01 -2.14291431e-06  1.69204217e+09]
[-2.18252831e-01  4.71755584e-05  1.69204217e+09]
[-2.14077200e-01 -1.85824052e-05  1.69204217e+09]
[-2.12104461e-01 -5.14613870e-05  1.69204217e+09]
[-2.08619288e-01 -1.85824052e-05  1.69204217e+09]
[-1.96733536e-01 -1.33658842e-04  1.69204217e+09]
[-1.75148483e-01 -8.43403688e-05  1.69204217e+09]
[-1.54138813e-01 -3.50218961e-05  1.69204217e+09]
[-1.41266691e-01  3.07360675e-05  1.69204217e+09]
[-1.13188040e-01  4.23624249e-02  1.69204217e+09]
[-7.87308658e-02  1.20334928e-01  1.69204218e+09]
[-9.08138919e-02  1.48906762e-01  1.69204218e+09]
[-1.78041834e-01  1.57619691e-01  1.69204218e+09]
[-2.98789901e-01  1.61499411e-01  1.69204218e+09]
[-3.44820479e-01  2.08861581e-01  1.69204218e+09]
[-3.79096820e-01  2.80208964e-01  1.69204218e+09]
[-4.00418841e-01  3.12528999e-01  1.69204218e+09]
[-4.04315000e-01  3.19910330e-01  1.69204218e+09]
[-4.06402816e-01  3.14304464e-01  1.69204218e+09]
[-4.02868325e-01  3.08731477e-01  1.69204218e+09]
[-3.87135731e-01  3.06281994e-01  1.69204218e+09]
[-3.73096405e-01  3.09158904e-01  1.69204218e+09]
[-3.71271621e-01  3.12002936e-01  1.69204218e+09]
[-3.61769595e-01  3.23050272e-01  1.69204218e+09]
[-3.61243531e-01  3.43270843e-01  1.69204218e+09]
[-3.62081945e-01  3.69113718e-01  1.69204218e+09]
[-3.57396690e-01  4.03439369e-01  1.69204218e+09]
[-3.51823702e-01  4.26092983e-01  1.69204218e+09]
[-3.41696975e-01  4.30630282e-01  1.69204218e+09]
[-3.29268719e-01  4.21621443e-01  1.69204218e+09]
