HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-3.50840167e-02  2.27994309e-02  1.69204214e+09]
[-3.75828193e-02  2.56763418e-02  1.69204214e+09]
[-4.06405647e-02  2.70736985e-02  1.69204214e+09]
[-4.36325521e-02  2.60215711e-02  1.69204214e+09]
[-4.52271827e-02  2.57914182e-02  1.69204214e+09]
[-4.76766669e-02  2.54626284e-02  1.69204214e+09]
[-5.09152467e-02  2.58900552e-02  1.69204214e+09]
[-5.73924062e-02  2.71065775e-02  1.69204214e+09]
[-7.29441649e-02  2.73202909e-02  1.69204215e+09]
[-1.62555833e-01  8.66146878e-03  1.69204215e+09]
[-3.13141578e-01 -8.56996442e-04  1.69204215e+09]
[-3.84965718e-01 -7.41920005e-04  1.69204215e+09]
[-4.01076420e-01 -5.93964587e-04  1.69204215e+09]
[-3.82088807e-01 -5.28206623e-04  1.69204215e+09]
[-3.54223868e-01 -4.46009169e-04  1.69204215e+09]
[-3.16725387e-01 -3.30932732e-04  1.69204215e+09]
[-2.87463091e-01 -3.14493242e-04  1.69204215e+09]
[-2.59318681e-01 -2.32295787e-04  1.69204215e+09]
[-2.32407233e-01 -2.81614260e-04  1.69204215e+09]
[-1.71630432e-01 -2.15856296e-04  1.69204215e+09]
[-6.90973239e-02 -2.32295787e-04  1.69204215e+09]
[-1.74280033e-02  8.29186480e-02  1.69204215e+09]
[-1.17219351e-04  1.42199450e-01  1.69204215e+09]
[-1.17219351e-04  2.02417301e-01  1.69204215e+09]
[-1.17219351e-04  2.37926598e-01  1.69204215e+09]
[-8.43403688e-05  2.57949896e-01  1.69204215e+09]
[-1.00779860e-04  2.70542545e-01  1.69204215e+09]
[-1.17219351e-04  2.83052996e-01  1.69204215e+09]
[-1.33658842e-04  2.77463570e-01  1.69204215e+09]
[1.42965766e-05 2.61944692e-01 1.69204215e+09]
[-1.17219351e-04  1.97912881e-01  1.69204215e+09]
[-2.14291430e-06  1.19266361e-01  1.69204215e+09]
[-1.00779860e-04  8.75874633e-02  1.69204215e+09]
[-1.00779860e-04  9.83224505e-02  1.69204215e+09]
[-5.14613870e-05  1.02169291e-01  1.69204215e+09]
[-1.33658842e-04  1.05490068e-01  1.69204215e+09]
[-1.00779860e-04  1.08646450e-01  1.69204215e+09]
[-1.00779860e-04  9.96047308e-02  1.69204215e+09]
[-8.43403688e-05  4.14582529e-02  1.69204215e+09]
[-1.17219351e-04  3.23643679e-03  1.69204215e+09]
[-1.17219351e-04  2.74325207e-03  1.69204215e+09]
[-1.50098332e-04  2.49665970e-03  1.69204215e+09]
[-3.94076029e-02  2.39802276e-03  1.69204215e+09]
[-6.36065339e-02  2.29938581e-03  1.69204215e+09]
[-8.06214073e-02  2.13499090e-03  1.69204215e+09]
[-8.41558979e-02  2.18430938e-03  1.69204215e+09]
[-8.45504457e-02  2.11855141e-03  1.69204215e+09]
[-8.18543691e-02  2.11855141e-03  1.69204215e+09]
[-6.97549036e-02  2.00347498e-03  1.69204215e+09]
[-4.52765012e-02  1.04862522e-02  1.69204215e+09]
