HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-6.79008779e-05 -4.63807935e-03  1.69204221e+09]
[-1.00779860e-04 -4.67095834e-03  1.69204221e+09]
[-1.17219351e-04 -4.67095834e-03  1.69204221e+09]
[-4.95042968e-03 -4.81891375e-03  1.69204221e+09]
[-2.20803793e-02 -4.80247426e-03  1.69204221e+09]
[-6.96891456e-02 -4.85179274e-03  1.69204221e+09]
[-1.14716912e-01 -5.03262714e-03  1.69204221e+09]
[-1.63081896e-01 -5.14770357e-03  1.69204221e+09]
[-2.07994588e-01 -5.22990103e-03  1.69204221e+09]
[-2.32029125e-01 -5.32853797e-03  1.69204221e+09]
[-2.50934540e-01 -5.26278001e-03  1.69204221e+09]
[-2.63444994e-01 -5.22990103e-03  1.69204221e+09]
[-2.65927357e-01 -5.24634052e-03  1.69204221e+09]
[-2.65976675e-01 -5.19702205e-03  1.69204221e+09]
[-2.69396090e-01 -5.21346154e-03  1.69204221e+09]
[-2.74048466e-01 -5.24634052e-03  1.69204221e+09]
[-2.73801873e-01 -5.16414306e-03  1.69204221e+09]
[-2.72059287e-01 -5.27921950e-03  1.69204221e+09]
[-2.66897287e-01 -5.24634052e-03  1.69204221e+09]
[-2.61357178e-01 -5.13126408e-03  1.69204221e+09]
[-2.59302242e-01 -5.22990103e-03  1.69204221e+09]
[-2.40347508e-01 -5.24634052e-03  1.69204221e+09]
[-1.99215899e-01 -5.14770357e-03  1.69204221e+09]
[-1.17610263e-01 -5.22990103e-03  1.69204221e+09]
[-2.87905383e-03 -4.91755070e-03  1.69204221e+09]
[-1.00779860e-04  1.00673298e-01  1.69204221e+09]
[-8.43403688e-05  2.00000696e-01  1.69204221e+09]
[-1.00779860e-04  2.29920567e-01  1.69204221e+09]
[-5.14613870e-05  2.45225731e-01  1.69204221e+09]
[-8.43403688e-05  2.55812763e-01  1.69204221e+09]
[-1.33658842e-04  2.57538909e-01  1.69204221e+09]
[-1.33658842e-04  2.57177240e-01  1.69204221e+09]
[-1.00779860e-04  2.57571788e-01  1.69204221e+09]
[-1.00779860e-04  2.57045724e-01  1.69204221e+09]
[-8.43403688e-05  2.49878107e-01  1.69204221e+09]
[-6.79008779e-05  2.43302311e-01  1.69204221e+09]
[-3.50218961e-05  2.38321146e-01  1.69204221e+09]
[-1.33658842e-04  2.34309911e-01  1.69204221e+09]
[-1.33658842e-04  2.30742541e-01  1.69204221e+09]
[-6.79008779e-05  2.30084962e-01  1.69204221e+09]
[-1.17219351e-04  2.26188803e-01  1.69204221e+09]
[-8.43403688e-05  2.23377650e-01  1.69204221e+09]
[-1.00779860e-04  1.94937333e-01  1.69204221e+09]
[-6.79008779e-05  5.80621384e-02  1.69204221e+09]
[-1.00779860e-04 -2.08995826e-03  1.69204221e+09]
[-1.08650740e-01 -2.87905382e-03  1.69204221e+09]
[-1.73356579e-01 -3.07632772e-03  1.69204221e+09]
[-1.98673396e-01 -3.14208568e-03  1.69204221e+09]
[-2.10296117e-01 -3.17496466e-03  1.69204221e+09]
[-2.15458117e-01 -3.27360161e-03  1.69204221e+09]
[-2.20110493e-01 -3.29004110e-03  1.69204221e+09]
[-2.22477780e-01 -3.25716212e-03  1.69204221e+09]
[-2.26324621e-01 -3.30648059e-03  1.69204221e+09]
[-2.24072411e-01 -3.32292008e-03  1.69204221e+09]
[-2.20455722e-01 -3.15852517e-03  1.69204221e+09]
[-2.13731970e-01 -3.38867804e-03  1.69204221e+09]
[-1.94415568e-01 -3.32292008e-03  1.69204221e+09]
[-1.81066700e-01 -3.29004110e-03  1.69204221e+09]
[-1.40954341e-01 -3.38867804e-03  1.69204221e+09]
[-6.67793557e-02 -3.43799652e-03  1.69204221e+09]
[-9.06314915e-04 -4.91755070e-03  1.69204221e+09]
[-5.14613870e-05 -4.86823223e-03  1.69204221e+09]
[-6.79008779e-05  6.91916735e-02  1.69204221e+09]
[-1.00779860e-04  1.12871399e-01  1.69204221e+09]
[-8.43403688e-05  1.32680985e-01  1.69204221e+09]
[-1.17219351e-04  1.57816965e-01  1.69204221e+09]
[-1.85824052e-05  1.73007054e-01  1.69204221e+09]
[-8.43403688e-05  1.77363519e-01  1.69204221e+09]
[-1.17219351e-04  1.71560379e-01  1.69204221e+09]
[-1.85824052e-05  1.64047532e-01  1.69204221e+09]
[-1.85824052e-05  1.40456864e-01  1.69204221e+09]
[-8.43403688e-05  5.16836160e-02  1.69204221e+09]
[-3.50218961e-05  8.19831631e-04  1.69204221e+09]
[-5.14613870e-05 -2.41874808e-03  1.69204221e+09]
[-1.33658842e-04 -2.87905382e-03  1.69204221e+09]
[-1.33658842e-04 -3.07632772e-03  1.69204221e+09]
[-1.00779860e-04 -3.12564619e-03  1.69204221e+09]
[-5.14613870e-05 -3.22428313e-03  1.69204221e+09]
[-1.85824052e-05 -3.24072262e-03  1.69204221e+09]
[-1.17219351e-04 -3.29004110e-03  1.69204221e+09]
[-6.80945150e-02 -3.88186277e-03  1.69204221e+09]
[-1.29824805e-01 -3.76678633e-03  1.69204221e+09]
[-1.54977227e-01 -3.71746786e-03  1.69204221e+09]
[-1.64298419e-01 -3.68458888e-03  1.69204221e+09]
[-1.66419113e-01 -3.60239143e-03  1.69204221e+09]
[-1.62457196e-01 -3.63527041e-03  1.69204221e+09]
[-1.55963597e-01 -3.63527041e-03  1.69204221e+09]
[-1.48861736e-01 -3.58595193e-03  1.69204221e+09]
[-1.41562602e-01 -3.66814939e-03  1.69204221e+09]
[-1.24777881e-01 -3.52019397e-03  1.69204221e+09]
[-7.80568467e-02 -3.68458888e-03  1.69204221e+09]
[-2.27708379e-02 -3.56951244e-03  1.69204221e+09]
[-6.79008779e-05 -3.60239143e-03  1.69204221e+09]
[-1.17219351e-04 -3.65170990e-03  1.69204221e+09]
[-1.17219351e-04  5.13383867e-02  1.69204221e+09]
[-8.43403688e-05  1.36051081e-01  1.69204221e+09]
[-6.79008779e-05  1.79254060e-01  1.69204221e+09]
[-1.85824052e-05  1.91419282e-01  1.69204221e+09]
[-3.50218961e-05  1.84054391e-01  1.69204221e+09]
