HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-8.92878649e-03 -3.30932732e-04  1.69204219e+09]
[-1.15591050e-02 -1.50098332e-04  1.69204219e+09]
[-1.49785192e-02  5.56799776e-04  1.69204219e+09]
[-1.90719524e-02 -2.98053751e-04  1.69204219e+09]
[-2.41517551e-02 -1.05427033e-03  1.69204219e+09]
[-5.91843107e-02 -9.72072878e-04  1.69204219e+09]
[-1.39836455e-01  1.42965766e-05  1.69204219e+09]
[-2.36303393e-01  4.10772981e-03  1.69204219e+09]
[-3.24402630e-01  2.79257054e-03  1.69204219e+09]
[-3.56508958e-01 -3.02700924e-03  1.69204219e+09]
[-3.70992150e-01 -3.42155702e-03  1.69204219e+09]
[-3.73178602e-01 -4.49012394e-03  1.69204219e+09]
[-3.71764806e-01 -4.57232139e-03  1.69204219e+09]
[-3.65978105e-01 -4.99974815e-03  1.69204219e+09]
[-3.56936384e-01 -4.16133412e-03  1.69204219e+09]
[-3.22413451e-01 -4.76959528e-03  1.69204220e+09]
[-2.36106119e-01 -5.52581186e-03  1.69204220e+09]
[-1.40494035e-01 -5.65732779e-03  1.69204220e+09]
[-8.68848535e-02 -5.59156983e-03  1.69204220e+09]
[-3.06782331e-02 -5.60800932e-03  1.69204220e+09]
[-3.88186277e-03  8.78176162e-02  1.69204220e+09]
[-3.76678633e-03  1.62814570e-01  1.69204220e+09]
[-3.71746786e-03  2.09716434e-01  1.69204220e+09]
[-3.84898379e-03  2.37959477e-01  1.69204220e+09]
[-3.83254430e-03  2.59265055e-01  1.69204220e+09]
[-3.76678633e-03  2.72827634e-01  1.69204220e+09]
[-3.79966532e-03  2.77841678e-01  1.69204220e+09]
[-3.78322583e-03  2.80422678e-01  1.69204220e+09]
[-3.81610481e-03  2.76263487e-01  1.69204220e+09]
[-3.88186277e-03  2.71956341e-01  1.69204220e+09]
[-3.86542328e-03  2.68898596e-01  1.69204220e+09]
[-3.91474175e-03  2.65725774e-01  1.69204220e+09]
[-3.91474175e-03  2.62635151e-01  1.69204220e+09]
[-3.93118124e-03  2.57900578e-01  1.69204220e+09]
[-3.96406023e-03  2.51620693e-01  1.69204220e+09]
[-4.02981819e-03  2.39866458e-01  1.69204220e+09]
[-4.01337870e-03  1.63965335e-01  1.69204220e+09]
[-3.98049972e-03  6.13500365e-02  1.69204220e+09]
[-4.07913666e-03  3.48302916e-03  1.69204220e+09]
[-4.11201564e-03 -1.54745506e-03  1.69204220e+09]
[-6.12721261e-02 -1.84336590e-03  1.69204220e+09]
[-1.31698907e-01 -1.94200284e-03  1.69204220e+09]
[-1.53727826e-01 -1.99132131e-03  1.69204220e+09]
[-1.67273967e-01 -1.99132131e-03  1.69204220e+09]
[-1.68375413e-01 -1.97488182e-03  1.69204220e+09]
[-1.67619196e-01 -2.02420030e-03  1.69204220e+09]
[-1.68375413e-01 -2.02420030e-03  1.69204220e+09]
[-1.69887846e-01 -2.08995826e-03  1.69204220e+09]
[-1.70446789e-01 -2.05707928e-03  1.69204220e+09]
[-1.72288012e-01 -2.02420030e-03  1.69204220e+09]
[-1.73570292e-01 -2.12283724e-03  1.69204220e+09]
[-1.73142865e-01 -2.12283724e-03  1.69204220e+09]
[-1.72255133e-01 -2.05707928e-03  1.69204220e+09]
[-1.70002922e-01 -2.08995826e-03  1.69204220e+09]
[-1.67076693e-01 -2.17215571e-03  1.69204220e+09]
[-1.61931132e-01 -2.13927673e-03  1.69204220e+09]
[-1.55273138e-01 -2.15571622e-03  1.69204220e+09]
[-1.51344099e-01 -2.13927673e-03  1.69204220e+09]
[-1.49700150e-01 -2.12283724e-03  1.69204220e+09]
[-1.50078259e-01 -2.05707928e-03  1.69204220e+09]
[-1.44982016e-01 -2.12283724e-03  1.69204220e+09]
[-1.19714518e-01 -2.17215571e-03  1.69204220e+09]
[-7.57224389e-02 -2.17215571e-03  1.69204220e+09]
[-2.59929781e-02 -2.13927673e-03  1.69204220e+09]
[-1.85824052e-05  3.46358642e-02  1.69204220e+09]
[-5.14613870e-05  9.56592531e-02  1.69204220e+09]
[-1.00779860e-04  1.19430756e-01  1.69204220e+09]
[-5.14613870e-05  1.26844966e-01  1.69204220e+09]
[-1.00779860e-04  1.31415144e-01  1.69204220e+09]
[-1.00779860e-04  1.32680985e-01  1.69204220e+09]
[-1.17219351e-04  1.30806883e-01  1.69204220e+09]
[-6.79008779e-05  1.23984495e-01  1.69204220e+09]
[-3.50218961e-05  1.00558221e-01  1.69204220e+09]
