HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-7.68238848e-02  4.61735403e-03  1.69204210e+09]
[-1.45688914e-01  1.95415650e-03  1.69204210e+09]
[-1.81790038e-01  4.41723340e-04  1.69204210e+09]
[-1.92146918e-01 -9.39193896e-04  1.69204210e+09]
[-1.94168975e-01 -1.12002830e-03  1.69204210e+09]
[-1.88957656e-01 -8.40556951e-04  1.69204210e+09]
[-1.83581943e-01 -1.15290728e-03  1.69204210e+09]
[-1.79192598e-01 -1.03783084e-03  1.69204210e+09]
[-1.80343363e-01 -1.25154422e-03  1.69204210e+09]
[-1.72140056e-01  4.37762210e-02  1.69204210e+09]
[-1.08864453e-01  1.98011518e-01  1.69204210e+09]
[-3.32263542e-02  2.89908263e-01  1.69204210e+09]
[-1.56854173e-02  3.12430362e-01  1.69204210e+09]
[-1.00137929e-02  3.13926356e-01  1.69204210e+09]
[-5.39429594e-03  3.25286042e-01  1.69204210e+09]
[-5.08194561e-03  3.28919169e-01  1.69204210e+09]
[-5.06550612e-03  3.17690999e-01  1.69204210e+09]
[-5.14770357e-03  3.00988478e-01  1.69204210e+09]
[-5.04906663e-03  2.40392522e-01  1.69204210e+09]
[-5.21346154e-03  4.71627561e-02  1.69204210e+09]
[-5.0983851e-03  5.0283413e-03  1.6920421e+09]
[-4.99974815e-03  4.88038588e-03  1.69204210e+09]
[-5.01618764e-03  4.89682537e-03  1.69204210e+09]
[-3.19769529e-02  4.89682537e-03  1.69204210e+09]
[-6.07625019e-02  4.91326486e-03  1.69204210e+09]
[-7.32565152e-02  4.96258334e-03  1.69204210e+09]
[-5.75239221e-02  4.89682537e-03  1.69204210e+09]
[-1.46990478e-02  5.96074505e-02  1.69204210e+09]
[-3.14208568e-03  1.44336584e-01  1.69204210e+09]
[-3.15852517e-03  1.69390366e-01  1.69204210e+09]
[-3.15852517e-03  1.54677023e-01  1.69204210e+09]
[-3.15852517e-03  1.27683380e-01  1.69204210e+09]
[-3.07632772e-03  9.11055143e-02  1.69204210e+09]
[-3.09276721e-03  1.03336495e-01  1.69204210e+09]
[-3.08919465e-02  9.72374442e-02  1.69204210e+09]
[-1.62292801e-01  2.45584564e-02  1.69204210e+09]
[-2.40199552e-01  7.52714391e-03  1.69204210e+09]
[-2.71105797e-01  7.29699104e-03  1.69204210e+09]
[-2.82416167e-01  7.08327766e-03  1.69204210e+09]
[-2.94252601e-01  6.91888275e-03  1.69204210e+09]
[-2.88268626e-01  6.83668530e-03  1.69204210e+09]
[-2.80969492e-01  6.73804835e-03  1.69204210e+09]
[-2.75018396e-01  6.65585090e-03  1.69204210e+09]
[-2.60535204e-01  6.55721395e-03  1.69204210e+09]
[-2.07106855e-01  6.54077446e-03  1.69204210e+09]
[-1.46790360e-01  6.54077446e-03  1.69204210e+09]
[-1.15489568e-01  6.50789548e-03  1.69204210e+09]
[-8.16077768e-02  6.52433497e-03  1.69204210e+09]
[-3.82732780e-02  6.54077446e-03  1.69204210e+09]
[-1.00779860e-04  6.39281904e-03  1.69204210e+09]
[-1.85824052e-05  5.43961320e-02  1.69204210e+09]
[-8.43403688e-05  9.37029537e-02  1.69204210e+09]
[-8.43403688e-05  1.07775157e-01  1.69204210e+09]
[-8.43403688e-05  1.26746329e-01  1.69204210e+09]
[-6.79008779e-05  1.44698252e-01  1.69204210e+09]
[-1.66537823e-04  1.33881068e-01  1.69204210e+09]
[-8.43403688e-05  9.80922977e-02  1.69204210e+09]
[-1.00779860e-04  2.84381762e-02  1.69204210e+09]
[-6.79008779e-05  5.99827126e-03  1.69204210e+09]
[-8.43403688e-05  5.71879992e-03  1.69204210e+09]
[-5.26413932e-02  5.45576806e-03  1.69204210e+09]
[-6.94918717e-02  5.35713112e-03  1.69204210e+09]
[-6.77328461e-02  5.29137315e-03  1.69204210e+09]
[-6.14200815e-02  5.25849417e-03  1.69204210e+09]
[-6.15351580e-02  5.24205468e-03  1.69204210e+09]
[-6.83739863e-02  5.19273621e-03  1.69204210e+09]
[-6.81273939e-02  5.17629672e-03  1.69204210e+09]
[-6.27681198e-02  5.14341774e-03  1.69204210e+09]
[-4.65916605e-02  5.12697824e-03  1.69204210e+09]
[-1.50935956e-02  5.15985723e-03  1.69204210e+09]
[-2.10639775e-03  5.07765977e-03  1.69204210e+09]
[-2.00776081e-03  5.09409926e-03  1.69204210e+09]
[-1.97488182e-03  5.02834130e-03  1.69204210e+09]
[-1.99132131e-03  5.02834130e-03  1.69204210e+09]
[-2.05707928e-03  5.02834130e-03  1.69204210e+09]
[-5.28879856e-02  5.02834130e-03  1.69204210e+09]
[-1.09916581e-01  4.97902283e-03  1.69204210e+09]
[-1.38077430e-01  4.99546232e-03  1.69204210e+09]
[-1.49979622e-01  4.96258334e-03  1.69204210e+09]
[-1.46905437e-01  5.06122028e-03  1.69204210e+09]
[-1.37600685e-01  4.94614384e-03  1.69204210e+09]
[-1.25534098e-01  4.92970435e-03  1.69204210e+09]
[-1.13483951e-01  4.97902283e-03  1.69204210e+09]
[-9.69622617e-02  4.91326486e-03  1.69204210e+09]
[-6.05487885e-02  5.01190181e-03  1.69204210e+09]
[-1.21344872e-02  4.92970435e-03  1.69204210e+09]
[-4.27641055e-03  5.02834130e-03  1.69204210e+09]
[-3.98049972e-03  1.87553161e-02  1.69204210e+09]
[-3.96406023e-03  5.97882849e-02  1.69204210e+09]
[-3.89830226e-03  9.81416161e-02  1.69204210e+09]
[-3.91474175e-03  9.87169983e-02  1.69204210e+09]
[-3.96406023e-03  8.74559474e-02  1.69204210e+09]
[-3.88186277e-03  7.96636289e-02  1.69204210e+09]
[-3.93118124e-03  7.52578455e-02  1.69204210e+09]
[-3.98049972e-03  8.48749474e-02  1.69204210e+09]
[-3.98049972e-03  7.99102213e-02  1.69204210e+09]
[-4.02981819e-03  6.37008837e-02  1.69204210e+09]
[-3.89830226e-03  5.62866734e-02  1.69204210e+09]
[-3.93118124e-03  5.81278964e-02  1.69204210e+09]
[-3.93118124e-03  8.04856035e-02  1.69204210e+09]
[-3.96406023e-03  8.96259601e-02  1.69204210e+09]
[-3.84898379e-03  8.56804824e-02  1.69204210e+09]
[-3.88186277e-03  7.85457436e-02  1.69204210e+09]
[-3.84898379e-03  8.05513614e-02  1.69204210e+09]
[-3.89830226e-03  8.61572277e-02  1.69204210e+09]
[-3.91474175e-03  8.87382277e-02  1.69204210e+09]
[-3.91474175e-03  8.25241003e-02  1.69204210e+09]
[-3.93118124e-03  6.48680875e-02  1.69204210e+09]
[-3.86542328e-03  3.76442910e-02  1.69204210e+09]
[-3.98049972e-03  7.36274900e-03  1.69204210e+09]
[-3.93118124e-03  6.68872988e-03  1.69204210e+09]
