HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-2.09802932e-01 -6.77521318e-03  1.69204220e+09]
[-2.21770882e-01 -6.75877368e-03  1.69204220e+09]
[-2.25453328e-01 -6.77521318e-03  1.69204220e+09]
[-2.26521895e-01 -6.79165267e-03  1.69204220e+09]
[-2.22510659e-01 -6.75877368e-03  1.69204220e+09]
[-2.14373111e-01 -6.75877368e-03  1.69204220e+09]
[-2.11496199e-01 -6.74233419e-03  1.69204220e+09]
[-2.10953696e-01 -6.82453165e-03  1.69204220e+09]
[-2.11529078e-01 -6.69301572e-03  1.69204220e+09]
[-2.12663403e-01 -6.77521318e-03  1.69204220e+09]
[-2.11331805e-01 -6.77521318e-03  1.69204220e+09]
[-2.03407970e-01 -6.75877368e-03  1.69204220e+09]
[-1.89089172e-01 -6.80809216e-03  1.69204220e+09]
[-1.83894293e-01 -6.72589470e-03  1.69204220e+09]
[-1.54418284e-01 -6.80809216e-03  1.69204220e+09]
[-7.51470567e-02 -6.79165267e-03  1.69204220e+09]
[-5.96967812e-03  4.74422275e-02  1.69204220e+09]
[-2.71465892e-03  1.11539801e-01  1.69204220e+09]
[-2.73109841e-03  1.41377475e-01  1.69204220e+09]
[-2.69821942e-03  1.61071984e-01  1.69204220e+09]
[-2.68177993e-03  1.70820602e-01  1.69204220e+09]
[-2.78041688e-03  1.81407633e-01  1.69204220e+09]
[-2.79685637e-03  1.80799372e-01  1.69204220e+09]
[-2.78041688e-03  1.77133366e-01  1.69204220e+09]
[-2.69821942e-03  1.75538735e-01  1.69204220e+09]
[-2.79685637e-03  1.73171449e-01  1.69204220e+09]
[-2.82973535e-03  1.69357487e-01  1.69204220e+09]
[-2.79685637e-03  1.66316182e-01  1.69204220e+09]
[-2.84617484e-03  1.61746003e-01  1.69204220e+09]
[-2.97769077e-03  1.53559137e-01  1.69204220e+09]
[-2.91193281e-03  1.29639679e-01  1.69204220e+09]
[-2.96125128e-03  7.31535907e-02  1.69204220e+09]
[-2.89549332e-03  2.87505265e-02  1.69204220e+09]
[-2.89549332e-03 -2.43518757e-03  1.69204220e+09]
[-3.02700924e-03 -3.07632772e-03  1.69204220e+09]
[-2.97769077e-03 -3.52019397e-03  1.69204220e+09]
[-3.06946726e-02 -3.81610481e-03  1.69204220e+09]
[-6.23900115e-02 -3.86542328e-03  1.69204220e+09]
[-8.70821274e-02 -3.94762073e-03  1.69204220e+09]
[-9.72581725e-02 -4.01337870e-03  1.69204220e+09]
[-9.36086054e-02 -4.01337870e-03  1.69204220e+09]
[-7.76294199e-02 -4.11201564e-03  1.69204220e+09]
[-5.85924890e-02 -4.12845513e-03  1.69204220e+09]
[-6.03186356e-02 -4.09557615e-03  1.69204220e+09]
[-6.93932348e-02 -4.09557615e-03  1.69204220e+09]
[-7.09221075e-02 -4.19421310e-03  1.69204220e+09]
[-5.91185528e-02 -4.17777361e-03  1.69204220e+09]
[-4.37147495e-02 -4.19421310e-03  1.69204220e+09]
[-3.88650997e-02 -4.12845513e-03  1.69204220e+09]
[-3.27331695e-02 -4.21065259e-03  1.69204220e+09]
[-5.09810046e-02 -4.17777361e-03  1.69204220e+09]
[-9.71924146e-02 -4.24353157e-03  1.69204220e+09]
[-1.29759047e-01 -4.25997106e-03  1.69204220e+09]
[-1.68375413e-01 -4.24353157e-03  1.69204220e+09]
[-1.73011349e-01 -4.24353157e-03  1.69204220e+09]
[-1.75296439e-01 -4.27641055e-03  1.69204220e+09]
[-1.74704617e-01 -4.27641055e-03  1.69204220e+09]
[-1.71186566e-01 -4.25997106e-03  1.69204220e+09]
[-1.67191769e-01 -4.32572903e-03  1.69204220e+09]
[-1.56703374e-01 -4.24353157e-03  1.69204220e+09]
[-1.10344008e-01 -4.32572903e-03  1.69204220e+09]
[-4.52107432e-02 -4.29285004e-03  1.69204220e+09]
[-3.58595193e-03 -4.29285004e-03  1.69204221e+09]
[-3.24072262e-03 -4.24353157e-03  1.69204221e+09]
[-3.32292008e-03 -4.29285004e-03  1.69204221e+09]
[-3.33935957e-03 -4.27641055e-03  1.69204221e+09]
[-2.69821942e-03  7.04739538e-02  1.69204221e+09]
[-2.84617484e-03  1.18230673e-01  1.69204221e+09]
[-3.01056975e-03  1.38747157e-01  1.69204221e+09]
[-3.12564619e-03  1.50320558e-01  1.69204221e+09]
[-3.10920670e-03  1.56682641e-01  1.69204221e+09]
[-3.10920670e-03  1.54611265e-01  1.69204221e+09]
[-3.20784364e-03  1.53641335e-01  1.69204221e+09]
[-3.19140415e-03  1.50665787e-01  1.69204221e+09]
[-3.24072262e-03  1.40884291e-01  1.69204221e+09]
[-3.22428313e-03  1.35853807e-01  1.69204221e+09]
[-3.24072262e-03  1.21173342e-01  1.69204221e+09]
[-3.27360161e-03  9.39659856e-02  1.69204221e+09]
[-3.37223855e-03  3.86306605e-02  1.69204221e+09]
[-3.32292008e-03 -1.71184997e-03  1.69204221e+09]
[-3.45443601e-03 -3.60239143e-03  1.69204221e+09]
[-3.33935957e-03 -3.94762073e-03  1.69204221e+09]
[-3.33935957e-03 -4.07913666e-03  1.69204221e+09]
[-3.42155702e-03 -4.17777361e-03  1.69204221e+09]
[-3.40511753e-03 -4.27641055e-03  1.69204221e+09]
[-3.30126408e-02 -4.42436597e-03  1.69204221e+09]
[-7.55580440e-02 -4.35860801e-03  1.69204221e+09]
