Hokin_Third_Time_Right_Hand
Dev2/ai0 Dev2/ai1
[-0.0006432830597458888, 0.4056915790865969, -0.5721963594295416, -0.018554275998240347, -0.018554275998240347, 0, 1693076278.4719663]
[-0.0003966906961028055, 0.4047874072589056, -0.5808684307449913, -0.008672071315449684, 0.009882204682790663, 0, 1693076278.5214293]
[-0.00011721935065566597, 0.40531347086779534, -0.5807562277305768, 0.00011220301441453549, 0.00878427432986422, 0, 1693076278.571868]
[-0.0001500983324718555, 0.4087986422721527, -0.5727042688936032, 0.008051958836973665, 0.00793975582255913, 0, 1693076278.6215246]
[-0.00013365884156723017, 0.4122673741816194, -0.5572513515320998, 0.015452917361503293, 0.007400958524529626, 0, 1693076278.6715057]
[-8.434036884121115e-05, 0.4176759656270824, -0.5348327969361324, 0.022418554595967387, 0.006965637234464095, 0, 1693076278.726905]
[-6.79008779331164e-05, 0.4198130990199602, -0.5056832151038058, 0.02914958183232668, 0.0067310272363592955, 0, 1693076278.775927]
[-3.502189611866158e-05, 0.42065151288869435, -0.4701462666292636, 0.03553694847454211, 0.006387366642215432, 0, 1693076278.8212833]
[-8.434036884121115e-05, 0.4201090097971921, -0.4285438349734558, 0.04160243165580783, 0.006065483181265713, 0, 1693076278.8712995]
[-5.146138702675635e-05, 0.41598269839835905, -0.38117389828083503, 0.04736993669262075, 0.00576750503681292, 0, 1693076278.927312]
[-0.007514990268493997, 0.40649711398689253, -0.32840711440221704, 0.05276678387861801, 0.0053968471859972625, 0, 1693076278.9764905]
[-0.09742256745532654, 0.2997226375156756, -0.2708924300629096, 0.05751468433930747, 0.004747900460689457, 0, 1693076279.0215108]
[-0.27477180351834607, 0.07755937414999572, -0.2153878614208877, 0.05550456864202189, -0.0020101156972855733, 0, 1693076279.0718906]
[-0.3496043709317379, -0.00018297731485740905, -0.17501629061315138, 0.04037157080773632, -0.01513299783428557, 0, 1693076279.1228735]
[-0.3697591881529527, -0.0020406397874466256, -0.15291190348767794, 0.022104387125473444, -0.018267183682262874, 0, 1693076279.1758838]
[-0.36522188835241154, -0.002089958260198606, -0.14743520930991597, 0.005476694177761966, -0.016627692947711478, 0, 1693076279.225895]
[-0.35290870882684605, -0.002155716223872524, -0.15672608477335045, -0.009290875463434479, -0.014767569641196444, 0, 1693076279.2718995]
[-0.3515935494655038, -0.0020735187692835833, -0.17908455027859008, -0.022358465505239615, -0.013067590041805136, 0, 1693076279.3218932]
[-0.33495678355445563, -0.001991321314692052, -0.2134665211775958, -0.03438197089900571, -0.012023505393766091, 0, 1693076279.3769045]
[-0.3113167940849204, -0.0018762448782722, -0.25870318220727223, -0.04523666102967644, -0.01085469013067073, 0, 1693076279.4259098]
[-0.2918853146007464, -0.001678970987274632, -0.31377295321578824, -0.05506977100851603, -0.00983310997883959, 0, 1693076279.471919]
[-0.2665191785843933, -0.0015145760781200765, -0.37806848767412166, -0.06429553445833341, -0.009225763449817377, 0, 1693076279.52193]
[-0.2272781115593264, -0.00149813658720592, -0.4511310985668266, -0.07306261089270495, -0.00876707643437154, 0, 1693076279.5769432]
[-0.20610404616343833, -0.0014488181144617183, -0.5325502570601929, -0.08141915849336633, -0.008356547600661372, 0, 1693076279.6269543]
[-0.1493713604724995, 0.0024802202014104825, -0.6224852327306308, -0.08993497567043791, -0.008515817177071594, 0, 1693076279.670964]
[-0.0414132207796495, 0.21514146588460803, -0.7208865410271265, -0.09840130829649564, -0.008466332626057721, 0, 1693076279.7209756]
[-8.43403688446806e-05, 0.3700836481827974, -0.8145167906811563, -0.09363024965402986, 0.004771058642465786, 0, 1693076279.7759883]
[-6.79008779348525e-05, 0.4040311908207207, -0.8943439667168696, -0.07982717603571318, 0.013803073618316682, 0, 1693076279.8260007]
[-3.502189611953033e-05, 0.4025680764070286, -0.9596279509994645, -0.06528398428259496, 0.01454319175311821, 0, 1693076279.8760126]
[-8.434036884294587e-05, 0.39679781617792476, -1.0119538372159573, -0.05232588621649277, 0.012958098066102193, 0, 1693076279.9210253]
[-0.0001007798597475712, 0.3915371800538686, -1.0530022175395555, -0.04104838032359815, 0.011277505892894621, 0, 1693076279.9730418]
[-3.502189612126644e-05, 0.38497782436307826, -1.0842308811003645, -0.031228663560809007, 0.009819716762789144, 0, 1693076280.0270538]
[-6.79008779331164e-05, 0.37983226461751335, -1.1070574781288487, -0.022826597028484295, 0.008402066532324712, 0, 1693076280.0765884]
[-3.502189611953033e-05, 0.37741565987530173, -1.1226628800706624, -0.015605401941813693, 0.007221195086670603, 0, 1693076280.121498]
[-6.79008779331164e-05, 0.3758210295332668, -1.1319131027424127, -0.009250222671750245, 0.006355179270063448, 0, 1693076280.1748881]
[-6.790087793398376e-05, 0.3769060357455278, -1.1355398578336913, -0.0036267550912785582, 0.005623467580471686, 0, 1693076280.225904]
[-5.146138702762509e-05, 0.37723482550664833, -1.1340061240585628, 0.0015337337751285185, 0.005160488866407077, 0, 1693076280.289751]
[-6.79008779331164e-05, 0.379733627689298, -1.1278072211622585, 0.006198902896304252, 0.004665169121175734, 0, 1693076280.3386145]
[-0.00010077985974843856, 0.38073643645892374, -1.1172313501518827, 0.010575871010375913, 0.00437696811407166, 0, 1693076280.3895087]
[-0.00013365884156376072, 0.3840572130357271, -1.1026713090642564, 0.014560041087626405, 0.003984170077250492, 0, 1693076280.4435217]
[-6.790087793571986e-05, 0.3862436649370083, -1.0843078977127578, 0.01836341135149851, 0.0038033702638721047, 0, 1693076280.492532]
[-3.502189611952894e-05, 0.3867532890639104, -1.0624023508924305, 0.021905546820327207, 0.0035421354688286947, 0, 1693076280.5378885]
[-8.434036884121115e-05, 0.39050149231495146, -1.037321446798597, 0.025080904093833675, 0.0031753572735064677, 0, 1693076280.5879045]
