Hokin_Second_Time_Right_Hand
Dev2/ai0 Dev2/ai1
[-0.1482370355520029, 0.01651954540290104, -1.0072630476221263, 0.008833736536746146, 0.008833736536746146, 0, 1692984740.3452017]
[-0.15486215065397219, 0.016305832022262642, -1.0164891410853023, -0.009226093463176026, -0.018059829999922172, 0, 1692984740.3922148]
[-0.16646843172301204, 0.016388029476354957, -1.041554796871706, -0.02506565578640377, -0.015839562323227745, 0, 1692984740.4422436]
[-0.19219623616965203, 0.012294596259663818, -1.0800447096834938, -0.038489912811787715, -0.013424257025383943, 0, 1692984740.4914448]
[-0.217052747671077, 0.012442551677233104, -1.1291929907798306, -0.04914828109633682, -0.010658368284549106, 0, 1692984740.5415561]
[-0.23873643735001243, 0.011258908336490705, -1.1856510715095585, -0.0564580807297279, -0.007309799633391074, 0, 1692984740.5945716]
[-0.25409092272927863, 0.010025946522729695, -1.2464673722106854, -0.06081630070112696, -0.0043582199713990645, 0, 1692984740.6444216]
[-0.2640532548019365, 0.009006698089636014, -1.3091714050616945, -0.06270403285100917, -0.0018877321498822178, 0, 1692984740.6917522]
[-0.2800981988923654, 0.005702360425178359, -1.3717055340608357, -0.06253412899914129, 0.00016990385186788217, 0, 1692984740.741771]
[-0.28958378573034027, 0.0023651437754027686, -1.4317285565116795, -0.06002302245084386, 0.0025111065482974326, 0, 1692984740.794245]
[-0.2720757268435755, 0.06889576266255394, -1.4876399773804303, -0.055911420868750714, 0.004111601582093146, 0, 1692984740.8442593]
[-0.19839392454584706, 0.23601961746442246, -1.5281427546842856, -0.040502777303855264, 0.015408643564895448, 0, 1692984740.8932812]
[-0.10919324327482056, 0.3639517190923692, -1.5307782204108518, -0.002635465726566248, 0.037867311577289016, 0, 1692984740.9418612]
[-0.0666642792201465, 0.4525276790533619, -1.4858306438386635, 0.04494757657218819, 0.04758304229875444, 0, 1692984740.9930246]
[-0.03687592123120846, 0.48622862760183005, -1.3887208073540904, 0.09710983648457305, 0.05216225991238486, 0, 1692984741.0440361]
[-0.025286080030012155, 0.5083068583617023, -1.2466352273620405, 0.14208557999204988, 0.04497574350747682, 0, 1692984741.0942588]
[-0.017428003323947915, 0.5103453547064387, -1.0679147329690286, 0.17872049439301185, 0.036634914400961976, 0, 1692984741.142261]
[-0.004901111208486235, 0.5106741444392405, -0.8637071571992911, 0.20420757576973753, 0.025487081376725673, 0, 1692984741.1922624]
[-5.146138702762371e-05, 0.5076657183816329, -0.6440990919208255, 0.21960806527846566, 0.015400489508728122, 0, 1692984741.243284]
[-6.79008779331164e-05, 0.5042298656635203, -0.41700502106691595, 0.22709407085390956, 0.0074860055754438996, 0, 1692984741.2933006]
[-0.00013365884156462808, 0.5013036370262398, -0.18832005754954342, 0.22868496351737252, 0.0015908926634629506, 0, 1692984741.3423157]
[-0.00010077985974843856, 0.490470015222465, 0.03753603235922415, 0.22585608990876757, -0.0028288736086049472, 0, 1692984741.3914065]
[-0.00766294569846111, 0.46240781087575, 0.25687003344009185, 0.21933400108086773, -0.006522088827899834, 0, 1692984741.4442742]
[-0.1355621875870459, 0.24795468663128065, 0.46629825792961177, 0.2094282244895199, -0.009905776591347844, 0, 1692984741.4949548]
