HokinRight_Hand
Dev2/ai0 Dev2/ai1
[-8.87260765e-02  5.40360286e-04  1.69204441e+09]
[-1.18350040e-01  5.23920795e-04  1.69204441e+09]
[-1.41200933e-01  5.07481304e-04  1.69204441e+09]
[-1.53892221e-01  4.58162831e-04  1.69204441e+09]
[-1.61059839e-01  3.92404867e-04  1.69204441e+09]
[-1.60007712e-01  4.91041813e-04  1.69204441e+09]
[-1.58791189e-01  4.08844358e-04  1.69204441e+09]
[-1.57097922e-01  3.59525886e-04  1.69204441e+09]
[-1.56029355e-01  3.26646904e-04  1.69204441e+09]
[-1.53333278e-01  2.93767922e-04  1.69204441e+09]
[-1.06661562e-01  7.86772595e-02  1.69204441e+09]
[-4.07063227e-02  1.47920392e-01  1.69204441e+09]
[-1.11152388e-02  1.82147410e-01  1.69204441e+09]
[-6.79008779e-05  1.90169881e-01  1.69204441e+09]
[-6.79008779e-05  1.93572856e-01  1.69204441e+09]
[-5.14613870e-05  1.91452161e-01  1.69204441e+09]
[-1.33658842e-04  1.88180703e-01  1.69204441e+09]
[-6.79008779e-05  1.83281735e-01  1.69204441e+09]
[-5.14613870e-05  1.78251251e-01  1.69204441e+09]
[-6.79008779e-05  1.77215563e-01  1.69204441e+09]
[-3.50218961e-05  1.77330640e-01  1.69204441e+09]
[-5.14613870e-05  1.77988219e-01  1.69204441e+09]
[-2.14291431e-06  1.79418455e-01  1.69204441e+09]
[-5.14613870e-05  1.78464965e-01  1.69204441e+09]
[-5.14613870e-05  1.76656621e-01  1.69204441e+09]
[-1.00779860e-04  1.73878347e-01  1.69204441e+09]
[-1.50098332e-04  1.72842659e-01  1.69204441e+09]
[-1.17219351e-04  1.73171449e-01  1.69204441e+09]
[-6.79008779e-05  1.74042742e-01  1.69204441e+09]
[-1.17219351e-04  1.72612506e-01  1.69204441e+09]
[-8.43403688e-05  1.71494621e-01  1.69204441e+09]
[-5.14613870e-05  1.70656207e-01  1.69204441e+09]
[-8.43403688e-05  1.68288920e-01  1.69204441e+09]
[-6.79008779e-05  1.68634150e-01  1.69204441e+09]
[-6.79008779e-05  1.70475373e-01  1.69204441e+09]
[-5.14613870e-05  1.69028697e-01  1.69204441e+09]
[-5.14613870e-05  1.59296519e-01  1.69204441e+09]
[-8.43403688e-05  1.08251903e-01  1.69204441e+09]
[-1.00779860e-04  2.51338386e-02  1.69204441e+09]
[-5.14613870e-05  1.42809279e-03  1.69204441e+09]
[-3.50218961e-05  1.03354501e-03  1.69204441e+09]
[-3.39825708e-02  9.02029085e-04  1.69204441e+09]
[-6.24722090e-02  7.54073667e-04  1.69204441e+09]
[-8.59313630e-02  6.88315704e-04  1.69204441e+09]
[-9.32469366e-02  6.22557740e-04  1.69204441e+09]
[-1.00644708e-01  6.06118249e-04  1.69204441e+09]
[-1.09669989e-01  5.89678758e-04  1.69204441e+09]
[-1.11922199e-01  5.56799776e-04  1.69204441e+09]
[-1.12974326e-01  5.73239267e-04  1.69204441e+09]
[-1.13303116e-01  5.07481304e-04  1.69204441e+09]
[-1.12826371e-01  5.73239267e-04  1.69204441e+09]
[-1.11856441e-01  4.74602322e-04  1.69204441e+09]
[-1.09160364e-01  5.07481304e-04  1.69204441e+09]
[-1.06398530e-01  4.58162831e-04  1.69204441e+09]
[-9.31482997e-02  5.07481304e-04  1.69204441e+09]
[-8.50436305e-02  4.74602322e-04  1.69204441e+09]
[-8.13283054e-02  4.25283849e-04  1.69204441e+09]
[-8.08679997e-02  4.91041813e-04  1.69204441e+09]
[-7.97994327e-02  4.41723340e-04  1.69204441e+09]
[-8.03090570e-02  4.08844358e-04  1.69204441e+09]
[-7.92240505e-02  4.58162831e-04  1.69204441e+09]
[-7.75143434e-02  4.41723340e-04  1.69204441e+09]
[-7.79088912e-02  3.59525886e-04  1.69204441e+09]
[-7.70540377e-02  3.92404867e-04  1.69204441e+09]
[-7.86815473e-02  3.75965377e-04  1.69204441e+09]
[-7.77444963e-02  3.75965377e-04  1.69204441e+09]
[-7.82705600e-02  3.43086395e-04  1.69204441e+09]
[-8.08351207e-02  4.58162831e-04  1.69204441e+09]
[-8.35805157e-02  3.75965377e-04  1.69204441e+09]
[-8.23146749e-02  3.10207413e-04  1.69204441e+09]
[-7.88295028e-02  3.43086395e-04  1.69204441e+09]
[-6.77986041e-02  3.92404867e-04  1.69204441e+09]
[-3.08919465e-02  3.26646904e-04  1.69204441e+09]
[-2.98053751e-04  3.26646904e-04  1.69204441e+09]
[-6.79008779e-05  2.93767922e-04  1.69204441e+09]
[-1.17219351e-04  3.43086395e-04  1.69204441e+09]
[-1.00779860e-04  1.80812970e-02  1.69204441e+09]
[-1.50098332e-04  3.35344184e-02  1.69204441e+09]
[-8.43403688e-05  3.24987304e-02  1.69204441e+09]
[-3.50218961e-05  2.05143417e-02  1.69204441e+09]
[-8.43403688e-05 -1.49813659e-03  1.69204441e+09]
[-1.00779860e-04 -6.59437877e-03  1.69204441e+09]
[-5.14613870e-05 -6.64369725e-03  1.69204441e+09]
[-4.73807561e-02 -6.61081827e-03  1.69204441e+09]
[-8.62272738e-02 -6.59437877e-03  1.69204441e+09]
[-1.06299893e-01 -6.59437877e-03  1.69204441e+09]
[-1.11511212e-01 -6.59437877e-03  1.69204441e+09]
[-1.05708071e-01 -6.52862081e-03  1.69204441e+09]
[-9.03535862e-02 -6.49574183e-03  1.69204441e+09]
