0,1,2
0.0,0.0,0.0
-0.059726813926228514,0.0034337106833677716,1692044368.7947924
-0.029543908211258907,0.0009842265399600438,1692044369.0297418
-0.021389920656666995,0.0011486214489714903,1692044369.0797899
-0.01696769757599493,0.0013130163579803233,1692044369.1296296
-0.016885500121023096,0.0012965768670809216,1692044369.1796274
-0.019121270897041243,0.001395213812480825,1692044369.2296445
-0.025466914431450004,0.0011486214489749695,1692044369.2816672
-0.034771666371804025,0.0008362711218384417,1692044369.330678
-0.05351268625809767,-0.00011721935065740069,1692044369.380556
-0.10654648516019753,-0.0027804168788385986,1692044369.4296248
-0.2152937220573598,-0.0038983022617081766,1692044369.4796443
-0.3634957416909872,-0.004358608007711614,1692044369.531661
-0.4597654071432154,-0.004506563426084717,1692044369.580679
-0.500255876057522,-0.004523002917015254,1692044369.6296802
-0.5277591462131299,-0.004621639862600188,1692044369.6799707
-0.5550487029227538,-0.004703837317258877,1692044369.729985
-0.5577447796063841,-0.0047202768081902715,1692044369.7809489
-0.5575968241786435,-0.004769595280988746,1692044369.8314085
-0.520180540394491,-0.004736716299121665,1692044369.883629
-0.449918151400441,-0.00472027680819113,1692044369.933627
-0.35147847302257845,-0.004786034771918424,1692044369.9836292
-0.2666342550282247,-0.004769595280986171,1692044370.0346408
-0.22612734713373311,0.02681066663453182,1692044370.0844429
-0.22086670976238437,0.10619696638451719,1692044370.1334598
-0.23137154501735852,0.18545174770226006,1692044370.1834753
-0.24585473731299717,0.2425132157560302,1692044370.234487
-0.26314908274869653,0.26436129687831184,1692044370.2844982
-0.28917279843220606,0.27749644861600925,1692044370.333481
-0.30842344349947043,0.29582647873595097,1692044370.3803587
-0.3387214272224145,0.31560318367666346,1692044370.4297354
-0.36269020658010176,0.32531892143648333,1692044370.4807498
-0.36149012366219707,0.32886985095979465,1692044370.529761
-0.34768095036619895,0.3267162779626264,1692044370.5804243
-0.32714802485805855,0.3184472152092474,1692044370.6304367
-0.31356900448429614,0.31185498026317593,1692044370.680433
-0.2921976649474507,0.30541070069181897,1692044370.730444
-0.2810845684070578,0.2970265614197286,1692044370.7807946
-0.26962624255106055,0.2887081800652442,1692044370.8298066
-0.26127498067473887,0.27700326394660213,1692044370.8798256
-0.25548827953735037,0.26399962811834643,1692044370.9288065
-0.24922483314082564,0.2522289538927141,1692044370.9788175
-0.24697262275808676,0.24430512008674987,1692044371.0286162
-0.24634792206811804,0.2387156937315927,1692044371.07863
-0.24818914515451515,0.23799235620213105,1692044371.1284714
-0.2513126486057402,0.23815675109529327,1692044371.178634
-0.25205242573911646,0.23934039432502793,1692044371.2286634
