HokinRight_Hand
Dev2/ai0 Dev2/ai1
[-1.43387386e-01  6.29418210e-03  1.69204464e+09]
[-1.52708577e-01  6.27774261e-03  1.69204464e+09]
[-1.54500482e-01  6.42569802e-03  1.69204464e+09]
[-1.52445545e-01  6.29418210e-03  1.69204464e+09]
[-1.45360125e-01  6.39281904e-03  1.69204464e+09]
[-1.43354507e-01  6.39281904e-03  1.69204464e+09]
[-1.46741042e-01  6.44213751e-03  1.69204464e+09]
[-1.58281565e-01  6.42569802e-03  1.69204464e+09]
[-1.79143280e-01  6.49145599e-03  1.69204464e+09]
[-2.18778894e-01  6.32706108e-03  1.69204464e+09]
[-2.64086134e-01  6.42569802e-03  1.69204464e+09]
[-3.03376519e-01  6.45857701e-03  1.69204464e+09]
[-3.60898302e-01  6.40925853e-03  1.69204464e+09]
[-4.28546812e-01  6.47501650e-03  1.69204464e+09]
[-4.73097835e-01  6.49145599e-03  1.69204464e+09]
[-5.10283966e-01  6.42569802e-03  1.69204464e+09]
[-5.25457617e-01  6.44213751e-03  1.69204464e+09]
[-5.18010527e-01  6.45857701e-03  1.69204464e+09]
[-4.67475529e-01  5.11904313e-02  1.69204464e+09]
[-2.56803439e-01  1.82722792e-01  1.69204464e+09]
[-8.76739491e-02  2.31498758e-01  1.69204464e+09]
[-1.70334555e-02  2.21585746e-01  1.69204464e+09]
[-5.14613870e-05  1.98537581e-01  1.69204464e+09]
[-5.14613870e-05  1.85484627e-01  1.69204464e+09]
[-1.00779860e-04  1.90958977e-01  1.69204464e+09]
[-5.14613870e-05  2.01677524e-01  1.69204464e+09]
[-1.82977314e-04  2.04061250e-01  1.69204464e+09]
[-6.79008779e-05  1.85829856e-01  1.69204464e+09]
[-1.50098332e-04  7.17891130e-02  1.69204464e+09]
[-8.43403688e-05  1.12095899e-02  1.69204464e+09]
[-6.79008779e-05  8.33267896e-03  1.69204464e+09]
[-5.14613870e-05  8.33267896e-03  1.69204464e+09]
[-8.43403688e-05  8.34911846e-03  1.69204464e+09]
[-5.14613870e-05  8.39843693e-03  1.69204464e+09]
[-8.42709744e-02  8.36555795e-03  1.69204464e+09]
[-1.36104691e-01  8.46419489e-03  1.69204464e+09]
[-1.59563845e-01  8.28336049e-03  1.69204464e+09]
[-1.74310069e-01  8.29979998e-03  1.69204464e+09]
[-1.81691401e-01  8.39843693e-03  1.69204464e+09]
[-1.97769224e-01  8.41487642e-03  1.69204464e+09]
[-2.10920817e-01  8.29979998e-03  1.69204464e+09]
[-2.28215163e-01  8.34911846e-03  1.69204464e+09]
[-2.36418469e-01  8.39843693e-03  1.69204464e+09]
[-2.41383196e-01  8.33267896e-03  1.69204464e+09]
[-2.34922475e-01  8.41487642e-03  1.69204464e+09]
[-2.24910825e-01  8.34911846e-03  1.69204464e+09]
[-2.14784098e-01  8.34911846e-03  1.69204464e+09]
[-2.08126104e-01  8.33267896e-03  1.69204464e+09]
[-2.00103632e-01  8.39843693e-03  1.69204464e+09]
[-1.74375827e-01  8.41487642e-03  1.69204464e+09]
[-1.20388537e-01  8.29979998e-03  1.69204464e+09]
[-6.29982727e-02  8.34911846e-03  1.69204464e+09]
[-1.29893408e-02  8.28336049e-03  1.69204464e+09]
[-1.00779860e-04  8.31623947e-03  1.69204464e+09]
[-2.14291431e-06  8.38199744e-03  1.69204464e+09]
[-8.45204126e-03  1.72100040e-02  1.69204464e+09]
[-3.07604305e-02  3.04109151e-02  1.69204464e+09]
[-4.42243738e-02  3.94033165e-02  1.69204464e+09]
[-4.40599788e-02  4.94971638e-02  1.69204465e+09]
[-2.53682775e-02  6.12678391e-02  1.69204465e+09]
[-8.00817500e-03  7.05890302e-02  1.69204465e+09]
[-1.17219351e-04  7.51592086e-02  1.69204465e+09]
[-1.00779860e-04  7.34988200e-02  1.69204465e+09]
[-5.14613870e-05  6.33227754e-02  1.69204465e+09]
[-3.50218961e-05  4.62257052e-02  1.69204465e+09]
[1.42965766e-05 2.51502781e-02 1.69204465e+09]
[-8.43403688e-05  8.10252609e-03  1.69204465e+09]
[-1.85824052e-05  8.10252609e-03  1.69204465e+09]
[-1.85824052e-05  8.16828406e-03  1.69204465e+09]
[-5.14613870e-05  8.18472355e-03  1.69204465e+09]
[-5.14613870e-05  8.20116304e-03  1.69204465e+09]
[-6.79008779e-05  8.31623947e-03  1.69204465e+09]
[-8.43403688e-05  8.29979998e-03  1.69204465e+09]
[-8.43403688e-05  8.39843693e-03  1.69204465e+09]
[-8.43403688e-05  8.49707387e-03  1.69204465e+09]
[-5.14613870e-05  8.48063438e-03  1.69204465e+09]
[-3.30290803e-02  7.95457067e-03  1.69204465e+09]
[-3.87500232e-02  7.95457067e-03  1.69204465e+09]
[-4.84000045e-02  8.06964711e-03  1.69204465e+09]
[-5.04878199e-02  8.08608660e-03  1.69204465e+09]
[-5.20660110e-02  8.11896558e-03  1.69204465e+09]
[-4.56217305e-02  8.16828406e-03  1.69204465e+09]
[-1.98281690e-02  8.13540507e-03  1.69204465e+09]
[-7.91238478e-04  8.08608660e-03  1.69204465e+09]
[-8.43403688e-05  8.20116304e-03  1.69204465e+09]
[-6.79008779e-05  8.29979998e-03  1.69204465e+09]
[-1.85824052e-05  8.20116304e-03  1.69204465e+09]
[4.71755584e-05 8.29979998e-03 1.69204465e+09]
[-3.50218961e-05  8.25048151e-03  1.69204465e+09]
[-8.43403688e-05  8.29979998e-03  1.69204465e+09]
[-1.37455573e-02  8.43131591e-03  1.69204465e+09]
[-3.11878573e-02  8.38199744e-03  1.69204465e+09]
[-4.51449853e-02  8.39843693e-03  1.69204465e+09]
[-5.93651451e-02  8.44775540e-03  1.69204465e+09]
[-7.61005472e-02  8.46419489e-03  1.69204465e+09]
[-9.56471024e-02  8.48063438e-03  1.69204465e+09]
[-1.12267428e-01  8.49707387e-03  1.69204465e+09]
[-1.23512040e-01  8.48063438e-03  1.69204465e+09]
[-1.21884531e-01  8.49707387e-03  1.69204465e+09]
[-1.09916581e-01  8.51351336e-03  1.69204465e+09]
[-8.60464394e-02  8.49707387e-03  1.69204465e+09]
[-6.64670053e-02  8.51351336e-03  1.69204465e+09]
[-4.51121063e-02  8.54639235e-03  1.69204465e+09]
[-8.83014954e-03  8.52995285e-03  1.69204465e+09]
[-6.79008779e-05  8.57927133e-03  1.69204465e+09]
[-1.17219351e-04  8.59571082e-03  1.69204465e+09]
[-1.00779860e-04  8.54639235e-03  1.69204465e+09]
[-5.14613870e-05  8.57927133e-03  1.69204465e+09]
[-1.00779860e-04  4.02581700e-02  1.69204465e+09]
[-5.14613870e-05  5.85060046e-02  1.69204465e+09]
[-5.14613870e-05  6.02650301e-02  1.69204465e+09]
[-1.00779860e-04  4.97766351e-02  1.69204465e+09]
[-1.00779860e-04  2.11883608e-02  1.69204465e+09]
