HokinRight_Hand
Dev2/ai0 Dev2/ai1
[-1.64331298e-01 -6.80809216e-03  1.69204438e+09]
[-1.66715024e-01 -6.82453165e-03  1.69204438e+09]
[-1.65071075e-01 -6.84097114e-03  1.69204438e+09]
[-1.61076278e-01 -6.77521318e-03  1.69204438e+09]
[-1.57689743e-01 -6.77521318e-03  1.69204438e+09]
[-1.55322456e-01 -6.74233419e-03  1.69204438e+09]
[-1.53004488e-01 -6.82453165e-03  1.69204438e+09]
[-1.53119565e-01 -6.75877368e-03  1.69204438e+09]
[-1.55766323e-01 -6.77521318e-03  1.69204438e+09]
[-1.54878590e-01 -6.74233419e-03  1.69204438e+09]
[-1.55963597e-01 -6.70945521e-03  1.69204438e+09]
[-1.56292386e-01 -6.70945521e-03  1.69204438e+09]
[-1.55519730e-01 -6.74233419e-03  1.69204438e+09]
[-1.54993667e-01 -6.74233419e-03  1.69204438e+09]
[-1.54648437e-01 -6.75877368e-03  1.69204438e+09]
[-1.57443151e-01 -6.74233419e-03  1.69204438e+09]
[-1.61783177e-01 -6.64369725e-03  1.69204438e+09]
[-1.62835304e-01 -6.61081827e-03  1.69204438e+09]
[-1.64660088e-01 -6.77521318e-03  1.69204438e+09]
[-1.66435553e-01 -6.70945521e-03  1.69204438e+09]
[-1.69624814e-01 -6.72589470e-03  1.69204438e+09]
[-1.69115190e-01 -6.79165267e-03  1.69204438e+09]
[-1.66386234e-01 -6.70945521e-03  1.69204438e+09]
[-1.60994081e-01 -6.72589470e-03  1.69204438e+09]
[-1.44883379e-01 -6.72589470e-03  1.69204438e+09]
[-1.02847600e-01 -6.79165267e-03  1.69204438e+09]
[-7.25824961e-02 -6.84097114e-03  1.69204438e+09]
[-5.01425906e-02 -6.74233419e-03  1.69204438e+09]
[-2.73410164e-02 -6.77521318e-03  1.69204438e+09]
[-8.68219413e-03 -6.79165267e-03  1.69204438e+09]
[-8.43403688e-05 -6.79165267e-03  1.69204438e+09]
[-8.43403688e-05 -6.79165267e-03  1.69204439e+09]
[-1.00779860e-04  2.32597366e-02  1.69204439e+09]
[-8.43403688e-05  4.33816733e-02  1.69204439e+09]
[-1.17219351e-04  5.38043103e-02  1.69204439e+09]
[-6.79008779e-05  6.14979919e-02  1.69204439e+09]
[-6.79008779e-05  6.54763486e-02  1.69204439e+09]
[-5.14613870e-05  6.62325652e-02  1.69204439e+09]
[-1.00779860e-04  6.24021639e-02  1.69204439e+09]
[-1.17219351e-04  4.91848135e-02  1.69204439e+09]
[-6.79008779e-05  1.25576281e-02  1.69204439e+09]
[-1.00779860e-04 -2.07351877e-03  1.69204439e+09]
[-3.88322207e-02 -2.50094553e-03  1.69204439e+09]
[-8.27749807e-02 -2.68177993e-03  1.69204439e+09]
[-1.07088988e-01 -2.73109841e-03  1.69204439e+09]
[-1.21900970e-01 -2.76397739e-03  1.69204439e+09]
[-1.31008448e-01 -2.91193281e-03  1.69204439e+09]
[-1.34575818e-01 -2.94481179e-03  1.69204439e+09]
[-1.39113118e-01 -2.96125128e-03  1.69204439e+09]
[-1.41365328e-01 -3.01056975e-03  1.69204439e+09]
[-1.43173672e-01 -2.99413026e-03  1.69204439e+09]
[-1.43781933e-01 -2.99413026e-03  1.69204439e+09]
[-1.48204157e-01 -3.14208568e-03  1.69204439e+09]
[-1.51459176e-01 -3.02700924e-03  1.69204439e+09]
[-1.53694947e-01 -3.04344873e-03  1.69204439e+09]
[-1.53645628e-01 -3.15852517e-03  1.69204439e+09]
[-1.53103125e-01 -3.14208568e-03  1.69204439e+09]
[-1.53234641e-01 -3.12564619e-03  1.69204439e+09]
[-1.51935921e-01 -3.10920670e-03  1.69204439e+09]
[-1.47924685e-01 -3.10920670e-03  1.69204439e+09]
[-1.41891392e-01 -3.12564619e-03  1.69204439e+09]
[-1.37436290e-01 -3.17496466e-03  1.69204439e+09]
[-1.40707748e-01 -3.19140415e-03  1.69204439e+09]
[-1.50982431e-01 -3.14208568e-03  1.69204439e+09]
[-1.60451578e-01 -3.15852517e-03  1.69204439e+09]
[-1.62358559e-01 -3.17496466e-03  1.69204439e+09]
[-1.56111552e-01 -3.24072262e-03  1.69204439e+09]
[-1.44340876e-01 -3.14208568e-03  1.69204439e+09]
[-1.22574989e-01 -3.19140415e-03  1.69204439e+09]
[-1.06612243e-01 -3.20784364e-03  1.69204439e+09]
[-7.85500314e-02 -3.25716212e-03  1.69204439e+09]
[-6.04994700e-02 -3.15852517e-03  1.69204439e+09]
[-5.19509346e-02 -3.25716212e-03  1.69204439e+09]
[-3.79280487e-02 -3.22428313e-03  1.69204439e+09]
[-1.97624110e-02 -3.27360161e-03  1.69204439e+09]
[-2.17215571e-03 -3.24072262e-03  1.69204439e+09]
[-2.14291431e-06 -3.19140415e-03  1.69204439e+09]
[-1.00779860e-04  1.84100868e-02  1.69204439e+09]
[-1.17219351e-04  3.64113292e-02  1.69204439e+09]
[-2.14291431e-06  4.67846478e-02  1.69204439e+09]
[-1.17219351e-04  4.75901829e-02  1.69204439e+09]
[-5.14613870e-05  3.82361127e-02  1.69204439e+09]
[-5.14613870e-05  7.31343053e-03  1.69204439e+09]
[-6.79008779e-05 -4.96686917e-03  1.69204439e+09]
[-3.50218961e-05 -4.85179274e-03  1.69204439e+09]
[-3.43442396e-02 -4.68739783e-03  1.69204439e+09]
[-9.00576753e-02 -4.62163986e-03  1.69204439e+09]
[-1.29085028e-01 -4.50656343e-03  1.69204439e+09]
[-1.47513698e-01 -4.55588190e-03  1.69204439e+09]
[-1.58873387e-01 -4.58876088e-03  1.69204439e+09]
[-1.62983260e-01 -4.49012394e-03  1.69204439e+09]
[-1.66895859e-01 -4.53944241e-03  1.69204439e+09]
[-1.66057444e-01 -4.52300292e-03  1.69204439e+09]
[-1.66484871e-01 -4.44080546e-03  1.69204439e+09]
[-1.59284374e-01 -4.50656343e-03  1.69204439e+09]
[-1.37206137e-01 -4.55588190e-03  1.69204439e+09]
[-8.89726689e-02 -4.50656343e-03  1.69204439e+09]
[-4.50956668e-02 -4.60520037e-03  1.69204439e+09]
[-1.10659203e-02 -4.55588190e-03  1.69204439e+09]
[-5.14613870e-05 -4.57232139e-03  1.69204439e+09]
[-1.17219351e-04 -4.55588190e-03  1.69204439e+09]
[-3.50218961e-05 -4.53944241e-03  1.69204439e+09]
[-8.43403688e-05 -4.60520037e-03  1.69204439e+09]
[-5.14613870e-05 -4.55588190e-03  1.69204439e+09]
[-1.00779860e-04  4.78860937e-02  1.69204439e+09]
[-6.79008779e-05  8.47105525e-02  1.69204439e+09]
[-1.00779860e-04  9.45084888e-02  1.69204439e+09]
[-5.14613870e-05  9.15165015e-02  1.69204439e+09]
[-6.79008779e-05  7.93512786e-02  1.69204439e+09]
[-1.85824052e-05  4.26418962e-02  1.69204439e+09]
[-5.14613870e-05  1.24725839e-03  1.69204439e+09]
[-5.14613870e-05 -3.01056975e-03  1.69204439e+09]
[-6.79008779e-05 -3.15852517e-03  1.69204439e+09]
[-8.43403688e-05 -3.25716212e-03  1.69204439e+09]
[-8.43403688e-05 -3.29004110e-03  1.69204439e+09]
[-8.43403688e-05 -3.40511753e-03  1.69204439e+09]
[-5.14613870e-05 -3.48731499e-03  1.69204439e+09]
[-1.00779860e-04 -3.45443601e-03  1.69204439e+09]
[-3.50218961e-05 -3.52019397e-03  1.69204439e+09]
[-6.79008779e-05 -3.40511753e-03  1.69204439e+09]
[-2.14291430e-06 -3.48731499e-03  1.69204439e+09]
[-2.14291431e-06 -3.56951244e-03  1.69204439e+09]
[-3.50218961e-05 -3.61883092e-03  1.69204439e+09]
[-5.14613870e-05 -3.53663346e-03  1.69204439e+09]
[-6.79008779e-05 -3.56951244e-03  1.69204439e+09]
[-5.14613870e-05 -3.63527041e-03  1.69204439e+09]
[-8.43403688e-05 -3.63527041e-03  1.69204439e+09]
[-5.21153295e-02 -3.68458888e-03  1.69204439e+09]
[-8.36133947e-02 -3.60239143e-03  1.69204439e+09]
[-9.97405357e-02 -3.66814939e-03  1.69204439e+09]
[-1.09374078e-01 -3.58595193e-03  1.69204439e+09]
[-1.17067760e-01 -3.65170990e-03  1.69204439e+09]
[-1.21933849e-01 -3.61883092e-03  1.69204439e+09]
[-1.28082219e-01 -3.68458888e-03  1.69204439e+09]
[-1.37666442e-01 -3.68458888e-03  1.69204439e+09]
[-1.40494035e-01 -3.70102837e-03  1.69204439e+09]
[-1.36811589e-01 -3.68458888e-03  1.69204439e+09]
[-1.12070154e-01 -3.71746786e-03  1.69204439e+09]
[-6.95576297e-02 -3.76678633e-03  1.69204439e+09]
[-2.37407679e-02 -3.79966532e-03  1.69204439e+09]
[-6.79008779e-05 -3.79966532e-03  1.69204439e+09]
[-6.79008779e-05 -3.71746786e-03  1.69204439e+09]
[-1.00779860e-04 -3.81610481e-03  1.69204439e+09]
[-1.17219351e-04 -3.79966532e-03  1.69204439e+09]
[-1.33658842e-04 -3.86542328e-03  1.69204439e+09]
[-6.79008779e-05 -3.71746786e-03  1.69204439e+09]
[1.42965766e-05 4.25432593e-02 1.69204439e+09]
[3.07360675e-05 4.08828707e-02 1.69204439e+09]
[-5.14613870e-05  1.29686154e-02  1.69204439e+09]
[-5.14613870e-05 -3.94762073e-03  1.69204439e+09]
[-5.14613870e-05 -3.83254430e-03  1.69204439e+09]
[-3.50218961e-05 -3.78322583e-03  1.69204439e+09]
[-3.50218961e-05 -3.79966532e-03  1.69204439e+09]
[-3.50218961e-05 -3.83254430e-03  1.69204439e+09]
[-2.14291431e-06 -3.91474175e-03  1.69204439e+09]
[-5.05864568e-02 -3.96406023e-03  1.69204439e+09]
