HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-3.77800932e-02  1.29373013e-04  1.69204172e+09]
[-3.83554754e-02  4.71755584e-05  1.69204172e+09]
[-3.79444882e-02 -6.79008779e-05  1.69204172e+09]
[-3.78622907e-02 -3.50218961e-05  1.69204172e+09]
[-3.84541124e-02 -5.14613870e-05  1.69204172e+09]
[-3.90130551e-02 -5.14613870e-05  1.69204172e+09]
[-5.13755524e-02 -1.66537823e-04  1.69204172e+09]
[-9.69129432e-02 -5.14613870e-05  1.69204172e+09]
[-1.45475201e-01 -1.33658842e-04  1.69204172e+09]
[-1.70841336e-01 -1.82977314e-04  1.69204172e+09]
[-1.90190618e-01 -2.15856296e-04  1.69204172e+09]
[-1.96322549e-01 -3.30932732e-04  1.69204172e+09]
[-1.99955676e-01 -3.96690696e-04  1.69204172e+09]
[-2.02520237e-01 -3.96690696e-04  1.69204172e+09]
[-1.99462492e-01 -5.61085605e-04  1.69204172e+09]
[-1.87708255e-01 -4.78888151e-04  1.69204172e+09]
[-1.74458025e-01 -4.29569678e-04  1.69204172e+09]
[-1.53234641e-01 -4.95327642e-04  1.69204172e+09]
[-1.33819601e-01 -5.28206623e-04  1.69204172e+09]
[-8.22982354e-02 -5.11767132e-04  1.69204172e+09]
[-2.26228825e-02 -6.76162042e-04  1.69204172e+09]
[-4.19421310e-03  1.03876153e-02  1.69204172e+09]
[-4.29285004e-03  1.29850549e-02  1.69204172e+09]
[-4.24353157e-03  1.46290040e-02  1.69204172e+09]
[-4.22709208e-03  1.24589912e-02  1.69204172e+09]
[-1.05727356e-02 -8.40556951e-04  1.69204172e+09]
[-4.63615076e-02 -6.33134692e-03  1.69204172e+09]
[-4.52600617e-02  7.56002286e-03  1.69204172e+09]
[-4.29285004e-03  8.13404570e-02  1.69204172e+09]
[-3.86542328e-03  1.09336909e-01  1.69204172e+09]
[-3.83254430e-03  1.14186559e-01  1.69204172e+09]
[-3.81610481e-03  1.20795234e-01  1.69204172e+09]
[-3.76678633e-03  1.37382679e-01  1.69204172e+09]
[-3.75034684e-03  1.48331380e-01  1.69204172e+09]
[-3.75034684e-03  1.50945259e-01  1.69204172e+09]
[-3.81610481e-03  1.46950462e-01  1.69204172e+09]
[-3.73390735e-03  1.40177393e-01  1.69204172e+09]
[-3.71746786e-03  1.38845794e-01  1.69204172e+09]
[-3.76678633e-03  1.33716673e-01  1.69204172e+09]
[-3.73390735e-03  1.32861819e-01  1.69204172e+09]
[-3.83254430e-03  1.29195813e-01  1.69204172e+09]
[-3.81610481e-03  1.23655705e-01  1.69204172e+09]
[-3.83254430e-03  1.11211011e-01  1.69204172e+09]
[-3.76678633e-03  6.91752340e-02  1.69204172e+09]
[-5.18058255e-03  9.41768536e-03  1.69204172e+09]
[-1.67868632e-02  3.10207413e-04  1.69204172e+09]
[-4.33859597e-02  1.12933522e-04  1.69204172e+09]
[-6.18475083e-02 -2.14291431e-06  1.69204172e+09]
[-7.96514773e-02 -1.85824052e-05  1.69204172e+09]
[-7.68732033e-02 -6.79008779e-05  1.69204172e+09]
[-7.05111202e-02 -8.43403688e-05  1.69204172e+09]
[-5.30030620e-02 -1.50098332e-04  1.69204172e+09]
[-1.81184619e-02  3.47345012e-02  1.69204172e+09]
[-2.30996277e-02  4.55188071e-02  1.69204172e+09]
[-4.87945523e-02  9.68071721e-03  1.69204172e+09]
[-7.32071967e-02 -1.76116844e-03  1.69204172e+09]
[-8.50271910e-02 -1.81048691e-03  1.69204172e+09]
[-9.28852678e-02 -1.84336590e-03  1.69204172e+09]
[-9.24907200e-02 -1.97488182e-03  1.69204172e+09]
[-9.19810958e-02 -1.97488182e-03  1.69204172e+09]
[-1.00513192e-01 -2.00776081e-03  1.69204172e+09]
[-1.13697664e-01 -1.97488182e-03  1.69204172e+09]
[-1.23298327e-01 -2.02420030e-03  1.69204172e+09]
[-1.31139964e-01 -2.00776081e-03  1.69204172e+09]
[-1.25205308e-01 -1.99132131e-03  1.69204172e+09]
[-1.04162759e-01 -1.90912386e-03  1.69204172e+09]
[-4.56874885e-02 -1.99132131e-03  1.69204172e+09]
[-8.07393296e-03  2.68106666e-02  1.69204172e+09]
[-1.69541048e-03  6.42433869e-02  1.69204172e+09]
[-2.23791368e-03  8.27378137e-02  1.69204172e+09]
[-2.35299011e-03  9.49852340e-02  1.69204172e+09]
[-2.41874808e-03  1.01051406e-01  1.69204172e+09]
[-2.45162706e-03  1.05605145e-01  1.69204172e+09]
[-2.51738502e-03  1.12180941e-01  1.69204172e+09]
[-2.59958248e-03  1.10126005e-01  1.69204172e+09]
[-2.64890095e-03  1.05128400e-01  1.69204172e+09]
[-2.69821942e-03  9.48537181e-02  1.69204172e+09]
[-2.64890095e-03  4.17048452e-02  1.69204172e+09]
[-2.64890095e-03  8.92450064e-03  1.69204172e+09]
[-2.61602197e-03  5.89678758e-04  1.69204172e+09]
[-2.68177993e-03  6.36150493e-05  1.69204172e+09]
[-2.71465892e-03 -8.43403688e-05  1.69204172e+09]
[-2.64890095e-03  4.17048452e-02  1.69204172e+09]
[-2.63246146e-03  6.96191003e-02  1.69204172e+09]
[-2.64890095e-03  7.73621003e-02  1.69204172e+09]
[-2.76397739e-03  6.15966289e-02  1.69204172e+09]
[-2.81329586e-03  1.56318129e-02  1.69204172e+09]
[-2.74753790e-03  1.44453229e-03  1.69204172e+09]
[-2.66534044e-03 -2.14291431e-06  1.69204172e+09]
[-2.69821942e-03 -8.43403688e-05  1.69204172e+09]
[-2.68177993e-03 -1.82977314e-04  1.69204172e+09]
[-2.76397739e-03 -2.98053751e-04  1.69204172e+09]
[-2.47600163e-02 -3.80251205e-04  1.69204172e+09]
[-5.81815018e-02 -3.63811714e-04  1.69204172e+09]
[-8.84466052e-02 -3.63811714e-04  1.69204172e+09]
[-1.03127071e-01 -4.62448660e-04  1.69204172e+09]
[-1.08141116e-01 -4.95327642e-04  1.69204172e+09]
[-1.07154746e-01 -4.62448660e-04  1.69204172e+09]
[-1.03439421e-01 -5.61085605e-04  1.69204172e+09]
[-8.82657708e-02 -5.77525096e-04  1.69204172e+09]
[-5.10467626e-02 -5.93964587e-04  1.69204172e+09]
