HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-4.16133412e-03  2.67749410e-03  1.69204183e+09]
[-3.50375448e-03  2.66105461e-03  1.69204183e+09]
[-3.17496466e-03  2.64461512e-03  1.69204183e+09]
[-3.07632772e-03  2.67749410e-03  1.69204183e+09]
[-5.42717492e-03  2.62817563e-03  1.69204183e+09]
[-1.26605509e-02  2.62817563e-03  1.69204183e+09]
[-3.66128894e-02  2.67749410e-03  1.69204183e+09]
[-8.11310315e-02  2.61173614e-03  1.69204183e+09]
[-1.36433481e-01  2.57885716e-03  1.69204183e+09]
[-1.66994495e-01  2.59529665e-03  1.69204183e+09]
[-1.92393510e-01  2.52953868e-03  1.69204183e+09]
[-2.06268441e-01  2.51309919e-03  1.69204183e+09]
[-2.13518257e-01  2.59529665e-03  1.69204183e+09]
[-2.10937257e-01  2.54597818e-03  1.69204183e+09]
[-2.04838205e-01  2.52953868e-03  1.69204183e+09]
[-1.98196651e-01  2.54597818e-03  1.69204183e+09]
[-1.91686612e-01  2.54597818e-03  1.69204183e+09]
[-1.82858605e-01  2.54597818e-03  1.69204183e+09]
[-1.48286354e-01  2.46378072e-03  1.69204183e+09]
[-1.07647931e-01  2.49665970e-03  1.69204183e+09]
[-7.80732862e-02  2.49665970e-03  1.69204183e+09]
[-7.35688655e-02  2.44734123e-03  1.69204183e+09]
[-7.12837763e-02  2.48022021e-03  1.69204183e+09]
[-3.93747239e-02  2.44734123e-03  1.69204183e+09]
[-8.97810496e-03  2.46378072e-03  1.69204183e+09]
[-4.45724495e-03  2.84710552e-02  1.69204183e+09]
[-4.24353157e-03  7.42550366e-02  1.69204183e+09]
[-4.25997106e-03  9.67935779e-02  1.69204183e+09]
[-4.25997106e-03  1.07594323e-01  1.69204183e+09]
[-4.22709208e-03  1.12542610e-01  1.69204183e+09]
[-4.27641055e-03  1.20877431e-01  1.69204183e+09]
[-4.24353157e-03  1.26105189e-01  1.69204183e+09]
[-4.24353157e-03  1.30560291e-01  1.69204183e+09]
[-4.27641055e-03  1.32269998e-01  1.69204184e+09]
[-4.29285004e-03  1.31415144e-01  1.69204184e+09]
[-4.16133412e-03  1.29475285e-01  1.69204184e+09]
[-4.21065259e-03  1.26417539e-01  1.69204184e+09]
[-4.12845513e-03  1.23639266e-01  1.69204184e+09]
[-4.14489463e-03  1.18197794e-01  1.69204184e+09]
[-4.19421310e-03  9.23055971e-02  1.69204184e+09]
[-4.27641055e-03  4.60613103e-02  1.69204184e+09]
[-4.25997106e-03  3.51590814e-03  1.69204184e+09]
[-4.17777361e-03  3.40083170e-03  1.69204184e+09]
[-4.22709208e-03  3.26931577e-03  1.69204184e+09]
[-4.17777361e-03  3.08848137e-03  1.69204184e+09]
[-4.17777361e-03  3.08848137e-03  1.69204184e+09]
[-4.24353157e-03  3.08848137e-03  1.69204184e+09]
[-4.24353157e-03  2.97340494e-03  1.69204184e+09]
[-4.22709208e-03  3.03916290e-03  1.69204184e+09]
[-4.29285004e-03  2.98984443e-03  1.69204184e+09]
[-4.25997106e-03  2.97340494e-03  1.69204184e+09]
[-4.19421310e-03  2.98984443e-03  1.69204184e+09]
[-4.21065259e-03  2.95696545e-03  1.69204184e+09]
[-4.21065259e-03  2.82544952e-03  1.69204184e+09]
[-4.30928953e-03  2.85832850e-03  1.69204184e+09]
[-4.24353157e-03  2.84188901e-03  1.69204184e+09]
[-3.81610481e-03  3.55893547e-02  1.69204184e+09]
[-3.81610481e-03  5.35248390e-02  1.69204184e+09]
[-3.78322583e-03  4.90039791e-02  1.69204184e+09]
[-3.88186277e-03  1.92156219e-02  1.69204184e+09]
[-3.88186277e-03  2.29938581e-03  1.69204184e+09]
[-3.86542328e-03  1.36233483e-03  1.69204184e+09]
