HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-1.01269408e-01  2.32268576e-02  1.69204171e+09]
[-1.00315918e-01  2.06622971e-02  1.69204171e+09]
[-9.90993956e-02  1.97252461e-02  1.69204171e+09]
[-9.88692427e-02  1.83607684e-02  1.69204171e+09]
[-9.93295484e-02  1.58126473e-02  1.69204171e+09]
[-1.03242147e-01  1.02396599e-02  1.69204171e+09]
[-1.43913449e-01  8.52995285e-03  1.69204171e+09]
[-2.04575173e-01  6.59009293e-03  1.69204171e+09]
[-2.28231602e-01  5.34069163e-03  1.69204171e+09]
[-2.28412436e-01  4.45295912e-03  1.69204171e+09]
[-2.17397977e-01  3.72962152e-03  1.69204171e+09]
[-2.09770053e-01  1.92127752e-03  1.69204171e+09]
[-2.06399957e-01  7.86952649e-04  1.69204171e+09]
[-2.04098428e-01 -6.76162042e-04  1.69204171e+09]
[-1.90831758e-01 -1.31730219e-03  1.69204171e+09]
[-1.58117170e-01 -2.74753790e-03  1.69204171e+09]
[-6.00884827e-02 -4.37504750e-03  1.69204171e+09]
[-4.17777361e-03  1.15712587e-02  1.69204171e+09]
[-4.06269717e-03  1.11967227e-01  1.69204171e+09]
[-4.17777361e-03  1.59049927e-01  1.69204171e+09]
[-4.14489463e-03  1.80848691e-01  1.69204171e+09]
[-4.12845513e-03  1.81966576e-01  1.69204171e+09]
[-4.19421310e-03  1.76837455e-01  1.69204171e+09]
[-4.22709208e-03  1.72135761e-01  1.69204171e+09]
[-4.19421310e-03  1.71395984e-01  1.69204171e+09]
[-4.19421310e-03  1.70179462e-01  1.69204171e+09]
[-4.22709208e-03  1.71872729e-01  1.69204171e+09]
[-4.17777361e-03  1.70738404e-01  1.69204171e+09]
[-4.12845513e-03  1.65428449e-01  1.69204171e+09]
[-4.17777361e-03  1.51027456e-01  1.69204171e+09]
[-4.42436597e-03  1.34324934e-01  1.69204171e+09]
[-4.45724495e-03  1.16257934e-01  1.69204171e+09]
[-4.34216852e-03  9.73196416e-02  1.69204171e+09]
[-4.19421310e-03  8.55818455e-02  1.69204171e+09]
[-5.03262714e-03  3.64277687e-02  1.69204171e+09]
[-2.04693092e-02  5.73239267e-04  1.69204171e+09]
[-5.98090114e-02 -1.50098332e-04  1.69204171e+09]
[-9.23098856e-02 -3.30932732e-04  1.69204171e+09]
[-1.08173995e-01 -4.62448660e-04  1.69204171e+09]
[-1.09867262e-01 -5.77525096e-04  1.69204171e+09]
[-1.08519224e-01 -6.26843569e-04  1.69204171e+09]
[-1.08354829e-01 -5.77525096e-04  1.69204171e+09]
[-1.09785065e-01 -7.25480514e-04  1.69204171e+09]
[-1.12826371e-01 -7.58359496e-04  1.69204171e+09]
[-1.12809931e-01 -7.25480514e-04  1.69204171e+09]
[-1.11527651e-01 -7.41920005e-04  1.69204171e+09]
[-1.07187625e-01 -7.25480514e-04  1.69204171e+09]
[-1.02880479e-01 -8.24117460e-04  1.69204171e+09]
[-8.23146749e-02 -7.91238478e-04  1.69204171e+09]
[-6.83246678e-02 -8.56996442e-04  1.69204171e+09]
[-5.01425906e-02 -8.56996442e-04  1.69204171e+09]
[-1.80033855e-02 -8.24117460e-04  1.69204171e+09]
[-4.53944241e-03 -8.40556951e-04  1.69204171e+09]
[-4.53944241e-03  2.54626284e-02  1.69204171e+09]
[-4.40792648e-03  7.00300875e-02  1.69204171e+09]
[-4.32572903e-03  1.03007705e-01  1.69204171e+09]
[-4.35860801e-03  1.10701387e-01  1.69204171e+09]
[-4.30928953e-03  1.09304030e-01  1.69204171e+09]
[-4.25997106e-03  1.06607954e-01  1.69204171e+09]
[-4.27641055e-03  1.08958801e-01  1.69204171e+09]
[-4.27641055e-03  1.06410680e-01  1.69204171e+09]
[-4.27641055e-03  9.59716034e-02  1.69204171e+09]
[-4.22709208e-03  8.38228200e-02  1.69204171e+09]
[-4.21065259e-03  4.64394185e-02  1.69204171e+09]
[-4.16133412e-03  8.36555795e-03  1.69204171e+09]
[-4.14489463e-03 -1.74472895e-03  1.69204171e+09]
[-4.17777361e-03 -1.89268437e-03  1.69204171e+09]
[-4.22709208e-03 -1.97488182e-03  1.69204171e+09]
[-4.21065259e-03 -1.99132131e-03  1.69204171e+09]
[-3.42127237e-02 -2.08995826e-03  1.69204171e+09]
[-5.57484571e-02 -2.07351877e-03  1.69204171e+09]
[-6.56121518e-02 -2.08995826e-03  1.69204171e+09]
[-6.75355723e-02 -2.17215571e-03  1.69204172e+09]
[-6.49052537e-02 -2.15571622e-03  1.69204172e+09]
[-6.06309859e-02 -2.15571622e-03  1.69204172e+09]
[-6.28009988e-02 -2.13927673e-03  1.69204172e+09]
[-7.23852222e-02 -2.20503470e-03  1.69204172e+09]
[-7.37990184e-02 -2.27079266e-03  1.69204172e+09]
[-6.26530434e-02 -2.25435317e-03  1.69204172e+09]
[-4.07063227e-02 -2.23791368e-03  1.69204172e+09]
[-1.72142899e-02 -2.20503470e-03  1.69204172e+09]
[-8.63287565e-03 -2.30367164e-03  1.69204172e+09]
[-5.26278001e-03 -2.33655062e-03  1.69204172e+09]
[-5.32853797e-03 -2.23791368e-03  1.69204172e+09]
[-6.95604758e-03 -2.33655062e-03  1.69204172e+09]
[-7.25195841e-03 -2.25435317e-03  1.69204172e+09]
[-4.75315579e-03  2.62817563e-03  1.69204172e+09]
[-4.30928953e-03  3.85649025e-02  1.69204172e+09]
[-4.34216852e-03  5.41495396e-02  1.69204172e+09]
[-4.32572903e-03  5.66319027e-02  1.69204172e+09]
