HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-3.43799652e-03 -4.47368444e-03  1.69204179e+09]
[-3.40511753e-03 -4.53944241e-03  1.69204179e+09]
[-3.52019397e-03 -4.55588190e-03  1.69204179e+09]
[-3.50375448e-03 -4.55588190e-03  1.69204179e+09]
[-3.50375448e-03 -4.53944241e-03  1.69204179e+09]
[-3.47087550e-03 -4.50656343e-03  1.69204179e+09]
[-3.50375448e-03 -4.52300292e-03  1.69204179e+09]
[-3.45443601e-03 -4.50656343e-03  1.69204179e+09]
[-2.74753790e-03  8.66832913e-02  1.69204179e+09]
[-2.84617484e-03  1.58786895e-01  1.69204179e+09]
[-2.76397739e-03  1.99622588e-01  1.69204179e+09]
[-2.69821942e-03  1.99507511e-01  1.69204179e+09]
[-2.74753790e-03  1.96285371e-01  1.69204179e+09]
[-2.78041688e-03  1.99786983e-01  1.69204179e+09]
[-2.81329586e-03  2.03781779e-01  1.69204179e+09]
[-2.78041688e-03  2.10932957e-01  1.69204179e+09]
[-2.74753790e-03  2.20829529e-01  1.69204179e+09]
[-2.78041688e-03  2.22013173e-01  1.69204179e+09]
[-2.78041688e-03  2.27339567e-01  1.69204179e+09]
[-2.76397739e-03  2.36331968e-01  1.69204179e+09]
[-2.82973535e-03  2.60300743e-01  1.69204179e+09]
[-2.76397739e-03  2.88757499e-01  1.69204179e+09]
[-2.82973535e-03  3.05344943e-01  1.69204179e+09]
[-2.99413026e-03  3.13137260e-01  1.69204179e+09]
[-2.94481179e-03  3.17674559e-01  1.69204179e+09]
[-2.94481179e-03  3.21702234e-01  1.69204179e+09]
[-2.91193281e-03  3.26288851e-01  1.69204179e+09]
[-2.97769077e-03  3.23855807e-01  1.69204179e+09]
[-2.92837230e-03  3.22474890e-01  1.69204179e+09]
[-3.02700924e-03  3.20008967e-01  1.69204179e+09]
[-2.99413026e-03  3.15422349e-01  1.69204179e+09]
[-3.02700924e-03  3.13696203e-01  1.69204179e+09]
[-3.10920670e-03  3.11279598e-01  1.69204179e+09]
[-3.10920670e-03  3.10276789e-01  1.69204179e+09]
[-3.05988822e-03  3.08698598e-01  1.69204179e+09]
[-3.10920670e-03  3.09273981e-01  1.69204179e+09]
[-3.07632772e-03  3.10917929e-01  1.69204179e+09]
[-3.01056975e-03  3.13383853e-01  1.69204179e+09]
[-3.07632772e-03  3.20978896e-01  1.69204179e+09]
[-3.07632772e-03  3.33292073e-01  1.69204179e+09]
[-3.05988822e-03  3.54827803e-01  1.69204179e+09]
[-3.07632772e-03  3.83120162e-01  1.69204179e+09]
[-3.12564619e-03  4.16147093e-01  1.69204179e+09]
[-3.20784364e-03  4.43206490e-01  1.69204179e+09]
[-3.15852517e-03  4.67076625e-01  1.69204179e+09]
[-3.35579906e-03  4.39474726e-01  1.69204179e+09]
[-3.37359784e-02  3.54877122e-01  1.69204179e+09]
[-7.48347064e-02  2.37285458e-01  1.69204179e+09]
[-1.97407555e-01  4.20500745e-02  1.69204179e+09]
[-3.21032534e-01  3.51590814e-03  1.69204179e+09]
[-3.81940852e-01  3.18711832e-03  1.69204179e+09]
[-3.76269227e-01  3.02272341e-03  1.69204179e+09]
[-3.56377442e-01  3.02272341e-03  1.69204179e+09]
[-3.34249885e-01  2.87476799e-03  1.69204179e+09]
[-2.71977090e-01  2.82544952e-03  1.69204179e+09]
[-1.42450335e-01  2.82544952e-03  1.69204179e+09]
[-4.24817877e-02  2.77613105e-03  1.69204179e+09]
[-3.55307295e-03  2.62817563e-03  1.69204179e+09]
[-3.24072262e-03  2.46077748e-02  1.69204179e+09]
[-3.37223855e-03  1.35936004e-01  1.69204179e+09]
[-3.52019397e-03  1.90367155e-01  1.69204179e+09]
[-3.60239143e-03  1.90827461e-01  1.69204179e+09]
[-3.55307295e-03  1.95693550e-01  1.69204180e+09]
[-3.60239143e-03  2.04192766e-01  1.69204180e+09]
[-3.66814939e-03  2.08499912e-01  1.69204180e+09]
[-3.58595193e-03  2.13842746e-01  1.69204180e+09]
[-3.66814939e-03  2.10801441e-01  1.69204180e+09]
[-3.65170990e-03  2.10045224e-01  1.69204180e+09]
[-3.68458888e-03  1.96647040e-01  1.69204180e+09]
[-3.75034684e-03  1.84284544e-01  1.69204180e+09]
[-3.71746786e-03  1.19430756e-01  1.69204180e+09]
[-3.79966532e-03  3.58359471e-02  1.69204180e+09]
[-2.22147419e-03  5.47220755e-03  1.69204180e+09]
[-2.28723215e-03  4.18992726e-03  1.69204180e+09]
[-2.34119781e-02  3.63098457e-03  1.69204180e+09]
[-6.69273111e-02  3.23643679e-03  1.69204180e+09]
[-1.00283039e-01  2.66105461e-03  1.69204180e+09]
[-1.10738555e-01  2.28294632e-03  1.69204180e+09]
[-1.16327983e-01  1.78976159e-03  1.69204180e+09]
[-1.09127485e-01  1.46097178e-03  1.69204180e+09]
[-9.54827075e-02  1.31301636e-03  1.69204180e+09]
[-7.99145092e-02  1.13218196e-03  1.69204180e+09]
[-5.29537436e-02  1.00066603e-03  1.69204180e+09]
[-2.71273030e-02  9.67787049e-04  1.69204180e+09]
