HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-1.33016911e-02  2.01991447e-03  1.69204183e+09]
[-1.35154045e-02  1.98703548e-03  1.69204183e+09]
[-1.40250287e-02  1.97059599e-03  1.69204183e+09]
[-1.45839714e-02  1.88839854e-03  1.69204183e+09]
[-1.81842199e-02  1.93771701e-03  1.69204183e+09]
[-2.49737297e-02  1.93771701e-03  1.69204183e+09]
[-2.99055770e-02  1.95415650e-03  1.69204183e+09]
[-4.14789787e-02  2.03635396e-03  1.69204183e+09]
[-5.64553552e-02  1.92127752e-03  1.69204183e+09]
[-8.89233504e-02  1.93771701e-03  1.69204183e+09]
[-1.20076187e-01  1.87195905e-03  1.69204183e+09]
[-1.37008863e-01  2.00347498e-03  1.69204183e+09]
[-1.40181685e-01  2.00347498e-03  1.69204183e+09]
[-1.40000850e-01  1.97059599e-03  1.69204183e+09]
[-1.37896595e-01  1.92127752e-03  1.69204183e+09]
[-1.37337653e-01  1.92127752e-03  1.69204183e+09]
[-1.36071812e-01  1.88839854e-03  1.69204183e+09]
[-1.33868920e-01  1.85551956e-03  1.69204183e+09]
[-1.31978378e-01  1.90483803e-03  1.69204183e+09]
[-1.30137155e-01  1.95415650e-03  1.69204183e+09]
[-1.27934264e-01  1.83908007e-03  1.69204183e+09]
[-1.25271066e-01  1.88839854e-03  1.69204183e+09]
[-1.23791512e-01  1.78976159e-03  1.69204183e+09]
[-1.22048926e-01  1.87195905e-03  1.69204183e+09]
[-1.18810346e-01  1.85551956e-03  1.69204183e+09]
[-1.05609434e-01  1.83908007e-03  1.69204183e+09]
[-7.64622160e-02  1.83908007e-03  1.69204183e+09]
[-3.21249083e-02  1.74044312e-03  1.69204183e+09]
[-6.15051252e-03  1.83908007e-03  1.69204183e+09]
[-4.40792648e-03  1.78976159e-03  1.69204183e+09]
[-4.17777361e-03  9.26972993e-03  1.69204183e+09]
[-4.17777361e-03  4.46803930e-02  1.69204183e+09]
[-4.11201564e-03  8.02883296e-02  1.69204183e+09]
[-4.12845513e-03  9.85690429e-02  1.69204183e+09]
[-4.16133412e-03  1.02514521e-01  1.69204183e+09]
[-4.09557615e-03  1.07281973e-01  1.69204183e+09]
[-4.12845513e-03  1.09797215e-01  1.69204183e+09]
[-4.12845513e-03  1.08564253e-01  1.69204183e+09]
[-4.12845513e-03  1.01758304e-01  1.69204183e+09]
[-4.04625768e-03  8.31652404e-02  1.69204183e+09]
[-4.11201564e-03  3.92553611e-02  1.69204183e+09]
[-4.02981819e-03  1.59441632e-02  1.69204183e+09]
[-3.63527041e-03  3.58166610e-03  1.69204183e+09]
[-3.58595193e-03  1.09930298e-03  1.69204183e+09]
[-3.68458888e-03  1.00066603e-03  1.69204183e+09]
[-3.56951244e-03  9.84226540e-04  1.69204183e+09]
[-3.66814939e-03  1.03354501e-03  1.69204183e+09]
[-3.71746786e-03  1.04998450e-03  1.69204183e+09]
[-3.81610481e-03  1.00066603e-03  1.69204183e+09]
[-3.66814939e-03  9.84226540e-04  1.69204183e+09]
[-3.73390735e-03  1.03354501e-03  1.69204183e+09]
[-3.78322583e-03  2.20760933e-02  1.69204183e+09]
[-3.75034684e-03  6.98985716e-02  1.69204183e+09]
[-3.73390735e-03  9.75662340e-02  1.69204183e+09]
[-3.79966532e-03  9.75004760e-02  1.69204183e+09]
[-3.81610481e-03  9.31933295e-02  1.69204183e+09]
[-3.78322583e-03  6.30597435e-02  1.69204183e+09]
[-3.79966532e-03  1.84429658e-02  1.69204183e+09]
[-3.79966532e-03  2.36514378e-03  1.69204183e+09]
[-3.78322583e-03  2.13499090e-03  1.69204183e+09]
[-3.89830226e-03  2.01991447e-03  1.69204183e+09]
[-3.88186277e-03  1.98703548e-03  1.69204183e+09]
[-3.88186277e-03  1.93771701e-03  1.69204183e+09]
[-2.68313922e-02  1.88839854e-03  1.69204183e+09]
[-5.68992214e-02  1.88839854e-03  1.69204183e+09]
[-9.46114144e-02  1.88839854e-03  1.69204183e+09]
[-1.04261396e-01  1.80620108e-03  1.69204183e+09]
[-1.03028434e-01  1.75688261e-03  1.69204183e+09]
[-9.40360322e-02  1.67468516e-03  1.69204183e+09]
[-9.07810129e-02  1.69112465e-03  1.69204183e+09]
[-7.17769610e-02  1.72400363e-03  1.69204183e+09]
[-3.71882716e-02  1.77332210e-03  1.69204183e+09]
[-1.86938441e-02  1.64180618e-03  1.69204183e+09]
[-6.59437877e-03  1.67468516e-03  1.69204183e+09]
[-4.27641055e-03  1.62536669e-03  1.69204183e+09]
[-4.21065259e-03  1.74044312e-03  1.69204183e+09]
[-4.09557615e-03  1.69112465e-03  1.69204183e+09]
[-3.98049972e-03  1.64180618e-03  1.69204183e+09]
[-3.96406023e-03  4.40364065e-03  1.69204183e+09]
[-4.04625768e-03  4.45295912e-03  1.69204183e+09]
[-3.99693921e-03 -1.62965251e-03  1.69204183e+09]
[-3.98049972e-03 -1.62965251e-03  1.69204183e+09]
[-3.99693921e-03 -1.61321302e-03  1.69204183e+09]
[-3.98049972e-03 -1.67897099e-03  1.69204183e+09]
[-4.01337870e-03 -1.67897099e-03  1.69204183e+09]
[-3.94762073e-03 -1.64609201e-03  1.69204183e+09]
[-3.96406023e-03 -1.69541048e-03  1.69204183e+09]
[-3.96406023e-03 -1.64609201e-03  1.69204183e+09]
