HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-3.77472143e-02  1.03354501e-03  1.69204180e+09]
[-5.49922405e-02  1.03354501e-03  1.69204180e+09]
[-6.74533748e-02  1.09930298e-03  1.69204180e+09]
[-8.48627961e-02  1.13218196e-03  1.69204180e+09]
[-1.08831574e-01  1.13218196e-03  1.69204180e+09]
[-1.16706091e-01  1.06642399e-03  1.69204180e+09]
[-1.12464702e-01  1.08286349e-03  1.69204180e+09]
[-9.99871281e-02  1.13218196e-03  1.69204180e+09]
[-5.47620876e-02  2.94738641e-02  1.69204180e+09]
[-9.56992664e-03  1.33650915e-01  1.69204180e+09]
[-3.91474175e-03  1.88180703e-01  1.69204180e+09]
[-3.78322583e-03  2.25777816e-01  1.69204180e+09]
[-3.79966532e-03  2.41132299e-01  1.69204180e+09]
[-3.71746786e-03  2.50502808e-01  1.69204180e+09]
[-3.71746786e-03  2.64081826e-01  1.69204180e+09]
[-3.71746786e-03  2.70756258e-01  1.69204180e+09]
[-3.73390735e-03  2.65068195e-01  1.69204180e+09]
[-3.73390735e-03  2.62404998e-01  1.69204180e+09]
[-3.83254430e-03  2.49187648e-01  1.69204180e+09]
[-3.81610481e-03  1.55022252e-01  1.69204180e+09]
[-3.68458888e-03  2.96711380e-02  1.69204180e+09]
[-3.76678633e-03 -1.31730219e-03  1.69204180e+09]
[-3.68458888e-03 -1.85980539e-03  1.69204180e+09]
[-3.66814939e-03 -1.87624488e-03  1.69204180e+09]
[-5.12440365e-02 -1.94200284e-03  1.69204180e+09]
[-1.00447434e-01 -2.13927673e-03  1.69204180e+09]
[-1.22558550e-01 -1.95844233e-03  1.69204180e+09]
[-1.37107500e-01 -2.04063979e-03  1.69204180e+09]
[-1.44127163e-01 -2.05707928e-03  1.69204180e+09]
[-1.49272724e-01 -2.12283724e-03  1.69204180e+09]
[-1.50982431e-01 -2.04063979e-03  1.69204180e+09]
[-1.50637201e-01 -2.10639775e-03  1.69204180e+09]
[-1.53185323e-01 -2.05707928e-03  1.69204180e+09]
[-1.53793584e-01 -2.04063979e-03  1.69204180e+09]
[-1.53431915e-01 -2.08995826e-03  1.69204180e+09]
[-1.53612749e-01 -2.17215571e-03  1.69204180e+09]
[-1.51557813e-01 -2.13927673e-03  1.69204180e+09]
[-1.46593086e-01 -2.20503470e-03  1.69204180e+09]
[-1.42483214e-01 -2.18859521e-03  1.69204180e+09]
[-1.31583831e-01 -2.22147419e-03  1.69204180e+09]
[-1.12579779e-01 -2.18859521e-03  1.69204180e+09]
[-1.04228517e-01 -2.17215571e-03  1.69204180e+09]
[-9.10111658e-02 -2.18859521e-03  1.69204180e+09]
[-6.47572982e-02 -2.15571622e-03  1.69204180e+09]
[-2.63546469e-02 -2.20503470e-03  1.69204180e+09]
[-6.75877368e-03 -2.22147419e-03  1.69204180e+09]
[-4.14489463e-03 -2.25435317e-03  1.69204180e+09]
[-3.81610481e-03  4.91190555e-02  1.69204180e+09]
[-3.94762073e-03  9.01520238e-02  1.69204180e+09]
[-3.96406023e-03  1.05785979e-01  1.69204180e+09]
[-3.98049972e-03  1.15994903e-01  1.69204180e+09]
[-3.91474175e-03  1.23852979e-01  1.69204180e+09]
[-3.86542328e-03  1.27091558e-01  1.69204180e+09]
[-3.91474175e-03  1.20630839e-01  1.69204180e+09]
[-3.96406023e-03  1.08662890e-01  1.69204180e+09]
[-3.98049972e-03  5.44290110e-02  1.69204180e+09]
[-3.93118124e-03  1.30343733e-02  1.69204180e+09]
[-4.04625768e-03 -1.74472895e-03  1.69204180e+09]
[-3.99693921e-03 -2.08995826e-03  1.69204180e+09]
[-3.98049972e-03 -2.45162706e-03  1.69204180e+09]
[-3.96406023e-03 -2.71465892e-03  1.69204180e+09]
[-3.96406023e-03 -2.92837230e-03  1.69204180e+09]
[-3.94762073e-03 -2.97769077e-03  1.69204180e+09]
[-3.98049972e-03 -2.92837230e-03  1.69204180e+09]
[-3.91474175e-03 -3.01056975e-03  1.69204180e+09]
[-3.99693921e-03 -3.05988822e-03  1.69204180e+09]
[-6.06831506e-03 -3.14208568e-03  1.69204180e+09]
[-1.65895893e-02 -3.02700924e-03  1.69204180e+09]
[-2.01898378e-02 -3.10920670e-03  1.69204180e+09]
[-1.72636084e-02 -3.09276721e-03  1.69204180e+09]
[-8.46848074e-03 -3.20784364e-03  1.69204180e+09]
[-3.79966532e-03 -3.10920670e-03  1.69204180e+09]
[-3.55307295e-03 -3.07632772e-03  1.69204180e+09]
[-1.39921497e-02 -3.19140415e-03  1.69204180e+09]
[-4.29914119e-02 -3.17496466e-03  1.69204180e+09]
[-9.55977839e-02 -3.22428313e-03  1.69204180e+09]
[-1.05921784e-01 -3.27360161e-03  1.69204180e+09]
[-9.93788669e-02 -3.27360161e-03  1.69204180e+09]
[-7.42428847e-02 -3.24072262e-03  1.69204180e+09]
[-3.57087174e-02 -3.27360161e-03  1.69204180e+09]
[-1.29729013e-02 -3.29004110e-03  1.69204180e+09]
[-6.89028961e-03 -3.25716212e-03  1.69204180e+09]
[-4.25997106e-03 -3.22428313e-03  1.69204180e+09]
[-4.07913666e-03 -3.20784364e-03  1.69204180e+09]
[-3.98049972e-03 -3.15852517e-03  1.69204180e+09]
[-3.88186277e-03 -3.19140415e-03  1.69204180e+09]
[-3.94762073e-03 -3.19140415e-03  1.69204180e+09]
[-3.86542328e-03 -3.17496466e-03  1.69204180e+09]
[-3.60239143e-03  6.11856416e-02  1.69204180e+09]
[-3.63527041e-03  7.60633805e-02  1.69204180e+09]
[-3.61883092e-03  7.70004315e-02  1.69204180e+09]
[-3.63527041e-03  7.61126990e-02  1.69204180e+09]
[-3.79966532e-03  6.91752340e-02  1.69204180e+09]
[-3.70102837e-03  4.48119090e-02  1.69204180e+09]
[-3.75034684e-03  2.06458576e-02  1.69204180e+09]
[-3.73390735e-03 -2.15571622e-03  1.69204180e+09]
[-3.78322583e-03 -4.63807935e-03  1.69204180e+09]
[-3.84898379e-03 -4.52300292e-03  1.69204180e+09]
[-3.88186277e-03 -4.50656343e-03  1.69204180e+09]
[-3.75034684e-03 -4.39148699e-03  1.69204181e+09]
[-3.86542328e-03 -4.42436597e-03  1.69204181e+09]
[-3.86542328e-03 -4.39148699e-03  1.69204181e+09]
[-3.81610481e-03 -4.32572903e-03  1.69204181e+09]
