HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-2.08802964e-02 -6.64369725e-03  1.69204178e+09]
[-2.47600163e-02 -6.57793928e-03  1.69204178e+09]
[-2.56970673e-02 -6.61081827e-03  1.69204178e+09]
[-2.66669973e-02 -6.61081827e-03  1.69204178e+09]
[-2.84424623e-02 -6.56149979e-03  1.69204178e+09]
[-3.15330866e-02 -6.64369725e-03  1.69204178e+09]
[-7.68896428e-02 -6.59437877e-03  1.69204178e+09]
[-1.50949552e-01 -6.61081827e-03  1.69204178e+09]
[-1.96010198e-01 -6.64369725e-03  1.69204178e+09]
[-2.08405575e-01 -6.61081827e-03  1.69204178e+09]
[-2.00251587e-01 -6.64369725e-03  1.69204178e+09]
[-1.80228286e-01 -6.61081827e-03  1.69204178e+09]
[-1.64216221e-01 -6.49574183e-03  1.69204178e+09]
[-1.58889826e-01 -6.64369725e-03  1.69204178e+09]
[-1.57919896e-01 -6.62725776e-03  1.69204178e+09]
[-1.56999285e-01 -6.62725776e-03  1.69204178e+09]
[-1.39820016e-01 -6.67657623e-03  1.69204178e+09]
[-9.32798156e-02 -6.57793928e-03  1.69204178e+09]
[-3.55772014e-02 -6.54506030e-03  1.69204178e+09]
[-9.71788206e-03 -6.62725776e-03  1.69204178e+09]
[-2.51738502e-03 -6.61081827e-03  1.69204178e+09]
[-2.91193281e-03 -6.62725776e-03  1.69204178e+09]
[-3.09276721e-03 -6.52862081e-03  1.69204178e+09]
[-3.20784364e-03 -6.52862081e-03  1.69204178e+09]
[-3.19140415e-03 -6.54506030e-03  1.69204178e+09]
[-3.27360161e-03 -6.57793928e-03  1.69204178e+09]
[-3.27360161e-03 -5.18058256e-03  1.69204178e+09]
[-3.25716212e-03  5.86675533e-03  1.69204178e+09]
[-3.35579906e-03  1.59770422e-02  1.69204178e+09]
[-3.40511753e-03  2.81422654e-02  1.69204178e+09]
[-3.35579906e-03  3.74305776e-02  1.69204178e+09]
[-3.37223855e-03  3.57701891e-02  1.69204178e+09]
[-3.42155702e-03  2.35392080e-02  1.69204178e+09]
[-3.40511753e-03 -1.54745506e-03  1.69204178e+09]
[-3.52019397e-03 -6.66013674e-03  1.69204178e+09]
[-3.42155702e-03 -6.64369725e-03  1.69204178e+09]
[-3.50375448e-03 -6.66013674e-03  1.69204178e+09]
[-3.40511753e-03 -6.64369725e-03  1.69204178e+09]
[-3.45443601e-03 -6.61081827e-03  1.69204178e+09]
[-3.37223855e-03 -6.66013674e-03  1.69204178e+09]
[-3.48731499e-03 -6.66013674e-03  1.69204178e+09]
[-3.53663346e-03 -6.54506030e-03  1.69204178e+09]
[-3.48731499e-03 -6.59437877e-03  1.69204178e+09]
[-1.57182963e-02 -6.62725776e-03  1.69204178e+09]
[-4.48326349e-02 -6.57793928e-03  1.69204178e+09]
[-6.54313174e-02 -6.61081827e-03  1.69204178e+09]
[-6.99850564e-02 -6.61081827e-03  1.69204178e+09]
[-6.52340435e-02 -6.62725776e-03  1.69204178e+09]
[-5.19344951e-02 -6.62725776e-03  1.69204178e+09]
[-3.33085517e-02 -6.54506030e-03  1.69204178e+09]
[-2.28694748e-02 -6.47930234e-03  1.69204178e+09]
[-1.62443600e-02 -4.47368444e-03  1.69204178e+09]
[-1.37126784e-02 -4.25997106e-03  1.69204178e+09]
[-8.73151260e-03 -2.17215571e-03  1.69204178e+09]
[-3.96406023e-03  5.73239267e-04  1.69204178e+09]
[-3.38867804e-03 -6.74233419e-03  1.69204178e+09]
[-1.30879777e-02 -6.74233419e-03  1.69204178e+09]
[-3.89801761e-02 -6.77521318e-03  1.69204178e+09]
[-4.50627878e-02 -2.91193281e-03  1.69204178e+09]
[-3.06124751e-02 -1.81048691e-03  1.69204178e+09]
[-1.41729841e-02 -5.44361441e-03  1.69204178e+09]
[-4.32572903e-03 -6.70945521e-03  1.69204178e+09]
[-3.66814939e-03  1.88539531e-02  1.69204178e+09]
[-3.58595193e-03  5.40837817e-02  1.69204178e+09]
[-3.58595193e-03  7.47975398e-02  1.69204178e+09]
[-3.45443601e-03  8.33296353e-02  1.69204178e+09]
[-3.43799652e-03  9.05794506e-02  1.69204178e+09]
[-3.45443601e-03  1.03287177e-01  1.69204178e+09]
[-3.50375448e-03  1.09073877e-01  1.69204178e+09]
[-3.48731499e-03  1.14449590e-01  1.69204178e+09]
[-3.47087550e-03  1.13923527e-01  1.69204178e+09]
[-3.50375448e-03  1.13808450e-01  1.69204178e+09]
[-3.48731499e-03  1.11013737e-01  1.69204178e+09]
[-3.50375448e-03  9.75662340e-02  1.69204178e+09]
[-3.45443601e-03  3.99951382e-02  1.69204178e+09]
[-3.48731499e-03 -3.66814939e-03  1.69204178e+09]
[-3.58595193e-03 -4.02981819e-03  1.69204178e+09]
[-3.61883092e-03 -4.06269717e-03  1.69204178e+09]
[-2.29187933e-02 -4.11201564e-03  1.69204178e+09]
[-5.04549409e-02 -4.14489463e-03  1.69204178e+09]
[-7.82048021e-02 -4.02981819e-03  1.69204178e+09]
[-8.76739491e-02 -4.09557615e-03  1.69204178e+09]
[-8.75095542e-02 -4.09557615e-03  1.69204178e+09]
[-8.45175667e-02 -4.11201564e-03  1.69204178e+09]
[-8.14433819e-02 -4.06269717e-03  1.69204178e+09]
[-7.32400757e-02 -4.17777361e-03  1.69204178e+09]
