HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-2.60587361e-02 -6.77521318e-03  1.69204173e+09]
[-2.92151184e-02 -6.77521318e-03  1.69204173e+09]
[-3.40483288e-02 -6.70945521e-03  1.69204173e+09]
[-3.79116092e-02 -6.72589470e-03  1.69204173e+09]
[-3.81088831e-02 -6.72589470e-03  1.69204173e+09]
[-3.75170614e-02 -6.79165267e-03  1.69204173e+09]
[-3.73691060e-02 -6.75877368e-03  1.69204173e+09]
[-3.81253226e-02 -6.79165267e-03  1.69204173e+09]
[-5.47456481e-02 -6.74233419e-03  1.69204173e+09]
[-9.79486312e-02 -6.77521318e-03  1.69204173e+09]
[-1.47497258e-01 -6.82453165e-03  1.69204173e+09]
[-1.71071489e-01 -6.74233419e-03  1.69204173e+09]
[-1.88431593e-01 -6.66013674e-03  1.69204173e+09]
[-2.06367078e-01 -6.75877368e-03  1.69204173e+09]
[-2.17874722e-01 -6.70945521e-03  1.69204173e+09]
[-2.27458946e-01 -6.75877368e-03  1.69204173e+09]
[-2.28905621e-01 -6.80809216e-03  1.69204173e+09]
[-2.26932882e-01 -6.79165267e-03  1.69204173e+09]
[-2.24434079e-01 -6.70945521e-03  1.69204173e+09]
[-2.20817391e-01 -6.79165267e-03  1.69204173e+09]
[-2.17184264e-01 -6.74233419e-03  1.69204173e+09]
[-2.15343041e-01 -6.82453165e-03  1.69204173e+09]
[-2.12318174e-01 -6.67657623e-03  1.69204173e+09]
[-2.12959314e-01 -6.77521318e-03  1.69204173e+09]
[-2.09885129e-01 -6.74233419e-03  1.69204173e+09]
[-2.07764435e-01 -6.72589470e-03  1.69204173e+09]
[-2.05216314e-01 -6.80809216e-03  1.69204173e+09]
[-2.00761211e-01 -6.72589470e-03  1.69204173e+09]
[-1.97374676e-01 -6.74233419e-03  1.69204173e+09]
[-1.88020605e-01 -6.72589470e-03  1.69204173e+09]
[-1.87774013e-01 -6.72589470e-03  1.69204173e+09]
[-1.82677770e-01 -6.74233419e-03  1.69204173e+09]
[-1.63903871e-01 -6.79165267e-03  1.69204173e+09]
[-1.41332449e-01 -6.82453165e-03  1.69204173e+09]
[-5.72937692e-02 -6.75877368e-03  1.69204173e+09]
[-3.71746786e-03 -4.46009169e-04  1.69204173e+09]
[-2.76397739e-03  4.42365268e-02  1.69204173e+09]
[-3.02700924e-03  7.34001831e-02  1.69204173e+09]
[-3.07632772e-03  1.03188540e-01  1.69204173e+09]
[-3.10920670e-03  1.18066278e-01  1.69204173e+09]
[-3.15852517e-03  1.40769214e-01  1.69204173e+09]
[-3.22428313e-03  1.58869093e-01  1.69204173e+09]
[-3.14208568e-03  1.72645385e-01  1.69204173e+09]
[-3.22428313e-03  1.84268104e-01  1.69204173e+09]
[-3.29004110e-03  1.95792187e-01  1.69204173e+09]
[-3.15852517e-03  1.97238862e-01  1.69204173e+09]
[-3.35579906e-03  1.73122130e-01  1.69204173e+09]
[-3.24072262e-03  8.12089410e-02  1.69204173e+09]
[-3.25716212e-03  2.92408647e-03  1.69204173e+09]
[-3.19140415e-03 -1.25154422e-03  1.69204173e+09]
[-3.41798447e-02 -1.58033404e-03  1.69204173e+09]
[-8.84137262e-02 -1.71184997e-03  1.69204173e+09]
[-1.20322779e-01 -1.82692641e-03  1.69204173e+09]
[-1.41924271e-01 -1.85980539e-03  1.69204173e+09]
[-1.64216221e-01 -1.90912386e-03  1.69204173e+09]
[-1.82036630e-01 -2.02420030e-03  1.69204173e+09]
