HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-4.37969470e-02 -1.59677353e-03  1.69204185e+09]
[-4.80218962e-02 -1.56389455e-03  1.69204185e+09]
[-4.77259854e-02 -1.56389455e-03  1.69204185e+09]
[-4.76437879e-02 -1.53101557e-03  1.69204185e+09]
[-4.74958325e-02 -1.59677353e-03  1.69204185e+09]
[-4.99781957e-02 -1.48169710e-03  1.69204185e+09]
[-8.07858022e-02 -1.49813659e-03  1.69204185e+09]
[-1.04573746e-01 -1.54745506e-03  1.69204185e+09]
[-1.18859664e-01 -1.56389455e-03  1.69204185e+09]
[-1.21999607e-01 -1.46525761e-03  1.69204185e+09]
[-1.23939467e-01 -1.44881811e-03  1.69204185e+09]
[-1.24005225e-01 -1.53101557e-03  1.69204185e+09]
[-1.24991595e-01 -1.54745506e-03  1.69204185e+09]
[-1.24860079e-01 -1.49813659e-03  1.69204185e+09]
[-1.24301136e-01 -1.46525761e-03  1.69204185e+09]
[-1.24366894e-01 -1.49813659e-03  1.69204185e+09]
[-1.23068174e-01 -1.46525761e-03  1.69204185e+09]
[-1.22164002e-01 -1.44881811e-03  1.69204185e+09]
[-1.18974741e-01 -1.49813659e-03  1.69204185e+09]
[-1.17215715e-01 -1.48169710e-03  1.69204185e+09]
[-1.16426620e-01 -1.48169710e-03  1.69204185e+09]
[-1.19221333e-01 -1.51457608e-03  1.69204185e+09]
[-1.17149957e-01 -1.38306015e-03  1.69204185e+09]
[-1.17330792e-01 -1.43237862e-03  1.69204185e+09]
[-1.13483951e-01 -1.48169710e-03  1.69204185e+09]
[-1.04031243e-01 -1.46525761e-03  1.69204185e+09]
[-6.56779097e-02 -1.56389455e-03  1.69204185e+09]
[-2.57463858e-02 -1.58033404e-03  1.69204185e+09]
[-5.44361441e-03 -1.58033404e-03  1.69204185e+09]
[-4.63807935e-03 -1.61321302e-03  1.69204185e+09]
[-4.49012394e-03 -1.49813659e-03  1.69204185e+09]
[-4.47368444e-03  1.82128130e-02  1.69204185e+09]
[-4.47368444e-03  4.80998071e-02  1.69204185e+09]
[-4.37504750e-03  8.96423996e-02  1.69204185e+09]
[-4.45724495e-03  9.66620620e-02  1.69204185e+09]
[-4.44080546e-03  9.61031193e-02  1.69204185e+09]
[-4.35860801e-03  8.80806480e-02  1.69204185e+09]
[-4.29285004e-03  8.15870493e-02  1.69204185e+09]
[-4.40792648e-03  7.23151767e-02  1.69204185e+09]
[-4.40792648e-03  6.99643296e-02  1.69204185e+09]
[-4.39148699e-03  5.62373549e-02  1.69204185e+09]
[-4.32572903e-03  5.08452020e-02  1.69204185e+09]
[-4.35860801e-03  4.15404503e-02  1.69204185e+09]
[-4.40792648e-03  2.16157876e-02  1.69204185e+09]
[-4.30928953e-03  5.30781264e-03  1.69204185e+09]
[-4.27641055e-03  3.87757694e-03  1.69204185e+09]
[-4.25997106e-03  3.54878712e-03  1.69204185e+09]
[-4.35860801e-03  3.36795272e-03  1.69204185e+09]
[-4.27641055e-03  3.30219476e-03  1.69204185e+09]
[-4.37504750e-03  3.25287628e-03  1.69204185e+09]
[-4.29285004e-03  3.18711832e-03  1.69204186e+09]
[-4.24353157e-03  3.17067883e-03  1.69204186e+09]
[-4.29285004e-03  3.07204188e-03  1.69204186e+09]
[-4.35860801e-03  3.02272341e-03  1.69204186e+09]
[-4.29285004e-03  2.97340494e-03  1.69204186e+09]
[-4.29285004e-03  2.95696545e-03  1.69204186e+09]
[-4.19421310e-03  3.02272341e-03  1.69204186e+09]
[-4.29285004e-03  2.89120748e-03  1.69204186e+09]
[-4.30928953e-03  2.94052596e-03  1.69204186e+09]
[-4.25997106e-03  2.84188901e-03  1.69204186e+09]
[-4.44080546e-03  2.89120748e-03  1.69204186e+09]
[-4.40792648e-03  2.84188901e-03  1.69204186e+09]
[-4.68739783e-03  2.75969156e-03  1.69204186e+09]
[-4.78603477e-03  2.79257054e-03  1.69204186e+09]
[-4.78603477e-03  2.79257054e-03  1.69204186e+09]
[-4.81891375e-03  2.85832850e-03  1.69204186e+09]
[-4.58876088e-03  2.75969156e-03  1.69204186e+09]
[-3.84898379e-03  2.75969156e-03  1.69204186e+09]
[-3.04344873e-03  2.69393359e-03  1.69204186e+09]
[-2.68177993e-03  2.71037308e-03  1.69204186e+09]
[-2.76397739e-03  2.77613105e-03  1.69204186e+09]
[-2.71465892e-03  2.77613105e-03  1.69204186e+09]
[-2.69821942e-03  2.74325207e-03  1.69204186e+09]
[-2.59958248e-03  2.64461512e-03  1.69204186e+09]
[-2.69821942e-03  2.64461512e-03  1.69204186e+09]
[-2.76397739e-03  2.71037308e-03  1.69204186e+09]
[-3.05988822e-03  2.66105461e-03  1.69204186e+09]
[-3.15852517e-03  2.71037308e-03  1.69204186e+09]
[-3.30648059e-03  2.67749410e-03  1.69204186e+09]
[-3.22428313e-03  2.69393359e-03  1.69204186e+09]
[-2.79685637e-03  2.66105461e-03  1.69204186e+09]
[-2.71465892e-03  2.66105461e-03  1.69204186e+09]
[-2.81329586e-03  2.69393359e-03  1.69204186e+09]
[-5.88748066e-03  2.69393359e-03  1.69204186e+09]
[-1.20358503e-02  2.61173614e-03  1.69204186e+09]
[-3.29304434e-02  2.66105461e-03  1.69204186e+09]
[-3.89966156e-02  2.72681258e-03  1.69204186e+09]
[-5.23126034e-02  2.64461512e-03  1.69204186e+09]
