HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-8.89590751e-03 -1.67897099e-03  1.69204179e+09]
[-6.03543608e-03 -1.79404742e-03  1.69204179e+09]
[-4.73671630e-03 -1.77760793e-03  1.69204179e+09]
[-4.37504750e-03 -1.81048691e-03  1.69204179e+09]
[-4.86823223e-03 -1.81048691e-03  1.69204179e+09]
[-5.18058255e-03 -1.89268437e-03  1.69204179e+09]
[-4.75315579e-03 -1.84336590e-03  1.69204179e+09]
[-7.35059536e-03 -1.85980539e-03  1.69204179e+09]
[-4.06269717e-03  3.59839025e-02  1.69204179e+09]
[-3.14208568e-03  1.50320558e-01  1.69204179e+09]
[-3.14208568e-03  2.28506771e-01  1.69204179e+09]
[-3.25716212e-03  2.58097852e-01  1.69204179e+09]
[-3.20784364e-03  2.67271086e-01  1.69204179e+09]
[-3.27360161e-03  2.72778315e-01  1.69204179e+09]
[-3.29004110e-03  2.65939488e-01  1.69204179e+09]
[-3.37223855e-03  2.49467120e-01  1.69204179e+09]
[-3.35579906e-03  1.87556002e-01  1.69204179e+09]
[-3.37223855e-03  1.59921220e-01  1.69204179e+09]
[-3.37223855e-03  1.47098418e-01  1.69204179e+09]
[-3.33935957e-03  7.20028264e-02  1.69204179e+09]
[-3.45443601e-03  4.18992726e-03  1.69204179e+09]
[-3.42155702e-03 -1.03783084e-03  1.69204179e+09]
[-3.35579906e-03 -1.26798371e-03  1.69204179e+09]
[-3.37223855e-03 -1.28442321e-03  1.69204179e+09]
[-3.53663346e-03 -1.31730219e-03  1.69204179e+09]
[-4.01145010e-02 -1.44881811e-03  1.69204179e+09]
[-6.29489542e-02 -1.41593913e-03  1.69204179e+09]
[-7.74979040e-02 -1.43237862e-03  1.69204179e+09]
[-9.14221531e-02 -1.43237862e-03  1.69204179e+09]
[-9.01069938e-02 -1.35018117e-03  1.69204179e+09]
[-8.24133119e-02 -1.43237862e-03  1.69204179e+09]
[-5.85431706e-02 -1.48169710e-03  1.69204179e+09]
[-4.19886030e-02 -1.49813659e-03  1.69204179e+09]
[-4.72656796e-02 -1.43237862e-03  1.69204179e+09]
[-9.19317773e-02 -1.48169710e-03  1.69204179e+09]
[-1.11609849e-01 -1.41593913e-03  1.69204179e+09]
[-1.10985148e-01 -1.49813659e-03  1.69204179e+09]
[-1.11198861e-01 -1.54745506e-03  1.69204179e+09]
[-1.08552103e-01 -1.58033404e-03  1.69204179e+09]
[-1.07483536e-01 -1.54745506e-03  1.69204179e+09]
[-1.06891714e-01 -1.59677353e-03  1.69204179e+09]
[-1.06464288e-01 -1.51457608e-03  1.69204179e+09]
[-1.04968294e-01 -1.53101557e-03  1.69204179e+09]
[-9.73403700e-02 -1.56389455e-03  1.69204179e+09]
[-8.56190127e-02 -1.62965251e-03  1.69204179e+09]
[-4.81862911e-02 -1.58033404e-03  1.69204179e+09]
[-3.39332523e-02 -1.62965251e-03  1.69204179e+09]
[-3.62512206e-02 -1.64609201e-03  1.69204179e+09]
[-5.67348265e-02 -1.67897099e-03  1.69204179e+09]
[-6.97220246e-02 -1.56389455e-03  1.69204179e+09]
[-7.84185155e-02 -1.61321302e-03  1.69204179e+09]
[-7.05604386e-02 -1.58033404e-03  1.69204179e+09]
[-4.26790616e-02 -1.59677353e-03  1.69204179e+09]
[-7.23551892e-03 -1.67897099e-03  1.69204179e+09]
[-3.75034684e-03 -1.53101557e-03  1.69204179e+09]
[-3.40511753e-03  2.10075264e-02  1.69204179e+09]
[-3.45443601e-03  4.79189727e-02  1.69204179e+09]
[-3.52019397e-03  6.16788263e-02  1.69204179e+09]
[-3.55307295e-03  7.18713105e-02  1.69204179e+09]
[-3.52019397e-03  7.80854379e-02  1.69204179e+09]
[-3.55307295e-03  8.02554506e-02  1.69204179e+09]
[-3.52019397e-03  7.42385971e-02  1.69204179e+09]
[-3.52019397e-03  5.06479281e-02  1.69204179e+09]
[-3.43799652e-03 -1.66537824e-04  1.69204179e+09]
[-3.50375448e-03 -4.58876088e-03  1.69204179e+09]
[-3.55307295e-03 -4.49012394e-03  1.69204179e+09]
[-3.48731499e-03 -4.45724495e-03  1.69204179e+09]
[-3.53663346e-03 -4.49012394e-03  1.69204179e+09]
[-3.43799652e-03 -4.40792648e-03  1.69204179e+09]
[-3.55307295e-03 -4.37504750e-03  1.69204179e+09]
[-3.55307295e-03 -4.34216852e-03  1.69204179e+09]
[-3.48731499e-03 -4.37504750e-03  1.69204179e+09]
[-3.45443601e-03 -4.44080546e-03  1.69204179e+09]
[-2.49079717e-02 -4.42436597e-03  1.69204179e+09]
[-5.46470111e-02 -4.49012394e-03  1.69204179e+09]
[-7.65772924e-02 -4.52300292e-03  1.69204179e+09]
[-7.49004643e-02 -4.50656343e-03  1.69204179e+09]
[-6.07953809e-02 -4.45724495e-03  1.69204179e+09]
[-3.33578701e-02 -4.53944241e-03  1.69204179e+09]
[-5.83816219e-03 -4.52300292e-03  1.69204179e+09]
[-3.58595193e-03 -4.57232139e-03  1.69204179e+09]
[-3.56951244e-03 -4.45724495e-03  1.69204179e+09]
[-3.60239143e-03 -4.35860801e-03  1.69204179e+09]
[-3.55307295e-03 -4.45724495e-03  1.69204179e+09]
[-3.55307295e-03 -4.44080546e-03  1.69204179e+09]
[-3.61883092e-03 -4.47368444e-03  1.69204179e+09]
[-3.63527041e-03 -4.40792648e-03  1.69204179e+09]
[-3.61883092e-03 -4.40792648e-03  1.69204179e+09]
[-3.65170990e-03 -4.44080546e-03  1.69204179e+09]
[-3.55307295e-03 -4.39148699e-03  1.69204179e+09]
[-3.61883092e-03 -4.40792648e-03  1.69204179e+09]
[-3.53663346e-03 -4.37504750e-03  1.69204179e+09]
[-3.52019397e-03 -4.34216852e-03  1.69204179e+09]
[-3.52019397e-03 -4.35860801e-03  1.69204179e+09]
[-3.58595193e-03 -4.35860801e-03  1.69204179e+09]
[-3.56951244e-03 -4.30928953e-03  1.69204179e+09]
[-3.58595193e-03 -4.34216852e-03  1.69204179e+09]
[-3.65170990e-03 -4.39148699e-03  1.69204179e+09]
[-3.53663346e-03 -4.35860801e-03  1.69204179e+09]
[-3.65170990e-03 -4.39148699e-03  1.69204179e+09]
[-3.53663346e-03 -4.30928953e-03  1.69204179e+09]
[-3.60239143e-03 -4.37504750e-03  1.69204179e+09]
[-3.60239143e-03 -4.35860801e-03  1.69204179e+09]
