HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-8.91234700e-03 -4.09557615e-03  1.69204181e+09]
[-8.10681194e-03 -4.09557615e-03  1.69204181e+09]
[-3.91474175e-03 -4.09557615e-03  1.69204181e+09]
[-2.73109841e-03 -4.12845513e-03  1.69204181e+09]
[-2.71465892e-03 -4.07913666e-03  1.69204181e+09]
[-2.63246146e-03 -4.07913666e-03  1.69204181e+09]
[-4.83535325e-03 -4.11201564e-03  1.69204181e+09]
[-5.07179728e-02 -4.07913666e-03  1.69204181e+09]
[-1.48089080e-01 -4.30928953e-03  1.69204181e+09]
[-1.99133702e-01 -4.37504750e-03  1.69204181e+09]
[-2.24335443e-01 -4.52300292e-03  1.69204181e+09]
[-2.30302978e-01 -4.42436597e-03  1.69204181e+09]
[-2.30089265e-01 -4.40792648e-03  1.69204181e+09]
[-2.35563615e-01 -4.32572903e-03  1.69204181e+09]
[-2.36780138e-01 -4.30928953e-03  1.69204181e+09]
[-2.39147425e-01 -4.40792648e-03  1.69204181e+09]
[-2.36270514e-01 -4.37504750e-03  1.69204181e+09]
[-2.26012271e-01 -4.37504750e-03  1.69204181e+09]
[-1.69822088e-01 -4.34216852e-03  1.69204181e+09]
[-6.18475083e-02 -4.35860801e-03  1.69204181e+09]
[-3.61883092e-03 -4.42436597e-03  1.69204181e+09]
[-3.58595193e-03 -4.39148699e-03  1.69204181e+09]
[-2.99413026e-03  5.86210811e-02  1.69204181e+09]
[-3.30648059e-03  1.06854546e-01  1.69204181e+09]
[-3.43799652e-03  1.29738316e-01  1.69204181e+09]
[-3.45443601e-03  1.42347405e-01  1.69204181e+09]
[-3.53663346e-03  1.36100399e-01  1.69204181e+09]
[-3.55307295e-03  1.29984909e-01  1.69204181e+09]
[-3.60239143e-03  1.25250336e-01  1.69204181e+09]
[-3.60239143e-03  1.26697011e-01  1.69204181e+09]
[-3.70102837e-03  1.24970864e-01  1.69204181e+09]
[-3.60239143e-03  1.22767973e-01  1.69204181e+09]
[-3.66814939e-03  1.20860992e-01  1.69204181e+09]
[-3.68458888e-03  1.18444387e-01  1.69204181e+09]
[-3.73390735e-03  1.20778794e-01  1.69204181e+09]
[-3.75034684e-03  1.19036208e-01  1.69204181e+09]
[-3.66814939e-03  9.06287690e-02  1.69204181e+09]
[-3.78322583e-03  6.20076161e-02  1.69204181e+09]
[-3.78322583e-03  5.49879537e-02  1.69204181e+09]
[-3.71746786e-03  7.46989028e-02  1.69204181e+09]
[-3.71746786e-03  8.49078264e-02  1.69204181e+09]
[-3.75034684e-03  6.80902276e-02  1.69204181e+09]
[-3.79966532e-03  2.29967048e-02  1.69204181e+09]
[-3.65170990e-03 -1.69541048e-03  1.69204181e+09]
[-3.76678633e-03 -2.35299011e-03  1.69204181e+09]
[-3.66814939e-03 -2.61602197e-03  1.69204181e+09]
[-3.78322583e-03 -2.76397739e-03  1.69204181e+09]
[-3.75034684e-03 -2.79685637e-03  1.69204181e+09]
[-3.75034684e-03 -2.79685637e-03  1.69204181e+09]
[-3.78322583e-03 -2.86261433e-03  1.69204181e+09]
[-3.75034684e-03 -2.87905382e-03  1.69204181e+09]
[-3.73390735e-03 -2.87905382e-03  1.69204181e+09]
[-3.79966532e-03 -2.79685637e-03  1.69204181e+09]
[-3.73390735e-03 -2.86261433e-03  1.69204181e+09]
[-3.81610481e-03 -2.86261433e-03  1.69204181e+09]
[-3.78322583e-03 -2.92837230e-03  1.69204181e+09]
[-3.76678633e-03 -2.91193281e-03  1.69204181e+09]
[-3.73390735e-03  7.42850697e-03  1.69204181e+09]
[-3.65170990e-03  6.03115024e-03  1.69204181e+09]
[-3.71746786e-03 -5.06550612e-03  1.69204181e+09]
[-8.00817500e-03 -4.88467172e-03  1.69204181e+09]
[-4.49970298e-02 -4.80247426e-03  1.69204181e+09]
[-9.48415673e-02 -4.78603477e-03  1.69204181e+09]
[-1.19385728e-01 -4.63807935e-03  1.69204181e+09]
[-1.30942690e-01 -4.72027681e-03  1.69204181e+09]
[-1.32701716e-01 -4.63807935e-03  1.69204181e+09]
[-1.23216129e-01 -4.53944241e-03  1.69204181e+09]
[-9.82609815e-02 -4.57232139e-03  1.69204181e+09]
[-9.28359494e-02 -4.55588190e-03  1.69204181e+09]
[-4.91562211e-02 -4.49012394e-03  1.69204181e+09]
[-1.15591050e-02 -4.57232139e-03  1.69204181e+09]
[-3.99693921e-03 -4.44080546e-03  1.69204181e+09]
[-3.84898379e-03 -4.52300292e-03  1.69204181e+09]
[-3.86542328e-03 -4.45724495e-03  1.69204181e+09]
[-3.76678633e-03 -4.34216852e-03  1.69204181e+09]
[-3.78322583e-03 -4.39148699e-03  1.69204181e+09]
[-3.37223855e-03  2.15007111e-02  1.69204181e+09]
[-2.87905382e-03  4.39899344e-02  1.69204181e+09]
[-2.86261433e-03  6.56571830e-02  1.69204181e+09]
[-3.01056975e-03  8.72422340e-02  1.69204181e+09]
[-3.01056975e-03  1.04602336e-01  1.69204181e+09]
[-3.01056975e-03  1.13528979e-01  1.69204181e+09]
[-3.09276721e-03  1.00771935e-01  1.69204181e+09]
[-3.09276721e-03  2.64161189e-02  1.69204181e+09]
[-3.29004110e-03  7.04755195e-04  1.69204181e+09]
[-3.27360161e-03  4.25283849e-04  1.69204181e+09]
[-3.33935957e-03  2.60888940e-04  1.69204181e+09]
[-3.35579906e-03  2.44449449e-04  1.69204181e+09]
[-3.27360161e-03  1.78691486e-04  1.69204181e+09]
[-3.33935957e-03  1.62251995e-04  1.69204181e+09]
[-3.42155702e-03  1.42965766e-05  1.69204181e+09]
[-7.07112401e-03  8.00545402e-05  1.69204181e+09]
[-3.15002076e-02  6.36150493e-05  1.69204181e+09]
[-5.49593615e-02 -8.43403688e-05  1.69204181e+09]
[-7.08070310e-02  8.00545402e-05  1.69204181e+09]
[-7.31249993e-02 -5.14613870e-05  1.69204181e+09]
[-6.55628333e-02 -3.50218961e-05  1.69204181e+09]
[-5.14084314e-02 -6.79008779e-05  1.69204181e+09]
[-2.43490290e-02 -1.00779860e-04  1.69204181e+09]
