HokinLeft_Hand
Dev2/ai0 Dev2/ai1
[-8.79727056e-03 -3.93118124e-03  1.69204174e+09]
[-5.16414306e-03 -3.94762073e-03  1.69204174e+09]
[-4.01337870e-03 -3.88186277e-03  1.69204174e+09]
[-4.01337870e-03 -3.94762073e-03  1.69204174e+09]
[-4.01337870e-03 -3.99693921e-03  1.69204174e+09]
[-3.98049972e-03 -3.91474175e-03  1.69204174e+09]
[-3.93118124e-03  3.31727496e-02  1.69204174e+09]
[-3.73390735e-03  1.25283215e-01  1.69204174e+09]
[-3.68458888e-03  2.00871989e-01  1.69204174e+09]
[-3.73390735e-03  2.30906936e-01  1.69204174e+09]
[-3.76678633e-03  2.53511234e-01  1.69204174e+09]
[-3.68458888e-03  2.88001282e-01  1.69204174e+09]
[-3.73390735e-03  3.17460846e-01  1.69204174e+09]
[-3.66814939e-03  3.51408390e-01  1.69204174e+09]
[-3.63527041e-03  3.73338667e-01  1.69204174e+09]
[-3.76678633e-03  3.62505044e-01  1.69204174e+09]
[-3.81610481e-03  3.49978154e-01  1.69204174e+09]
[-3.79966532e-03  3.44569562e-01  1.69204174e+09]
[-3.81610481e-03  3.37911570e-01  1.69204174e+09]
[-3.83254430e-03  3.28541061e-01  1.69204174e+09]
[-3.89830226e-03  3.01448784e-01  1.69204174e+09]
[-3.88186277e-03  2.69276704e-01  1.69204174e+09]
[-3.91474175e-03  1.96318250e-01  1.69204174e+09]
[-3.81610481e-03  7.87758964e-02  1.69204174e+09]
[-3.94762073e-03  1.13575453e-02  1.69204174e+09]
[-3.86542328e-03  4.25283849e-04  1.69204174e+09]
[-3.79966532e-03  4.71755584e-05  1.69204174e+09]
[-5.08194561e-03 -6.79008779e-05  1.69204174e+09]
[-3.86542328e-03 -1.66537823e-04  1.69204174e+09]
[-3.78322583e-03 -2.81614260e-04  1.69204174e+09]
[-3.91474175e-03 -2.81614260e-04  1.69204174e+09]
[-3.79966532e-03  5.34919600e-02  1.69204174e+09]
[-3.86542328e-03  1.10536992e-01  1.69204174e+09]
[-3.76678633e-03  1.57800526e-01  1.69204174e+09]
[-3.83254430e-03  1.91665875e-01  1.69204174e+09]
[-3.79966532e-03  2.20023994e-01  1.69204174e+09]
[-3.70102837e-03  2.68257456e-01  1.69204174e+09]
[-3.63527041e-03  3.08813675e-01  1.69204174e+09]
[-3.73390735e-03  3.43172206e-01  1.69204174e+09]
[-3.58595193e-03  3.61272083e-01  1.69204174e+09]
[-3.70102837e-03  3.69771298e-01  1.69204174e+09]
[-3.73390735e-03  3.93772950e-01  1.69204174e+09]
[-3.73390735e-03  4.06382038e-01  1.69204174e+09]
[-3.83254430e-03  4.11691992e-01  1.69204174e+09]
[-3.81610481e-03  4.16081335e-01  1.69204174e+09]
[-3.78322583e-03  4.01631026e-01  1.69204174e+09]
[-3.76678633e-03  3.94545606e-01  1.69204174e+09]
[-3.91474175e-03  3.61502235e-01  1.69204174e+09]
[-3.97363927e-02  1.39108826e-01  1.69204174e+09]
[-1.40000850e-01  4.43651963e-03  1.69204174e+09]
[-2.12433250e-01  6.38997231e-04  1.69204174e+09]
[-2.46232846e-01  9.64940311e-05  1.69204174e+09]
[-2.59778987e-01  4.71755584e-05  1.69204174e+09]
[-2.60831114e-01 -1.85824052e-05  1.69204174e+09]
[-2.58874815e-01 -5.14613870e-05  1.69204174e+09]
[-2.57017152e-01 -1.17219351e-04  1.69204174e+09]
[-2.56162299e-01 -1.33658842e-04  1.69204174e+09]
[-2.45180718e-01 -1.82977314e-04  1.69204174e+09]
[-2.00596816e-01 -2.98053751e-04  1.69204174e+09]
[-1.24629926e-01 -1.82977314e-04  1.69204174e+09]
[-8.48299171e-02 -2.32295787e-04  1.69204174e+09]
[-5.86746865e-02 -2.65174769e-04  1.69204174e+09]
[-2.65683603e-02 -3.14493242e-04  1.69204174e+09]
[-3.81610481e-03 -3.30932732e-04  1.69204174e+09]
[-3.17496466e-03  7.15260812e-02  1.69204174e+09]
[-3.63527041e-03  1.59543112e-01  1.69204174e+09]
[-3.78322583e-03  1.81489831e-01  1.69204174e+09]
[-3.81610481e-03  1.98882811e-01  1.69204174e+09]
[-3.75034684e-03  2.12116600e-01  1.69204174e+09]
[-3.78322583e-03  2.22489918e-01  1.69204174e+09]
[-3.73390735e-03  2.26451835e-01  1.69204174e+09]
[-3.75034684e-03  2.26402516e-01  1.69204174e+09]
[-3.83254430e-03  2.24594172e-01  1.69204174e+09]
[-3.86542328e-03  2.17952619e-01  1.69204174e+09]
[-3.89830226e-03  1.92865958e-01  1.69204174e+09]
[-3.89830226e-03  7.06383487e-02  1.69204174e+09]
[-3.84898379e-03  8.48063438e-03  1.69204174e+09]
[-3.79966532e-03  6.55436722e-04  1.69204174e+09]
[-3.88186277e-03  2.60888940e-04  1.69204174e+09]
[-3.89830226e-03  2.28009958e-04  1.69204174e+09]
[-2.64532839e-02  3.07360675e-05  1.69204174e+09]
[-6.39188842e-02 -5.14613870e-05  1.69204174e+09]
[-1.06628683e-01 -8.43403688e-05  1.69204174e+09]
[-1.28739799e-01 -1.66537823e-04  1.69204174e+09]
[-1.35693704e-01 -2.32295787e-04  1.69204174e+09]
[-1.32044136e-01 -1.99416805e-04  1.69204174e+09]
[-1.21884531e-01 -3.14493242e-04  1.69204174e+09]
[-9.75869624e-02 -2.81614260e-04  1.69204174e+09]
[-9.19810958e-02 -1.99416805e-04  1.69204174e+09]
[-5.79020304e-02 -2.65174769e-04  1.69204174e+09]
[-3.55278830e-02 -2.81614260e-04  1.69204174e+09]
[-3.29797618e-02 -2.65174769e-04  1.69204174e+09]
[-4.55559725e-02 -2.81614260e-04  1.69204174e+09]
[-5.57648965e-02 -2.65174769e-04  1.69204174e+09]
[-4.79725777e-02 -2.81614260e-04  1.69204174e+09]
[-1.76745957e-02 -3.63811714e-04  1.69204174e+09]
