0,1,2
0.0,0.0,0.0
-0.020880296435134966,-0.006643697247800337,1692041779.2208397
-0.024760016316877,-0.006577939284034497,1692041779.2678633
-0.025697067305947313,-0.006610818265919556,1692041779.3178954
-0.026666997277375794,-0.00661081826591699,1692041779.3683321
-0.028442462310549244,-0.006561499793092823,1692041779.4183552
-0.03153308662989166,-0.006643697247799481,1692041779.47236
-0.07688964278232331,-0.006594378774975315,1692041779.5233765
-0.1509495516612292,-0.006610818265916989,1692041779.5674703
-0.19601019824483243,-0.006643697247800337,1692041779.617486
-0.20840557500707785,-0.006610818265916989,1692041779.6684742
-0.20025158710735996,-0.006643697247800337,1692041779.721486
-0.18022828622616643,-0.006610818265916134,1692041779.7714975
-0.16421622137178268,-0.006495741829327839,1692041779.8185155
-0.15888982609264457,-0.006643697247800335,1692041779.867597
-0.15791989608874898,-0.006627257756858662,1692041779.9184055
-0.1569992845598111,-0.0066272577568578074,1692041779.9724243
-0.13982001588291598,-0.0066765762296845405,1692041780.0224414
-0.09327981561998697,-0.006577939284034497,1692041780.0675914
-0.035577201435798976,-0.0065450603021502945,1692041780.1184952
-0.00971788205543555,-0.006627257756859519,1692041780.1674964
-0.002517385024098924,-0.006610818265916989,1692041780.2225158
-0.00291193280620973,-0.0066272577568578074,1692041780.2725267
-0.003092767206359577,-0.006528620811209476,1692041780.317572
-0.003207843642826019,-0.006528620811209476,1692041780.3676472
-0.0031914041519015045,-0.00654506030215115,1692041780.417641
-0.003273601606523219,-0.006577939284034497,1692041780.4726598
-0.0032736016065223585,-0.005180582555244376,1692041780.5226707
-0.0032571621156004273,0.005866755333864897,1692041780.5685148
-0.0033557990611457963,0.01597704220580701,1692041780.6175983
-0.0034051175339184806,0.028142265388458994,1692041780.6675978
-0.003355799061144073,0.03743057764966237,1692041780.722522
-0.003372238552070314,0.03577018908837543,1692041780.7725239
-0.00342155702484558,0.023539207973714255,1692041780.817795
-0.003405117533919344,-0.0015474550601031908,1692041780.8675272
-0.0035201939703969802,-0.006660136738742867,1692041780.917586
-0.003421557024843859,-0.006643697247800337,1692041780.972587
-0.003503754479472465,-0.006660136738742011,1692041781.0236032
-0.0034051175339184806,-0.006643697247800337,1692041781.068596
-0.0034544360066937523,-0.006610818265918701,1692041781.1178243
-0.003372238552070314,-0.00666013673874543,1692041781.1678455
-0.0034873149885453663,-0.006660136738742867,1692041781.2218642
-0.0035366334613223583,-0.006545060302152005,1692041781.271881
-0.0034873149885453663,-0.00659437877497446,1692041781.318237
-0.015718296261125402,-0.006627257756860375,1692041781.3678849
-0.04483263492996427,-0.0065779392840327865,1692041781.4176471
-0.06543131737738686,-0.006610818265916134,1692041781.4716587
-0.06998505644994392,-0.0066108182659186995,1692041781.5225687
-0.06523404348268184,-0.0066272577568578074,1692041781.568576
-0.05193449510573707,-0.006627257756860375,1692041781.6177003
-0.03330855166565505,-0.0065450603021502945,1692041781.6675847
-0.022869474848526104,-0.006479302338394717,1692041781.7226014
-0.016244359972311696,-0.004473684444221929,1692041781.7726126
-0.013712678360667646,-0.004259971062136994,1692041781.81763
-0.008731512598110445,-0.002172155714814321,1692041781.8685849
-0.003964060225423444,0.0005732392673783934,1692041781.9186075
-0.003388678042993966,-0.006742334193454655,1692041781.972619
-0.013087977703549507,-0.0067423341934538025,1692041782.0226307
-0.03898017609184768,-0.006775213175338006,1692041782.0685813
-0.04506278780538152,-0.002911932806225244,1692041782.1175966
-0.03061247513031311,-0.0018104869146060563,1692041782.167654
-0.014172984108127267,-0.005443614409284874,1692041782.221586
-0.004325729025866869,-0.006709455211567031,1692041782.2725978
-0.003668149388729676,0.018853953096394854,1692041782.3186007
-0.0035859519341036525,0.05408378168036081,1692041782.3678293
-0.00358595193410107,0.07479753976313813,1692041782.417851
-0.0034544360066937523,0.08332963530775532,1692041782.472865
-0.0034379965157683738,0.09057945057511471,1692041782.520877
-0.0034544360066937523,0.10328717660684661,1692041782.5679226
-0.0035037544794707443,0.10907387718486934,1692041782.6176043
-0.0034873149885445084,0.11444959049388174,1692041782.6676223
-0.0034708754976217086,0.11392352680667753,1692041782.722589
-0.0035037544794707443,0.11380845037504242,1692041782.7726033
-0.0034873149885462293,0.11101373703473727,1692041782.817628
-0.0035037544794707443,0.09756623397635253,1692041782.8676388
-0.003454436006695473,0.03999513819512539,1692041782.918623
-0.0034873149885453663,-0.003668149388860467,1692041782.9726408
-0.003585951934100212,-0.004029818189130975,1692041783.0226235
-0.0036188309159509643,-0.004062697170986032,1692041783.0685918
-0.02291879332175968,-0.004112015643771625,1692041783.1186109
-0.05045494090144489,-0.004144894625630118,1692041783.1676352
-0.07820480208262033,-0.004029818189130975,1692041783.222659
-0.08767394907308881,-0.004095576152843667,1692041783.2716734
-0.08750955415985688,-0.004095576152843667,1692041783.3176355
-0.0845175667402847,-0.004112015643774202,1692041783.3685586
-0.08144338186653924,-0.004062697170985173,1692041783.4176395
-0.07324007571828692,-0.0041777736074868925,1692041783.4726522
