u_1,u_2,angle,velocity,acceleration,results,time
-0.00026517476883198274,0.0050447807900532255,0.9113469072386866,0.012613999402572247,0.012613999402572247,0.0,1692984326.7934356
-0.00013365884156462808,0.004633793518020875,0.9421276460802112,0.030780738841524588,0.01816673943895234,0.0,1692984326.8394985
-3.502189612039769e-05,0.001000666030849011,0.9897463686089852,0.04761872252877407,0.016837983687249477,0.0,1692984326.8899117
-0.00010077985974930592,0.0002608889401949269,1.0534288780123615,0.06368250940337619,0.01606378687460212,0.0,1692984326.9401426
-5.146138702675773e-05,0.00029376792200590804,1.1324379247524188,0.07900904674005718,0.015326537336680985,0.0,1692984326.98993
1.4296576600415778e-05,0.020169112361542074,1.2261507645241738,0.09371283977175508,0.0147037930316979,0.0,1692984327.0419414
-3.502189611952894e-05,0.06762992190465633,1.3321886801648812,0.10603791564070753,0.012325075868952436,0.0,1692984327.0925212
-0.02385584431357259,0.06437490277949356,1.4450388256969229,0.11285014553204162,0.006812229891334095,0.0,1692984327.140373
-0.11810344763173015,0.02350632898995176,1.5598142757328555,0.11477545003593252,0.0019253045038908991,0.0,1692984327.19013
-0.21685547377073017,0.0011157424671718124,1.6624411148354876,0.10262683910263204,-0.01214861093330049,0.0,1692984327.24152
