u_1,u_2,angle,velocity,acceleration,results,time
-0.07037960424009382,-0.002172155714791002,-0.7647380574792484,-0.010271804503612557,-0.010271804503612557,0.0,1692984477.8339858
-0.08172285321859574,-0.0021392767329549076,-0.7879611504476026,-0.023223092968354245,-0.012951288464741688,0.0,1692984477.8805597
-0.08134474491875883,-0.002155716223875115,-0.8225625913215724,-0.03460144087396971,-0.011378347905615465,0.0,1692984477.930463
-0.06924527934403557,-0.0020899582602003338,-0.8677257042628276,-0.04516311294125515,-0.010561672067285439,0.0,1692984477.9795454
-0.05147418935303653,-0.0021557162238716593,-0.9234256121559368,-0.055699907893109225,-0.010536794951854075,0.0,1692984478.030468
-0.0386842652517566,-0.002073518769280991,-0.9901328877130915,-0.06670727555715467,-0.011007367664045448,0.0,1692984478.0824573
-0.03388393385334622,-0.0029776907699741546,-1.068208988503221,-0.07807610079012962,-0.011368825232974953,0.0,1692984478.133469
-0.06743693530857778,-0.005986117610195822,-1.1574292974960338,-0.08922030899281283,-0.011144208202683201,0.0,1692984478.180475
-0.1321427733472695,-0.005854601682689803,-1.25406275505971,-0.09663345756367614,-0.007413148570863313,0.0,1692984478.230493
-0.13104132741651364,0.14141035427830506,-1.3514712139683018,-0.0974084589085917,-0.0007750013449155717,0.0,1692984478.2815132
-0.049731603291662096,0.31220020952235933,-1.4257433009642013,-0.07427208699589939,0.023136371912692313,0.0,1692984478.3325248
-0.015882691170620113,0.32770264727472587,-1.455951595367207,-0.030208294403005723,0.04406379259289367,0.0,1692984478.382543
-0.00013365884156462808,0.3278012842058626,-1.4465319743381302,0.009419621029076855,0.03962791543208258,0.0,1692984478.430528
-8.434036884121115e-05,0.32357633564917826,-1.403513313899564,0.04301866043856629,0.03359903940948943,0.0,1692984478.4804978
-6.79008779348525e-05,0.31573469958596195,-1.332285566520338,0.07122774737922602,0.028209086940659725,0.0,1692984478.5335174
-6.79008779331164e-05,0.31568538112002603,-1.2389852547621925,0.09330031175814545,0.022072564378919426,0.0,1692984478.582493
3.07360675093793e-05,0.3197459348091898,-1.1281679846668657,0.11081727009532671,0.017516958337181275,0.0,1692984478.6297674
-0.00010077985974843856,0.31593197344962354,-1.0034977229387416,0.12467026172812404,0.013852991632797323,0.0,1692984478.6804595
-0.00013365884156376072,0.3137619609483236,-0.8694208996461307,0.13407682329261095,0.009406561564486906,0.0,1692984478.7304816
-0.0001336588415646267,0.30876435639002037,-0.7294658794037095,0.13995502024242112,0.0058781969498101876,0.0,1692984478.783493
-8.434036884294587e-05,0.29876914723229,-0.5867911193740498,0.1426747600296598,0.0027197397872386754,0.0,1692984478.833505
-0.00013365884156462808,0.27595113664997495,-0.4442675356403668,0.14252358373368298,-0.00015117629597681117,0.0,1692984478.88052
-6.790087793485112e-05,0.17090279923311796,-0.3049180392683308,0.13934949637203603,-0.0031740873616469436,0.0,1692984478.930512
-0.057934909388061596,0.05314673071528436,-0.17591628946219645,0.12900174980613432,-0.010347746565901718,0.0,1692984478.983524
-0.12443265184045862,0.013971424324046711,-0.06236505729835719,0.11355123216383926,-0.015450517642295065,0.0,1692984479.0325358
-0.15249486386714436,-0.0026160219696218815,0.0354062749150358,0.09777133221339299,-0.015779899950446277,0.0,1692984479.0805154
-0.1616516606811199,-0.002714658915148291,0.11864630897430636,0.08324003405927057,-0.014531298154122416,0.0,1692984479.1298282
-0.17771304400240237,-0.002747537896989563,0.18915064916821064,0.07050434019390428,-0.012735693865366288,0.0,1692984479.1808352
