u_1,u_2,angle,velocity,acceleration,results,time
-0.12292021862497568,-0.003914741752635273,-0.619256053062365,-0.013645585846731876,-0.013645585846731876,0.0,1692984397.4800663
-0.14772741131386039,-0.003947620734488608,-0.6420944462602666,-0.022838393197901555,-0.00919280735116968,0.0,1692984397.5265706
-0.16438061628789494,-0.0038325442979989257,-0.6725907064105008,-0.030496260150234177,-0.007657866952332622,0.0,1692984397.5768616
-0.17243596718392093,-0.0038654232798513988,-0.7095493906824495,-0.036958684271948754,-0.006462424121714577,0.0,1692984397.626597
-0.17187702446826622,-0.003848983788925163,-0.7520922826818258,-0.0425428919993763,-0.005584207727427552,0.0,1692984397.6768663
-0.16835897325942756,-0.0038654232798513988,-0.7997157342851624,-0.04762345160333657,-0.0050805596039602665,0.0,1692984397.7288802
-0.15749246930763308,-0.003996939207275919,-0.8520753459713379,-0.05235961168617551,-0.004736160082838941,0.0,1692984397.7788916
-0.11037688665741074,0.03083834186958067,-0.9092251101473217,-0.057149764175983664,-0.004790152489808148,0.0,1692984397.8265398
-0.038930857620013096,0.09991708109191275,-0.9700245534548726,-0.06079944330755094,-0.003649679131567277,0.0,1692984397.8765786
-0.0016132130236767822,0.1388457938632433,-1.0296023404734318,-0.059577787018559224,0.0012216562889917116,0.0,1692984397.9275405
-0.00010077985974843856,0.15255632853148404,-1.085290946216427,-0.05568860574299539,0.0038891812755638307,0.0,1692984397.9787092
-5.146138702762509e-05,0.16666141087457745,-1.1355051403958043,-0.05021419417937723,0.005474411563618158,0.0,1692984398.027882
-0.00011721935065653333,0.18341325097877212,-1.1784676171984232,-0.042962476802618985,0.007251717376758244,0.0,1692984398.0769053
-3.502189611953033e-05,0.18619152474238812,-1.2120258957603032,-0.03355827856187993,0.009404198240739056,0.0,1692984398.1268454
-3.502189611866158e-05,0.18530379229762345,-1.2363724866880368,-0.02434659092773362,0.009211687634146306,0.0,1692984398.178862
-6.79008779331164e-05,0.1821802892483132,-1.252315943455129,-0.01594345676709217,0.008403134160641451,0.0,1692984398.2298741
-3.502189611952894e-05,0.17848140405262292,-1.2610244959599761,-0.008708552504847141,0.007234904262245028,0.0,1692984398.2765114
